id,valence,arousal,dominance,f0_mean,f0_std,f0_range,jitter_local,shimmer_local,hnr_mean,voiced_ratio,speaking_rate_proxy,energy_std,dissonance_mean,dissonance_std,inharmonicity_mean,inharmonicity_std,major_fit,minor_fit,wholetone_fit,majorness,tonal_clarity,melodic_path_length,direction_change_rate,contour_slope,final_initial_diff,mean_interval_size,interval_std,num_notes_per_sec,direction_entropy,npvi_voiced,rpvi_pause,rpvi_pause_filtered,stress_contrast,ioi_cv,ioi_npvi,pitch_stress_contrast,sarcasm,show,speaker,audio_arousal,audio_valence,audio_dominance,text_arousal,text_valence,text_dominance,gap_arousal,gap_valence,gap_dominance,gap_total
1_3371,0.486625,0.493625,0.455375,156.546556046822,41.73819825094811,264.0660061904242,0.0209533774050776,0.1445254347039293,6.277016551146496,0.5797101449275363,6.664685228377555,4.748395583784696,36.37279288010177,28.94495038210714,0.1220114255086451,0.0627649755600606,0.2773829994686022,0.3924709996247714,0.0338470261804893,-0.1150880001561692,0.0804283021905604,13.876272732315162,5.553904356981295,-0.1547575103336693,-5.007102274989882,5.64735033454712,7.431837379208655,0.5553904356981295,1.0,86.981172413473,0.101875,0.0738461538461538,2.8655781605834414,0.4128401762139337,38.86678903074141,2.290124633662978,0,BBT,PERSON,-0.6158739704592007,0.18936308620448633,-0.010385943046859228,0.4979670954109169,-0.9829329099251076,-0.5722931130871829,1.1138410658701177,1.172295996129594,0.5619071700403236,1.7119169051980538
1_3419,0.7112,0.4631999999999999,0.4998,237.82177302778643,83.67122200997699,471.71153838799023,0.0249199914800549,0.1440052997509233,6.844727379851572,0.5461847389558233,6.781914893617021,6.727440660282578,30.634141349402505,56.617583251273786,0.109382740792142,0.0729921855737972,0.4401398895033037,0.5163992209097455,0.0934513436972096,-0.0762593314064418,0.07652553669003,27.08506025250113,5.585106382978723,0.0663761314112819,6.309972777782419,0.9303470496600744,0.0,0.3989361702127659,-0.0,91.49228030552896,0.0966666666666666,0.0755555555555555,4.805525860336421,0.5391331581356319,42.27620361651865,3.663649843672521,1,BBT,PENNY,0.2596156576179776,0.0947604684864209,-0.13358770774041884,0.2070401435742718,0.656532594510643,-0.13955085420740787,0.05257551404370581,0.5617721260242221,0.005963146466989033,0.56425850934702
1_3476,0.7714,0.4824,0.5218,181.2555447123776,44.442967300409975,216.87349442943025,0.0233222301520114,0.1267777617064338,6.180798095167238,0.6672240802675585,6.482702992016765,5.27287861474024,43.426981314266776,72.52783093362568,0.1132747381843793,0.0545377932168408,0.2609543604421399,0.4385170533156118,0.0759759103383648,-0.1775626928734719,0.0901871537065981,18.71400031101725,7.9787113747898655,0.8669159991283151,-2.111030476840714,2.503489100189937,2.7525789316795395,1.1635620754901888,1.0,79.30832125302074,0.1533333333333333,0.268,2.434935167579481,0.3673655286346461,38.52165683720787,2.024357103077012,0,BBT,LEONARD,-0.5046330790908096,0.2664805530846118,-0.13997835368947448,0.39063250101925456,1.0960108239085369,0.07475032070210365,0.8952655801100642,0.829530270823925,0.2147286743915781,1.2392454691258663
1_3545,0.6786,0.3704,0.5418000000000001,93.78737007768244,19.88377877768219,120.02631460265748,0.0264049278886457,0.1186666121940105,0.9278451512299488,0.2808022922636103,7.693749111539009,4.297915173373157,91.7589260895035,57.95245847936502,0.1786323679557341,0.0654256727754767,0.3144618198279231,0.4130817404529268,0.2137326740581059,-0.0986199206250036,0.1202610933772627,7.455087234544543,1.139814683190964,-1.2282961020492202,-9.199285533720584,,,,,79.15750915750912,0.2771428571428572,0.3511111111111111,2.152155694651894,0.3519621236194531,33.14436581761185,3.2980663669055668,1,BBT,HOWARD,-0.7849274252178914,-0.3204841088255923,0.6408092525552133,-0.6803229174098054,0.41854272277689897,0.2695695706198414,0.10460450780808594,0.7390268316024913,0.3712396819353719,0.8336196148877887
1_3573,0.571,0.5132,0.5686,205.47780345669725,53.12115132993712,387.7078067643768,0.0192050657392512,0.1270810148442701,6.285833177198388,0.5558739255014327,6.553934428348044,12.65677583599574,31.57961025079054,35.9965297504846,0.0965908305159766,0.0489820356664499,0.3864887708570516,0.3966782516617518,0.0477229591216823,-0.0101894808047001,0.1187783776968601,12.066009692143387,5.699073415954821,0.5403184575928236,13.437143397504808,1.6836955124252406,1.597297659377769,1.139814683190964,0.863120568566631,85.57002713392917,0.1326315789473684,0.2228571428571428,3.717817043966314,0.7369927047843278,38.86453406559161,2.527486263377128,1,BBT,PENNY,0.34826802492747755,0.45373626038442577,0.6561220601485965,0.6851452410872461,-0.36696986000073323,0.5306273655096091,0.3368772161597685,0.820706120385159,0.12549469463898744,0.89598756307649
1_3599,0.6323333333333333,0.3153333333333333,0.385,142.9327831518919,46.28435213157768,459.3629095782521,0.0313699277841447,0.1625140612321298,5.169342042186553,0.4477911646586345,6.382978723404255,10.074003072562272,46.55553373352608,41.546331180665625,0.1604613863256622,0.1539643574121443,0.5383457589402374,0.7065708770944631,0.439219063596711,-0.1682251181542257,0.0621241313854543,13.52103084229459,1.9946808510638296,0.4942430263009641,2.0769618340161102,0.3493641857651042,0.0,0.3989361702127659,-0.0,83.83651817290261,0.2,0.2875,4.336218017461948,1.1843446382798473,35.88511362688575,3.071907774001802,0,BBT,HOWARD,-0.22701362561547167,-0.5401099950893966,0.5924426716392289,-1.206875998137427,0.08078204591960235,-1.2578133487352217,0.9798623725219554,0.620892041008999,1.8502560203744505,2.1838233757803254
1_3649,0.6846666666666668,0.325,0.543,246.8634035219564,53.01560957313344,265.73423584239583,0.0225218323750433,0.1516679100323988,4.918772260224402,0.5703517587939698,7.479985526256276,3.822199779728256,22.765987012954504,24.21591804536776,0.0888177350932508,0.0535644914320961,0.4066459435719299,0.7046291356265818,0.0207703246198631,-0.2979831920546518,0.1224620878107661,16.875797382208948,5.983988421005021,1.200882274073631,8.03475601433948,,,,,86.62058714232627,0.1657142857142857,0.3133333333333333,1.8893713188582608,0.3147308453465402,38.55092270783202,2.3211575377020224,0,BBT,PENNY,-0.03180343708429656,-0.06087887330952928,-0.26330746918170655,-1.114442345951585,0.46283122651467207,0.28125872561490545,1.0826389088672885,0.5237100998242014,0.5445661947966121,1.3202013544026114
1_3660,0.67025,0.5297499999999999,0.4389999999999999,277.30011012989723,125.86444049770044,489.3092213478047,0.0203968243479723,0.1128685858502721,8.138105925345151,0.7070707070707071,5.98398842100502,7.468118323651664,27.492479807922464,31.24381710071377,0.0998802588727532,0.0582903998714234,0.3913484147318026,0.2905151940849509,3.6765823437437203e-17,0.1008332206468517,0.0272773266225808,29.368328687499712,4.321769415170293,3.2295936679855344,-2.70138031399852,10.80678345424648,0.0,0.6648876023338912,-0.0,116.6535950967509,0.0733333333333333,0.3,3.538916632942368,0.4868531283540314,48.99047764872057,5.5943375594062905,1,BBT,PENNY,0.6073724856721561,0.7360244837206078,-0.545414644712979,0.8433980283640398,0.3575851942806796,-0.7318013739573314,0.2360255426918837,0.3784392894399282,0.1863867292443524,0.48338842087208034
1_3707,0.8285,0.5565,0.593,143.27110568111704,62.3135761752008,441.4487025767924,0.0246542566740813,0.1127498833667557,0.9274501120596448,0.321285140562249,7.180851063829786,6.071464528724508,113.96140495300943,93.19241926921022,0.1393036793168713,0.0591777364975537,0.2938790907533479,0.2970175172121119,0.0174954627027159,-0.003138426458764,0.0973552727688218,7.017216653047748,1.9946808510638296,2.9445026496704703,17.87483842200185,1.840075617538787,1.840075617538787,0.5984042553191489,1.0,66.26886611541345,0.286,0.3899999999999999,1.8708970029724608,0.477267537507802,45.059047480886505,5.215724547361594,1,BBT,LEONARD,-0.2228780221307202,-0.2133919116478863,0.4119530402807677,1.099184255533481,1.5128581145832842,0.7683068504092487,1.3220622776642013,1.7262500262311704,0.35635381012848105,2.203355590248396
1_3766,0.7588333333333335,0.4084999999999999,0.6545,163.18575302504834,34.503144151354675,206.77007148841653,0.0171099109614331,0.1395055817210363,7.53237578403683,0.6270903010033445,5.984033531092399,9.710550829074664,36.105905030696185,40.91644941128836,0.1084951067610004,0.0519866847414607,0.2717257808053003,0.3039454483613616,0.0697009276401717,-0.0322196675560612,0.184082799314395,16.195478559663723,5.984033531092399,-1.386909526081519,2.746800685255959,0.9161369527103022,0.8222655667187659,0.6648926145658222,0.9182958340544896,81.32541933826475,0.1676923076923076,0.1685714285714286,3.400375510311626,0.7910537661007718,40.53697482736238,1.4225153303311873,1,BBT,LEONARD,-0.39847713051045214,0.5159985072057249,0.29551102903622223,-0.3160068331049206,1.0042703518802953,1.3673760439062916,0.08247029740553152,0.4882718446745704,1.0718650148700695,1.1807223866593193
1_3837,0.5741428571428572,0.5229999999999999,0.4414285714285714,168.957592238211,75.39965824267063,443.5223424088255,0.0230635332645379,0.1326281017148446,4.006584511499203,0.5018773466833542,7.106026426039317,6.759455034415733,47.87349821999747,56.95001083566788,0.1323902237609714,0.0648204303510618,0.2870864586738499,0.3009795123341601,0.1381447409988843,-0.0138930536603101,0.0293767988273797,14.245532327362588,3.9893481690045287,-1.952580796841721,-2.518581765215446,4.268206111715303,4.577813910933848,0.6233356514069576,1.0,88.06790983397138,0.168695652173913,0.2533333333333333,3.9194597527118353,0.4613273498698351,31.48547922343632,3.877142384038368,0,BBT,SHELDON,0.026107312294377072,0.0056951375279332625,0.3379706147400953,0.778853840199788,-0.34402605115698875,-0.708144750753034,0.7527465279054109,0.349721188684922,1.0461153654931292,1.335398668192263
1_3840,0.6301428571428572,0.3935,0.4978571428571428,148.29028648847316,30.745475478242163,442.7855639238478,0.0237962721212399,0.1305455561318186,5.622464246626187,0.6669449081803005,6.827244030267788,5.063736134152001,42.01962602093258,49.68681116937683,0.132927551901548,0.0636149390831224,0.2382237840042305,0.4034884150222921,0.0089356977537769,-0.1652646310180616,0.0664255048263906,19.337807181381454,6.161171441948979,0.0995353474560022,1.52988750898397,2.3932704295776834,2.862791371680004,0.6660725883188086,0.863120568566631,79.40679391263359,0.1336,0.1763636363636363,2.951699079939756,0.4106142082357792,33.74234160986044,2.969978782252924,0,BBT,SHELDON,-0.6658498745137211,0.1564892718238119,0.13078474327588796,-0.4594383623588117,0.06479090642244835,-0.15847615277084623,0.20641151215490944,0.09169836540136354,0.2892608960467342,0.36699614241721656
1_3842,0.4536666666666666,0.3936666666666666,0.352,138.148359088906,38.61952220795615,184.74737378592744,0.0360973018723473,0.1524459480705271,2.152334791109635,0.3634538152610442,6.382978723404255,7.728426250130342,66.02920281620037,79.36204785332488,0.1716656031648246,0.0678869566391231,0.5297808492129634,0.3205607562448778,0.1471224715841249,0.2092200929680855,0.0333659657684728,11.787414740478718,1.7952127659574466,-0.2870202434363331,-10.044112015253717,,,,,75.32583345045532,0.1675,0.2766666666666666,3.385820979409763,1.0840609728812436,39.62671630612586,3.923772406387824,0,BBT,HOWARD,-0.5225130062753706,-0.9285320852700529,0.3336145167074596,-0.4578446787004358,-1.2235387235005055,-1.5792651110994889,0.06466832757493474,0.2950066382304526,1.9128796278069484,1.9365741348242318
1_3911,0.6744,0.409,0.5574,274.89117955603905,58.65320711653068,258.6857703600176,0.0202931653519708,0.1123991591973614,6.085485365848736,0.4472361809045226,6.981319824505857,6.62937921863686,32.744898977919426,53.78813649709819,0.1089424392698286,0.0847463648827423,0.2722123646796304,0.487200547263561,0.3874274986512198,-0.2149881825839306,0.0352415831370833,8.964935571996177,4.986657017504184,-3.67341517711599,-9.931947401706198,5.1816634216343225,0.0,0.4986657017504184,-0.0,62.01233853865433,0.1218181818181818,0.1628571428571428,4.75352526614686,0.2364591993743151,25.40329440868233,2.7250998208670727,0,BBT,PERSON,0.23291745063189642,0.5471384689967512,-0.2548625019997764,-0.31122578212979035,0.38788145095844134,0.4215285855556762,0.5441432327616867,0.15925701803830988,0.6763910875554526,0.8825868562805825
1_4031,0.673125,0.354375,0.6303749999999999,160.07155386263057,27.95682894059748,453.33123430013774,0.0223111244802057,0.1298712660178954,7.37019677582708,0.7178631051752922,6.577466809648235,5.002586649903704,32.42314442001483,36.03176097679531,0.1195646494108762,0.0604315124141976,0.3020779437556536,0.3532347524457125,0.0440794830613054,-0.0511568086900589,0.1535399587109182,18.00414249262081,8.57568457460466,-0.2921936888355276,-9.754242724913407,1.4167493951384542,2.017447305178165,1.4154042501774682,0.9886994082884974,75.75970636334503,0.061578947368421,0.0533333333333333,3.5459854673737548,0.371167748389592,31.24933087415251,2.523646138983892,1,BBT,SHELDON,-0.7223298711713599,0.39862034148675896,-0.030567622275235944,-0.8335556011627134,0.37857356487069505,1.13237532369302,0.1112257299913535,0.02004677661606391,1.162942945968256,1.1684217268786685
1_4145,0.627,0.46575,0.54675,158.91191208678072,99.95599312011086,445.8774679536193,0.0222047022103279,0.1465763093690883,2.2061894467457472,0.3578595317725752,6.150256684733854,8.91189569587516,60.62150819008504,61.17045266478873,0.1546049786339549,0.0606008869389424,0.1815619929427348,0.3076416322865371,0.0108318778975213,-0.1260796393438022,0.1282743087119314,8.367355237057003,3.158239919187655,0.3267290993340789,-1.58365294102353,1.2281928878553252,1.4073955388311803,0.8311157682072776,0.8112781244591328,76.89657144202599,0.2709090909090909,0.432,2.408580073429724,0.6094468482810157,27.745483809121623,5.393532061916416,1,BBT,LEONARD,0.12001787518908831,-0.2929048864204502,0.28387537500220833,0.2314235035474345,0.04184709757870385,0.3177873349744804,0.11140562835834618,0.33475198399915407,0.03391195997227209,0.35442929598221534
1_4281,0.6316,0.3166,0.513,133.8069234261777,54.30885696861152,166.68668095354454,0.0229796462625061,0.1265140669229774,4.498817955655266,0.4578313253012048,5.585106382978723,8.72860241946572,10.285805488502769,11.281081272632902,0.1475067928511608,0.064898590259257,0.3658821648599093,0.4815356544441755,0.2799426292076081,-0.1156534895842661,0.0846122692514581,12.042974899050582,3.789893617021277,-5.233072171271902,-5.84618729134267,8.147448610844425,0.0,0.3989361702127659,-0.0,94.40334519281886,0.2,0.32,3.688291236237473,0.3767108661325588,40.45900947917849,2.2071750562921206,0,BBT,HOWARD,-0.5420776242039921,0.16640350090392741,0.172196104187837,-1.1947640023337647,0.07542849052272936,-0.010970149261701173,0.6526863781297726,0.09097501038119805,0.18316625344953819,0.6839779507504318
1_4286,0.6846,0.3936,0.5816,184.5496386595389,64.9278180042343,433.5423708568971,0.0291337243600269,0.1407609596024833,6.299062649502435,0.7864321608040201,7.230652675381067,5.431718445803206,7.793321232221732,9.999580476653902,0.1354012676355408,0.0667712307667787,0.2895500496699322,0.5444129093673072,0.3106087487390879,-0.254862859697375,0.036514279003474,29.49303900433478,7.230652675381067,-1.2545319444172944,-10.811286712411516,0.9011320471119896,0.0,0.4986657017504184,-0.0,80.302891800218,0.06,0.08,3.7790835093790274,0.4328795923572825,46.46584704829123,4.4103966954507605,0,BBT,SHELDON,-0.0893626813843797,-0.06376599591080026,0.14739021559414942,-0.45848215216378585,0.46234453966041006,0.6572598779561386,0.36911947077940616,0.5261105355712103,0.5098696623619892,0.8203709843385635
1_4290,0.6999999999999998,0.3816666666666666,0.5653333333333332,172.04184768751065,93.78349622987466,509.68218150556254,0.0274720595072848,0.1526238493513906,5.014333627639923,0.5381526104417671,6.183510638297872,8.252834112189078,9.589090235818498,13.488440940552126,0.1535582755051921,0.081174253897437,0.5306518405736527,0.5700891441126325,0.290020946713699,-0.0394373035389797,0.0276912910074831,18.28427204063861,5.984042553191489,2.862216754724778,22.762202225948364,4.117694033402962,0.0,0.3989361702127659,-0.0,79.662839370853,0.1,0.1514285714285714,3.5715163869047104,0.4997456160422,46.7464114582166,3.793435331401066,0,BBT,HOWARD,0.06642191766598146,-0.24607818320913244,0.15143335332402438,-0.5725899021035494,0.5747692029947541,0.49880688802304446,0.6390118197695309,0.8208473862038865,0.3473735346990201,1.0967200690478
1_4352,0.5256666666666667,0.3706666666666666,0.4569999999999999,151.08584170417157,87.33674384998601,469.35234679106486,0.0238252619368735,0.1666718645697936,2.605684894672784,0.3868194842406877,6.411457592949174,6.377825986714576,11.84538711033979,15.962790645621096,0.1517454571578194,0.0630077466019474,0.3441598227764879,0.4329914584379327,0.0786737257648659,-0.0888316356614447,0.1102298373920127,11.530662568953566,3.276967214174022,-0.9158717396209476,13.98331668699016,,,,,68.29306882598416,0.1472727272727272,0.2911111111111111,4.292119063201839,0.4283433991006151,35.07932863493098,3.971243611399152,0,BBT,SHELDON,-0.17169818244386675,-0.4771911192266417,0.11695468274653364,-0.6777730235564037,-0.6979169208983717,-0.5564640490313674,0.5060748411125369,0.22072580167172995,0.673418731777901,0.8708182431713658
1_4477,0.601,0.541,0.5285,229.421556006329,82.77570943397909,433.62732705369297,0.0254944242189686,0.1385933428191875,3.775660223190282,0.3645484949832775,6.150256684733854,13.933239451365738,13.331981787036582,18.104071536170025,0.1165529238882613,0.0654711695038089,0.621881120932619,0.454201653678,0.1754866141722371,0.167679467254619,0.0825249788994006,10.102851676080835,2.825793611904744,-0.1990434999409786,21.53814720904516,,,,,92.13911671894864,0.3826666666666666,0.4125,5.43792686575129,0.987278682920036,39.818333300259845,3.368292243044865,0,BBT,PERSON,0.6916162572759647,-0.13596867969672005,0.5366206520517518,0.9509716753044596,-0.14796077558317766,0.14001476942454502,0.25935541802849493,0.01199209588645761,0.39660588262720675,0.4740308738457771
1_4544,0.5906,0.4358000000000001,0.4764,257.65674217428466,67.70831528497678,326.28983091960833,0.0182384074157287,0.1243725631347463,1.3488693796261813,0.2596302003081664,6.454918032786885,7.769165608872682,10.469528778650313,12.823824791880464,0.1057597586867622,0.0607470420419851,0.4115054457948242,0.2985963309318539,0.0679018095318889,0.1129091148629703,0.0514927662389024,7.780906701712168,1.6905737704918031,0.1072208523393992,21.777279001238345,0.1818012604946552,0.0,0.1536885245901639,-0.0,66.61169159453473,0.4625000000000001,0.7153846153846154,1.7994648557413313,0.7302931560730708,39.64996872353861,4.689082813629896,0,BBT,AMY,0.1984342910396413,0.08642458069540734,-0.23165439232152385,-0.054961449862835736,-0.22388392484792993,-0.3674893766111611,0.253395740902477,0.3103085055433373,0.13583498428963725,0.42302708314837323
1_4552,0.5335000000000001,0.37225,0.497875,245.2121051256232,73.8159003422197,493.7972484870789,0.0195232884498578,0.1293674166844195,4.73243724999919,0.4154727793696275,6.411457592949174,9.88602821492237,9.714178473725744,15.12578024835026,0.1106594104773809,0.0665314830221112,0.5869953012887734,0.5629129309975041,0.0602748774678912,0.0240823702912693,0.0392787616180457,18.706827317666736,3.276967214174022,1.2613265907604514,23.71989114214954,,,,,87.59754562204421,0.1975,0.2363636363636364,3.5704839343417945,0.8177766148744501,47.94243004743598,4.137266455622355,0,BBT,AMY,0.3829314933036322,0.29790013041118046,0.06920894318948052,-0.6626330288018252,-0.6407312155226765,-0.1583022070119902,1.0455645221054573,0.938631345933857,0.22751115020147072,1.4233746158061178
1_4576,0.5211428571428571,0.3692857142857143,0.4551428571428571,254.31750187519023,74.52021665869985,519.623822384645,0.0243946851135063,0.1273372533149283,4.658743796075236,0.4427753934191702,6.992004607623936,9.471485853236713,7.965865565550266,12.954215967279527,0.1073227858413646,0.0661503771062682,0.5743148566361623,0.5154126587058627,0.2357022603955157,0.0589021979302996,0.0113770448316409,15.753127705938123,3.496002303811968,-0.2821137090626217,2.8999566282552447,11.304973388250122,11.285700992491128,0.3567349289604049,0.8112781244591328,72.63715892762562,0.2521052631578948,0.3017391304347825,3.939678522969856,0.6838307142889009,38.413751410231,4.263974345195169,0,BBT,AMY,0.5513475152003849,0.11818912511750407,0.1946823355307643,-0.6909778310115233,-0.7309421002946702,-0.5745544079522994,1.2423253462119082,0.8491312254121743,0.7692367434830637,1.6900062932826456
1_4603,0.6271666666666668,0.3904999999999999,0.4988333333333334,143.08528630865834,61.42160719682987,343.9857890459805,0.0168136677803479,0.1045219968442695,4.719875566830977,0.6443701226309922,6.997919489796432,3.355221066102748,37.745340153216034,32.74716842575224,0.1333103451387876,0.0617100319213569,0.2857749509614387,0.4336440572430066,0.1425904977483535,-0.1478691062815679,0.081046236366199,16.83147014615372,6.220372879819051,-1.254078329264787,-19.88826334806562,3.5662439256568805,5.311684036923586,1.110780871396259,0.9910760598382222,75.75775922532371,0.1056,0.1727272727272727,1.7832143894724473,0.3907449410723878,37.186386806916666,2.213574470011136,0,BBT,HOWARD,-0.5289936577247769,0.6385137848315201,0.015819289763883027,-0.48812466820959116,0.043063814714357614,-0.14896711795343134,0.04086898951518575,0.5954499701171625,0.16478640771731437,0.6191813154358737
1_4639,0.7415,0.524,0.617,138.71994176593424,42.4196762309506,168.3930885163283,0.0240321922769329,0.1594409112569058,3.050139770039717,0.4296482412060301,7.479985526256276,2.9814499095778,40.21913178608543,35.83013352183433,0.1849389775977484,0.0651972988842796,0.3083469786028606,0.3324658160829926,0.0284555196612236,-0.0241188374801319,0.0319460743136731,12.544482580077872,2.493328508752092,-2.092552265691905,-17.738099154746806,6.653726860649481,6.653726860649481,0.7479985526256276,1.0,82.64781354746754,0.1376470588235294,0.1914285714285714,2.043188843997336,0.2498377316423109,30.04049181628206,4.845224228609558,0,BBT,PERSON,-0.6039065868013586,-0.4010267738101914,0.17607869087005676,0.7884159421500485,0.8777317697723739,1.002089950310534,1.3923225289514072,1.2787585435825652,0.8260112594404773,2.0630269116357858
1_4743,0.6615,0.4347999999999999,0.5911000000000001,181.41704234654668,62.15633771218553,238.55588636376245,0.0205935176761223,0.1163465594112207,3.4554076840226924,0.4457429048414023,7.909611986285852,3.6388048030378792,33.369758367850565,47.318881740295765,0.115029833751122,0.0633525512914811,0.1934276406256338,0.3414790151708858,0.0399621761657914,-0.148051374545252,0.0865432086159584,19.225920982781545,4.9122853388512135,-0.7947929193068071,24.97848863823115,2.5405963953920723,3.798078294895976,0.8325907353985107,0.9910760598382222,79.46095697076986,0.2266666666666666,0.304,2.6702544529656724,0.3763575229399651,33.20015720207765,4.138844512921178,1,BBT,HOWARD,-0.09306479841818105,0.2462628454644447,0.2053564684259619,-0.0645235518130968,0.29370754465889237,0.7497990216670646,0.028541246605084253,0.04744469919444766,0.5444425532411027,0.547250670186081
1_4760,0.53925,0.307,0.4262499999999999,148.12017207643433,32.89896961960741,133.57715948376676,0.0250350642661056,0.1376145767720872,2.4355614104292846,0.4738955823293173,7.978723404255319,2.6858625562138663,24.382011127732184,20.289827041312567,0.1209523180607723,0.054175264060574,0.5715504746298185,0.6350185461285713,0.2493773340269082,-0.0634680714987528,0.0227139341780914,14.737670922005275,3.789893617021277,-1.5247848085700304,5.689227250037689,4.129837337908633,0.0,0.3989361702127659,-0.0,93.95609760808472,0.3342857142857143,0.6466666666666667,1.7510451628341548,0.2640871951464081,24.82435136942889,2.342456267095164,1,BBT,SHELDON,-0.5343544621163514,-0.24553735972735008,0.2832784726403565,-1.2865601810562557,-0.5987544743426456,-0.8559986457798888,0.7522057189399043,0.35321711461529554,1.1392771184202453,1.4101518096357537
1_4789,0.7444999999999999,0.3155,0.7484999999999999,158.78282840243423,89.17598556471233,468.4825009302864,0.0295575582402995,0.1177407665999385,3.5075326854221367,0.4364548494983277,6.150256684733854,12.038282963110024,38.21659597642111,40.00782163603956,0.1510901297760168,0.0970496962237864,0.3676999258009267,0.4145775016971355,0.7027403853825438,-0.0468775758962087,0.0377111440194051,22.86665955348155,6.150256684733854,0.0310072056893142,-23.071707082903085,5.150807402221092,3.903772306984008,0.4986694609243666,-0.0,115.70301120448178,0.3709090909090909,0.6033333333333334,2.915899995958318,1.3380717335341838,38.86268463041158,5.991581476431514,1,BBT,PERSON,0.31007787857901536,-0.13173913032259682,0.6613958697475469,-1.20528231447905,0.8996326782141286,2.283026518519658,1.5153601930580654,1.0313718085367254,1.6216306487721108,2.44739254783256
1_4792,0.7091666666666666,0.4483333333333334,0.5783333333333334,158.31397852191952,24.370282782574208,113.7787996571586,0.0215713346162138,0.112462795716523,3.351043491953268,0.4927536231884058,7.664388012634188,3.6950738363061086,34.83529309181552,38.95554325122062,0.1210478920852875,0.0539446356375494,0.2134614647438115,0.1833298087867645,0.2662119377870612,0.0301316559570469,0.0542180556248826,12.996827437509657,5.664982444120921,-0.9589504910992868,-2.562428301941494,1.4923489863203927,1.9200217062297755,0.6664685228377554,0.9709505944546686,74.46196769084708,0.2514285714285714,0.304,2.5386405209803007,0.3086060098823232,28.18399244961877,1.332618986717812,0,BBT,SHELDON,-0.5674931000249598,0.23689850680383606,0.2343191584604635,0.06488356124708296,0.6416886454556746,0.625439400469575,0.6323766612720427,0.40479013865183855,0.39112024200911155,0.8465992805221467
1_4850,0.7555,0.425,0.68075,144.39000093120853,44.190457720430686,366.3806819212149,0.0219561506633627,0.1213467177072305,6.236221859218291,0.7091690544412608,7.123841769943526,4.474933512006266,36.74410367745095,47.48246461258093,0.1225781835571811,0.064906853436685,0.2796725970136735,0.2942077604379883,0.0191792179185519,-0.0145351634243147,0.0663073371961066,25.320536052536443,6.838888099145786,0.6940455037997267,-8.128602010339176,3.092430783123916,0.0,0.284953670797741,-0.0,86.31221751705527,0.07875,0.0466666666666666,2.8971864335774904,0.3898272902337091,37.1456026709675,2.7040134624349896,0,BBT,SHELDON,-0.5341558536833555,0.39321668378208596,0.19220270076941495,-0.1582321509256388,0.9799360091672323,1.6230763094233223,0.3759237027577167,0.5867193253851464,1.4308736086539073,1.5915267767203065
1_4949,0.5179166666666667,0.3761666666666667,0.4425,217.6040048927432,56.38230596848678,438.1529940655436,0.0228860109048986,0.1429956670153084,2.765419627760891,0.5257510729613734,7.206045565000179,4.677783884321056,26.5206423727627,32.123923936308714,0.126813845667721,0.066045449259945,0.3750664922083837,0.2914300647016331,0.0651441606772594,0.0836364275067505,0.038306362569686,16.34299128676201,5.208329962821911,0.1934936024771935,-3.971193339105709,2.14203976174966,2.651637468178593,0.4994289005445668,1.0,83.74982408183008,0.3173333333333333,0.6183333333333333,2.589891924166265,0.4966842901090106,33.40419109084176,4.300096054185472,0,BBT,RAJ,-0.11361144996691974,-0.18826034569094974,-0.11813758899051563,-0.6251814628299756,-0.7544942677062404,-0.6977080052217262,0.5115700128630558,0.5662339220152907,0.5795704162312105,0.9582414100173003
1_4967,0.366,0.442,0.4845,168.7248095869094,47.56468224015451,186.6821940173354,0.0208033919741913,0.1198709541723366,5.216735890570479,0.4759036144578313,5.585106382978723,6.470211259776926,96.28959360353876,119.1634214237813,0.1211155995312882,0.0623196744827963,0.541430035860212,0.7270162694105322,0.2730945718268497,-0.1855862335503202,0.046285775019266,11.51342097173581,4.587765957446808,-1.4948210440108791,11.909891858536891,4.140457180360142,5.00646440841684,0.9973404255319148,0.8112781244591328,76.52561114099575,0.2246153846153846,0.2857142857142857,3.4196257460361035,1.060155032717036,42.28489247676022,3.7398112149919913,1,BBT,LEONARD,-0.6729391091393563,0.28787690472845484,-0.27464039663014383,0.004323582228772256,-1.863531936854028,-0.28858758039447746,0.6772626913681286,2.151408841582483,0.013947183764333626,2.2555352537021975
1_4995,0.7110000000000001,0.39925,0.5582499999999999,264.3874797942228,137.58362024495918,463.2247313307454,0.0282445753962237,0.1420008825603988,1.631969371385023,0.3294314381270903,7.313818760224043,9.297133662154504,52.9868849261627,73.47421919638913,0.130359638303267,0.0715246807371624,0.2286759790636624,0.3712809469532784,0.052999894000318,-0.142604967889616,0.1081844664526727,14.628984163171344,2.493347304621833,0.1575182969538051,6.013292928882255,,,,,81.47540439100543,0.4036363636363637,0.8699999999999999,3.1118746805707507,0.4457911554917889,38.01831839823418,8.45856314388441,1,BBT,SHELDON,1.2040765996960796,-0.532085855581478,0.24580528156491807,-0.40445627614482,0.6550725339478595,0.4298084036771791,1.6085328758408997,1.1871583895293374,0.18400312211226102,2.0076304947469654
