id,audio_arousal_wav2vec,audio_dominance_wav2vec,audio_valence_wav2vec
2_319,0.18831709027290344,0.17136624455451965,0.1364118605852127
2_322,0.9056552648544312,0.8795648813247681,0.895897388458252
2_323,0.7875462770462036,0.8077991008758545,0.6751773357391357
2_326,0.4687178432941437,0.5422043204307556,0.5756308436393738
2_33,0.9222506284713745,0.8260992169380188,0.46232321858406067
2_334,0.37295082211494446,0.4855290353298187,0.3641781806945801
2_337,0.6986097097396851,0.7064056992530823,0.6420797109603882
2_338,0.5334255695343018,0.6143314838409424,0.7502005100250244
2_339,0.7283605337142944,0.724163293838501,0.8902254104614258
2_34,0.8241531848907471,0.793126106262207,0.7546626925468445
2_340,0.9046391248703003,0.818757176399231,0.631872832775116
2_341,0.6926685571670532,0.7320462465286255,0.688380777835846
2_342,0.8492603302001953,0.853546142578125,0.8635106682777405
2_343,0.7715694904327393,0.7859221696853638,0.8000123500823975
2_344,0.89765465259552,0.8636671304702759,0.8788566589355469
2_345,0.8125186562538147,0.804939866065979,0.6933256983757019
2_347,0.7667149305343628,0.7060946822166443,0.23548130691051483
2_35,0.9551199674606323,0.9000268578529358,0.44592857360839844
2_350,0.6818064451217651,0.7142173647880554,0.7005740404129028
2_351,0.6380160450935364,0.6604086756706238,0.5338020324707031
2_352,0.6236495971679688,0.6287188529968262,0.6126686334609985
2_353,0.5311633348464966,0.5864030122756958,0.38297364115715027
2_356,0.634265124797821,0.635577917098999,0.5727951526641846
2_357,0.6364023685455322,0.6407642364501953,0.6125388145446777
2_358,0.5892953276634216,0.5851967930793762,0.3999500870704651
2_359,0.7804567813873291,0.739465594291687,0.7633540034294128
2_36,0.8389427661895752,0.8316522836685181,0.33778172731399536
2_361,0.5517507791519165,0.540448784828186,0.3186461925506592
2_365,0.39757874608039856,0.45707786083221436,0.3667842149734497
2_367,0.4657991826534271,0.5030632615089417,0.4424873888492584
2_369,0.8092391490936279,0.7915337085723877,0.7801682949066162
2_370,0.7574799060821533,0.774566650390625,0.681422770023346
2_371,0.516525387763977,0.5467838644981384,0.20470763742923737
2_372,0.737395167350769,0.7370590567588806,0.6785280108451843
2_373,0.6451960206031799,0.6765276193618774,0.7136895656585693
2_374,0.7451931238174438,0.7252107858657837,0.8041088581085205
2_375,0.7576109170913696,0.7108750343322754,0.6542439460754395
2_376,0.885155439376831,0.8625258803367615,0.7983960509300232
2_377,0.669763445854187,0.6886395215988159,0.7652596235275269
2_378,0.8092191219329834,0.8105901479721069,0.705036997795105
2_38,0.8350567817687988,0.7681900858879089,0.4972976744174957
2_380,0.8560477495193481,0.8350576758384705,0.6581745147705078
2_381,0.7201051115989685,0.6833252906799316,0.556663990020752
2_385,0.8476439118385315,0.7635354995727539,0.545325517654419
2_387,0.6817526817321777,0.6908165216445923,0.7341032028198242
2_388,0.7851728200912476,0.767645001411438,0.8238343000411987
2_389,0.8621852993965149,0.8503291606903076,0.8646361231803894
2_39,0.8299129009246826,0.8152590990066528,0.7609371542930603
2_390,0.8207618594169617,0.8186560869216919,0.515852153301239
2_392,0.6221039295196533,0.6332588195800781,0.5880502462387085
2_393,0.6877874732017517,0.6877729892730713,0.4398553967475891
2_397,0.5335462093353271,0.5899802446365356,0.5744325518608093
2_398,0.7903013229370117,0.8136248588562012,0.8252127170562744
2_400,0.6004157662391663,0.6197447776794434,0.6035057306289673
2_405,0.7677161693572998,0.728905200958252,0.5167303681373596
2_406,0.5509765148162842,0.5930154919624329,0.3812819719314575
2_407,0.7894632816314697,0.7143777012825012,0.7287255525588989
2_408,0.8130506277084351,0.7967603206634521,0.5070521831512451
2_409,0.8319493532180786,0.8039476871490479,0.844047486782074
2_410,0.7225447297096252,0.7189774513244629,0.7576938271522522
2_413,0.8704894185066223,0.8213247656822205,0.05802096053957939
2_415,0.6665805578231812,0.6714075803756714,0.5512771010398865
2_416,0.6623989343643188,0.6829556226730347,0.5956999063491821
2_419,0.7331283688545227,0.6930676698684692,0.8550451993942261
2_42,0.5928633809089661,0.600612223148346,0.2995017170906067
2_420,0.862980842590332,0.8627539873123169,0.8607328534126282
2_421,0.7345267534255981,0.7314550876617432,0.6460041403770447
2_422,0.7170368432998657,0.6943009495735168,0.9329769015312195
2_423,0.8152354955673218,0.7949056625366211,0.5996978282928467
2_425,0.5987566709518433,0.6058471202850342,0.6860092878341675
2_426,0.911431074142456,0.8963007926940918,0.8659403324127197
2_427,0.8629721403121948,0.7446939945220947,0.5773283839225769
2_428,0.8764300346374512,0.8658900260925293,0.8597165942192078
2_429,0.853876531124115,0.7962934970855713,0.9143792390823364
2_43,0.7626199722290039,0.7454110383987427,0.5202603340148926
2_430,0.7213513851165771,0.689946174621582,0.6810758709907532
2_431,0.6754412651062012,0.6690030097961426,0.5156568288803101
2_433,0.709825336933136,0.7462406754493713,0.8592426776885986
2_434,0.6700760126113892,0.6548741459846497,0.6627647280693054
2_435,0.5036677718162537,0.531781792640686,0.6095611453056335
2_437,0.6683244109153748,0.6894512176513672,0.5253362655639648
2_438,0.842002809047699,0.8413599729537964,0.9153622388839722
2_439,0.6730875968933105,0.6888641119003296,0.7431555986404419
2_44,0.7487814426422119,0.731609046459198,0.7026714086532593
2_440,0.8411033153533936,0.7732980251312256,0.7396441698074341
2_441,0.528976559638977,0.5942662358283997,0.6806445121765137
2_442,0.7609222531318665,0.7595557570457458,0.7666287422180176
2_443,0.9248960614204407,0.903500497341156,0.6984872817993164
2_444,0.8089290857315063,0.7824637293815613,0.24221791326999664
2_445,0.7352750301361084,0.6841035485267639,0.5263341665267944
2_446,0.5461163520812988,0.6045424938201904,0.6180213689804077
2_447,0.6735385656356812,0.6764512062072754,0.7089040875434875
2_448,0.686113715171814,0.6263355016708374,0.6534088850021362
2_449,0.8153117895126343,0.8122224807739258,0.7440241575241089
2_45,0.7947527170181274,0.7931534051895142,0.7338367700576782
2_450,0.7575798630714417,0.7590732574462891,0.6228145360946655
2_454,0.2786563038825989,0.3424447178840637,0.37532874941825867
2_456,0.7609249353408813,0.7740691304206848,0.583776593208313
2_457,0.6587883234024048,0.6864234209060669,0.7132267355918884
2_458,0.7633109092712402,0.6964070200920105,0.7433962225914001
2_461,0.7846004962921143,0.7863036394119263,0.8423467874526978
2_462,0.8979216814041138,0.8932533264160156,0.855840802192688
2_463,0.6307703256607056,0.602574348449707,0.774171769618988
2_464,0.5464547872543335,0.5576821565628052,0.6763982176780701
2_465,0.726317286491394,0.7596893906593323,0.6584730744361877
2_467,0.4961516857147217,0.534489631652832,0.49805352091789246
2_471,0.553153932094574,0.6297082304954529,0.7153967022895813
2_472,0.8818449974060059,0.8776154518127441,0.7788262367248535
2_473,0.6155532598495483,0.6400750875473022,0.7041583061218262
2_474,0.5786736607551575,0.6471703052520752,0.9104492664337158
2_475,0.5934271216392517,0.6441007852554321,0.676357626914978
2_477,0.8757335543632507,0.8349286317825317,0.7942920923233032
2_478,0.7764695882797241,0.7739316821098328,0.7423254251480103
2_479,0.7246940732002258,0.7332624197006226,0.5832222700119019
2_48,0.8324724435806274,0.7960086464881897,0.36324256658554077
2_481,0.5448462963104248,0.47981321811676025,0.5808206796646118
2_482,1.0659708976745605,0.9811674356460571,0.4661715626716614
2_484,0.8706732392311096,0.8710780143737793,0.8229166865348816
2_485,0.7760177850723267,0.791335940361023,1.0187599658966064
2_486,0.7097668647766113,0.6881871223449707,0.652096688747406
2_487,0.8735147714614868,0.853742778301239,0.8678622245788574
2_488,0.7680713534355164,0.770276665687561,0.7469699382781982
2_489,0.7577166557312012,0.7684335708618164,0.71503084897995
2_49,0.824738621711731,0.8185164928436279,0.8286827802658081
2_490,0.7139787077903748,0.6875455975532532,0.7198113203048706
2_491,0.7349276542663574,0.7013307809829712,0.2708013951778412
2_492,0.7476477026939392,0.7670575380325317,0.4205603301525116
2_493,0.6543210744857788,0.6850885152816772,0.7762417793273926
2_494,0.8166836500167847,0.7926973104476929,0.849138081073761
2_495,0.7880063056945801,0.74200439453125,0.709410548210144
2_498,0.8941119909286499,0.8757075071334839,0.9636242389678955
2_499,0.7635865211486816,0.7443104982376099,0.8201413154602051
2_50,0.8485504388809204,0.8315484523773193,0.8715580701828003
2_500,0.8911401033401489,0.8322921991348267,0.767317533493042
2_502,0.7519540786743164,0.7757434844970703,0.6831318736076355
2_504,0.8297179937362671,0.774427056312561,0.765324592590332
2_505,0.9760836362838745,0.90754634141922,0.4831206798553467
2_506,0.9940412044525146,0.904330849647522,0.21597228944301605
2_507,0.7010847330093384,0.7162269353866577,0.6273003220558167
2_508,0.7619476914405823,0.7848920822143555,0.6688423156738281
2_509,0.8288282752037048,0.8247084617614746,0.7740705013275146
2_51,0.6327378749847412,0.67295241355896,0.7637418508529663
2_511,0.7633792757987976,0.7918269038200378,0.609255850315094
2_512,0.8858004212379456,0.8401790857315063,0.6028176546096802
2_514,0.9242690801620483,0.8596817255020142,0.5508769750595093
2_517,0.6122553944587708,0.6098746657371521,0.5452133417129517
2_518,0.8342136144638062,0.8319196701049805,0.8772661685943604
2_521,0.6140705943107605,0.48732826113700867,0.49439477920532227
2_522,0.5967975854873657,0.6269901394844055,0.31435802578926086
2_523,0.6886966228485107,0.7191859483718872,0.7467844486236572
2_524,0.8417232036590576,0.8516071438789368,1.0141464471817017
2_525,0.7111459970474243,0.6292831897735596,0.5821537375450134
2_526,0.6964354515075684,0.6151084899902344,0.6689944267272949
2_527,0.6874918937683105,0.6984183192253113,0.3875679671764374
2_53,0.6965038776397705,0.7106456756591797,0.7325708866119385
2_530,0.7286322116851807,0.7436310052871704,0.14613033831119537
2_531,0.5715476274490356,0.605323314666748,0.6683446168899536
2_532,0.884972333908081,0.8747023344039917,0.8894771933555603
2_534,0.9576034545898438,0.8482761383056641,0.5925869345664978
2_535,0.43657374382019043,0.4916244149208069,0.3388932943344116
2_536,0.48286622762680054,0.5315775275230408,0.5713654160499573
2_537,0.8017075061798096,0.7968028783798218,0.7696690559387207
2_54,0.8477867841720581,0.8304501175880432,0.4564010798931122
2_540,0.5948086977005005,0.6017954349517822,0.5632929801940918
2_541,0.7741430401802063,0.7436699867248535,0.5656164884567261
2_542,0.7637419104576111,0.7625977993011475,0.7618157863616943
2_546,0.7396495342254639,0.7672659754753113,0.8334840536117554
2_547,0.665181040763855,0.6945119500160217,0.6832210421562195
2_548,0.7044026255607605,0.6934192180633545,0.7568905353546143
2_549,0.7221534848213196,0.6517345905303955,0.4180763065814972
2_55,0.5033180117607117,0.5608177781105042,0.5972040891647339
2_550,0.6948211193084717,0.6745117902755737,0.8140792846679688
2_552,0.9377021789550781,0.8283330202102661,0.4704034626483917
2_553,0.516300618648529,0.555063009262085,0.3332671523094177
2_555,0.4383445382118225,0.4028356671333313,0.39040622115135193
2_556,0.7610721588134766,0.7704827785491943,0.797065019607544
2_557,0.4964173436164856,0.45772773027420044,0.32274454832077026
2_558,0.8066372871398926,0.8146935701370239,0.578209638595581
2_559,0.863342821598053,0.781635046005249,0.681354284286499
2_56,0.8284467458724976,0.7913941144943237,0.8367956876754761
2_560,0.9185298681259155,0.8430705070495605,0.2308884859085083
2_562,0.46775785088539124,0.5313162803649902,0.6407463550567627
2_564,0.6351611614227295,0.6626204252243042,0.6396487951278687
2_567,0.6526369452476501,0.6801965236663818,0.7811810970306396
2_569,0.6790053844451904,0.6631790399551392,0.7055927515029907
2_570,0.9619798064231873,0.9090108871459961,0.7934982776641846
2_572,0.6728230714797974,0.6759734153747559,0.6880460977554321
2_573,0.8396499752998352,0.8363295793533325,0.9557616710662842
2_574,0.8975776433944702,0.8725304007530212,0.7657331824302673
2_575,0.6715751886367798,0.6702607870101929,0.7060085535049438
2_576,0.5877940654754639,0.6485104560852051,0.6139957904815674
2_577,0.3192688524723053,0.42440247535705566,0.48826226592063904
2_579,0.862260103225708,0.7856636047363281,0.47015634179115295
2_58,0.5396568775177002,0.5300120115280151,0.4686049222946167
2_581,0.792357325553894,0.8007704019546509,0.8028115034103394
2_583,0.8242322206497192,0.8107231855392456,0.8496606349945068
2_585,0.5213226079940796,0.5826379656791687,0.6512458324432373
2_586,0.7578380107879639,0.7811374068260193,0.7619681358337402
2_587,0.6619581580162048,0.7190538644790649,0.7016780376434326
2_588,0.8565180897712708,0.8811662197113037,0.09433628618717194
2_589,0.8024647235870361,0.7964253425598145,0.5999457240104675
2_590,0.4097241163253784,0.43849241733551025,0.30066439509391785
2_591,0.7342146635055542,0.7626339197158813,0.5329585075378418
2_594,0.574499249458313,0.5798436403274536,0.3773019015789032
2_595,0.6205223202705383,0.6500009298324585,0.4228716194629669
2_596,0.7287525534629822,0.6564807891845703,0.5163973569869995
2_598,0.6966421008110046,0.7008463740348816,0.7060299515724182
2_599,0.6920411586761475,0.7166599631309509,0.42406144738197327
2_602,0.6137433052062988,0.5746430158615112,0.273258775472641
2_604,0.7634012699127197,0.768395721912384,0.8351612091064453
2_607,0.693419873714447,0.6673702597618103,0.554661750793457
2_608,0.65776526927948,0.6860248446464539,0.596399188041687
2_609,0.3833587169647217,0.48611918091773987,0.6121785044670105
2_611,0.7064142823219299,0.6473792791366577,0.3496308922767639
2_612,0.5536589622497559,0.5825405716896057,0.5689089894294739
2_615,0.6629375219345093,0.6376222372055054,0.7037632465362549
2_617,0.6744691133499146,0.6926923990249634,0.7035735249519348
2_622,0.7011439204216003,0.7022155523300171,0.7373786568641663
2_623,0.7660847902297974,0.7751312255859375,0.8583171367645264
2_626,0.6299886703491211,0.630178689956665,0.4539537727832794
2_627,0.7828059196472168,0.7488105297088623,0.22548015415668488
2_65,0.5126376748085022,0.4926619827747345,0.438791424036026
2_66,0.8747583031654358,0.8536274433135986,0.8732520937919617
2_69,0.9271389245986938,0.7821794152259827,0.28365224599838257
2_7,0.5055271983146667,0.5096030235290527,0.5832202434539795
2_71,0.7434495687484741,0.7485015988349915,0.8135732412338257
2_72,0.24745987355709076,0.3390570878982544,0.44766905903816223
2_73,0.8749011158943176,0.8510712385177612,0.7185900211334229
2_74,0.7316755652427673,0.7517673969268799,0.8001259565353394
2_77,0.7813836336135864,0.7537715435028076,0.3472250998020172
2_78,0.46686792373657227,0.5248234868049622,0.27430403232574463
2_79,0.6337517499923706,0.6671795845031738,0.33101537823677063
2_8,0.6546821594238281,0.6744833588600159,0.5290634632110596
2_84,0.7203285694122314,0.723407506942749,0.6594259738922119
2_86,0.5966516733169556,0.6403299570083618,0.9572662115097046
2_87,0.7149331569671631,0.7347304821014404,0.7491406202316284
2_88,0.6980170607566833,0.5978717803955078,0.7622450590133667
2_89,0.7496005296707153,0.7586103081703186,0.7401725053787231
2_9,0.7868204116821289,0.7771811485290527,0.5374660491943359
2_91,0.6664714813232422,0.6475844383239746,0.6901915073394775
2_92,0.7612832188606262,0.7633813619613647,0.6679478287696838
2_94,0.6332356333732605,0.6492742300033569,0.7607775926589966
2_96,0.735970675945282,0.6946437954902649,0.7010133266448975
2_97,0.5076938271522522,0.5336898565292358,0.6461483836174011
2_99,0.937390923500061,0.8411315679550171,0.7210677862167358
