id,direct_ironic,friendly_hostile,quadrant,f0_mean,f0_std,f0_range,jitter_local,shimmer_local,hnr_mean,voiced_ratio,speaking_rate_proxy,energy_std,dissonance_mean,dissonance_std,inharmonicity_mean,inharmonicity_std,major_fit,minor_fit,wholetone_fit,majorness,tonal_clarity,melodic_path_length,direction_change_rate,contour_slope,final_initial_diff,mean_interval_size,interval_std,num_notes_per_sec,direction_entropy,npvi_voiced,rpvi_pause,rpvi_pause_filtered,stress_contrast,ioi_cv,ioi_npvi,pitch_stress_contrast,sarcasm,show,speaker
1_6221,-1,0,Q4_humor,320.2093229803921,61.23019031474566,362.1353018379842,0.0179510353394056,0.1015765289097247,9.597723692279434,0.6005025125628141,6.731986973630649,7.547240698440042,20.073797143332754,37.26252047874827,0.0770345475683678,0.0577932596865724,0.4070469204924219,0.4930373828221,0.2079500979640145,-0.0859904623296781,0.1506714836966337,13.824887032146206,6.981319824505857,1.932709266807588,1.6713418216528968,1.9976911106353248,2.432903544303694,0.9973314035008368,0.9182958340544896,90.02973513243377,0.1822222222222222,0.175,4.42870295462369,0.4610473257689264,46.11905492810752,2.622663751964012,1,BBT,BERNADETTE
1_6355,-1,0,Q4_humor,196.86387676735103,85.69859092942754,505.09161282204286,0.0202658965396349,0.15001788600274,3.007500942467002,0.4211485870556062,7.176581097282131,4.829121095035869,39.03733074345612,59.83041531197952,0.1859938432842682,0.2781020353453232,0.2801827365748204,0.4122318605714454,0.1153739489075521,-0.132049123996625,0.0658882242688809,11.451525658808537,3.997083142790048,0.185970812283021,-10.998708568115354,2.7073057287179503,4.201855798266236,0.7267423895981906,0.9852281360342516,100.65942571497644,0.186060606060606,0.2094736842105263,3.926831720437436,0.3450381838543959,34.27389873577853,3.662074493461867,1,BBT,LEONARD
1_6370,-1,-1,Q3_bite,230.72061012284337,112.97934114396364,467.17433935607824,0.0218728529127075,0.115849464963369,6.61147460708685,0.6243032329988851,7.442231838354935,6.518697754446017,36.06792324421488,57.750599650420085,0.1122628781479307,0.0643897939067726,0.3247821741758181,0.2695360336332039,0.0122151214192157,0.0552461405426141,0.067803555983038,19.9076464585271,5.442826269841669,-0.1071900786197055,8.687781963584492,9.79071650580661,13.505913960469549,0.6664685228377554,0.9709505944546686,93.31740677565529,0.0978571428571428,0.1169230769230769,3.3178557762495946,0.4115625466721799,34.57538116231406,5.840574895234388,1,BBT,SHELDON
1_6426,1,-1,Q2_criticism,145.6488752571553,17.864645386020953,82.01181028609905,0.0190214717729731,0.1089486509891611,4.689528812983423,0.4916387959866221,6.482702992016765,9.022485905964537,44.11613436111652,46.945160246657856,0.1300387839898935,0.0540588666681847,0.3410260515968946,0.5249069422898851,0.0889264448397103,-0.1838808906929904,0.1984160712452705,11.42329876619274,4.820471455602211,-0.0914827084602038,17.683717575749746,2.564113315993879,2.777497941539319,0.8311157682072776,0.8112781244591328,64.97760684167481,0.1325,0.16,2.9693791992011294,0.3770756876167284,47.07236792561804,2.307176333899083,1,BBT,SHELDON
1_6427,1,0,Q1_praise,217.03178946175208,48.24749142720504,384.9425827574788,0.0187009661201156,0.0916583802880516,5.920473509199676,0.4682274247491639,5.651587223809488,11.396173400377728,26.30060046482497,43.93625081424045,0.1051473441511338,0.062949335150534,0.1722767433673858,0.4144449406600523,0.144244847067309,-0.2421681972926664,0.1522399150169233,13.015585531424406,5.319140916526577,-0.0453270473310828,17.81964836425702,1.7838734216067635,1.893063359421284,0.6648926145658222,0.9182958340544896,125.05632034000152,0.248,0.2914285714285714,4.127804877749086,0.9722652251429588,39.83778599359206,4.634659845736579,1,BBT,PENNY
1_6428,-1,-1,Q3_bite,124.72141636178958,36.50066432320727,222.47982981700983,0.0199747150041367,0.134506120375863,1.0803676405494749,0.2926421404682274,6.648926145658221,6.273773821875542,108.13544357632294,82.15563196247214,0.148796017864136,0.0648768577615901,0.1858449583104389,0.2817859399428327,0.0475920756272948,-0.0959409816323937,0.1962219324552974,7.109171925249923,2.825793611904744,1.4695229205530271,12.264053738201856,,,,,83.57184482184483,0.348,0.405,2.306039214414336,0.586184977709943,39.08664934574735,2.325796232459284,1,BBT,LEONARD
1_6472,1,-1,Q2_criticism,111.68679085750443,12.069552383600024,50.7063256925122,0.0312232689636382,0.155691938808546,0.9726837075757876,0.2437185929648241,7.479985526256276,7.275340887524738,39.86882534640836,47.252683451968366,0.1456469385784959,0.0670490386823313,0.1479145311347423,0.2008108004438638,0.207404105771348,-0.0528962693091215,0.1714615254231265,7.849492226590955,2.2439956578768827,-0.9054060143112556,-5.716946897627256,,,,,65.77633477633478,0.2309090909090909,1.05,2.167029600138432,0.3153708550156051,30.4392710012321,1.781581526032638,1,BBT,SHELDON
1_6504,-1,-1,Q3_bite,143.07644760671033,52.986795782519394,356.2617028964687,0.027376261328054,0.1398715550946725,4.539776866467121,0.496661101836394,6.577466809648235,6.591183082844632,43.17061928107199,61.47259984277198,0.131102138281131,0.0642222129101575,0.4534491801906053,0.3867624652046654,0.0708288246974829,0.0666867149859399,0.0175492535961928,14.393823055951646,4.579249044691809,0.1010877590063949,10.959961033453595,4.355267231759311,6.239766315857401,0.7493316618586596,0.954434002924965,70.11635394025733,0.1949999999999999,0.1652631578947368,2.9952875674737944,0.4729992901301191,37.121169815545805,4.190437215934514,1,BBT,SHELDON
1_6648,1,0,Q1_praise,153.2806772955455,92.70794524050103,488.200183544569,0.0222118407909094,0.1178127896047311,5.082758026681008,0.4866220735785953,6.150256684733854,7.995963087778094,65.14831665318731,76.14025931356012,0.1666876232665156,0.1477865636608496,0.1983685547005008,0.3377394615495442,0.071978492946153,-0.1393709068490433,0.2137598892168968,12.661011454537585,4.155578841036388,-0.2214319236708051,-16.87314034794926,1.560238655131931,1.560238655131931,0.4986694609243666,1.0,82.83017325745631,0.0963636363636363,0.1044444444444444,3.348421377333258,0.4738035414793429,45.14190651674965,2.856688324557605,1,BBT,LEONARD
1_6683,-1,0,Q4_humor,131.1701591845289,39.16607432331646,297.4115189154253,0.024073950136542,0.1102559071214377,4.6432272298341495,0.4899665551839465,6.31647983837531,6.800928174246138,89.44826523682768,68.6235925506615,0.1287025974143333,0.0503342338941391,0.1117672855931287,0.2533459747690533,0.0418303870092105,-0.1415786891759245,0.0916910328740704,12.755138497061733,3.823132533753477,-0.0439411987746217,20.36799604190493,2.724210909663597,0.0,0.3324463072829111,-0.0,120.77578379978706,0.10375,0.106,3.094261610587985,0.4414139835681901,40.99608188268167,4.029852896136777,1,BBT,HOWARD
1_6769,-1,-1,Q3_bite,175.44229578849715,59.299411910402895,374.9185620055363,0.0224188385022719,0.1412944803062585,6.276456802040653,0.4355300859598854,5.41411974515708,15.349553501890307,39.73166529442685,59.75951181322533,0.1349073933688344,0.0693092576682208,0.3607559319424884,0.4497017946516845,0.1441973050923095,-0.088945862709196,0.1117724185153298,12.109374842620031,4.416781897364986,0.1567500820332306,-5.0341220473850345,1.141917748733034,1.1026201347297384,0.4274305061966116,-0.0,62.20751193738956,0.1452173913043478,0.1816666666666666,5.612076963504429,0.7332781702737372,48.36204114156597,3.1576075388618987,1,BBT,AMY
1_7047,1,-1,Q2_criticism,139.43213347602685,45.71576920875753,305.46854668508087,0.0245602222731067,0.150037637686702,2.364150837737976,0.4080267558528428,7.147595606582588,6.475341909150054,9.282869755800387,9.777910484858923,0.1298662177770257,0.059313397616898,0.5000727366065117,0.6516627107422872,0.0114384734957335,-0.1515899741357754,0.0920158542666742,9.937015394605329,3.823132533753477,-1.160794054576113,14.191322110428864,1.1423454525596728,1.5605122912197258,0.6648926145658222,0.9182958340544896,79.40919492406906,0.1746666666666666,0.2774999999999999,3.673901149118465,0.6091202757537213,35.89344121267559,1.5919700224186912,1,BBT,LEONARD
1_7089,-1,0,Q4_humor,256.5112405673387,123.3548498463792,520.2490125227228,0.0164574184762143,0.1133939094499898,6.921720985099813,0.5376128385155466,5.896844319139871,7.962251462049271,9.927438467781624,14.35439663603684,0.1114161300966015,0.1023288497363447,0.7308831554616229,0.612133706022328,0.0332687069511656,0.1187494494392948,0.0392158799463856,15.548351953301763,4.897379180302605,2.724912344549643,24.86934940859593,3.623673267229898,5.152750036008452,0.9994651388372664,0.9910760598382222,109.36223940231098,0.1834782608695652,0.2636363636363636,3.1973472898465607,0.6302717213888027,40.58480226939485,5.327811068356555,1,BBT,HOWARD
1_7281,-1,-1,Q3_bite,181.2388889398612,56.70439954923054,299.71334767144185,0.0200004064871593,0.1583332231868696,3.858041718792612,0.5040160642570282,5.784574468085106,8.216232743443982,53.02775236143865,73.39293095606955,0.1300959067046775,0.0615962927927138,0.4513725399089197,0.5536118833071404,0.1100895684628807,-0.1022393433982206,0.0515598510304924,14.615807118468446,5.38563829787234,0.5981668452926636,-7.052229388046896,3.911546304060154,4.547799812211618,0.7978723404255319,0.9182958340544896,107.2356367037218,0.1306666666666666,0.1657142857142857,5.496659475144212,0.8209926739502877,46.01610068086736,4.97178060450228,1,BBT,SHELDON
1_7357,-1,0,Q4_humor,169.04018602657965,71.19350978626456,279.0699203953764,0.0253877013087901,0.1566367655651819,0.036089076154384,0.2008032128514056,7.579787234042553,3.806248004965489,111.77481105260766,98.880478749335,0.1393279670762468,0.0687179575326165,0.6614821910418568,0.4705900383742983,0.189358320929341,0.1908921526675585,0.1363181764158153,6.064211445733957,1.3962765957446808,-7.437281116521618,7.217697461679454,,,,,72.6931482366265,0.7485714285714286,1.02,1.5813955570478229,0.3841518945155486,33.9694441766042,5.61555277341505,1,BBT,LEONARD
1_7395,-1,0,Q4_humor,206.85042871919143,89.53653320535938,457.8413124993644,0.025999146603509,0.1251173434741,3.821306349663507,0.4120603015075377,6.731986973630649,9.116841967702818,61.530747267418654,61.07965679067728,0.1162707565729756,0.0635006707129237,0.4422658031475719,0.5705717753796448,0.1525478508542764,-0.1283059722320728,0.1499972204150309,10.632878983816838,4.238658464878556,-2.784166137459166,-21.926345968582808,0.9721127274436157,0.0,0.4986657017504184,-0.0,63.51258581235698,0.26,0.455,3.647545470256703,0.2983286346175657,34.66087583426827,2.349025237453504,1,BBT,AMY
1_7402,1,-1,Q2_criticism,153.0134974470746,38.663238163827344,278.6941298271718,0.0201555686881798,0.1263043960415598,4.13833489214342,0.5180722891566265,6.380208333333334,7.49984868677222,68.55049497649483,82.81140897099117,0.1312440276145861,0.0642287646821983,0.646646545317792,0.6380929498656704,0.2559712054277857,0.0085535954521215,0.1108155757239349,18.244700684451185,6.380208333333334,-1.0917695392316322,0.6517946537612822,0.254872744882384,0.2728295662556462,0.7975260416666667,0.9182958340544896,95.3068828190182,0.18,1.4400000000000002,1.812804871149958,0.5470052607570025,37.03747611745792,2.469284605878652,1,BBT,LEONARD
1_7575,-1,-1,Q3_bite,278.2057504543277,86.60734278366785,448.2248454541394,0.0215162515210499,0.1572200964450477,4.257695022200075,0.5343839541547278,6.844991721854305,6.034866688469619,107.84104232548952,170.01096964588214,0.2090003965758961,0.2669401385056665,0.3363674099961335,0.2920417407332659,0.2046511901196114,0.0443256692628676,0.0442068940071412,17.6395447829022,4.563327814569536,0.5491280511302268,-4.568091579871695,4.553210948964873,5.417349178916628,0.7130199710264901,1.0,83.78651432835805,0.1085714285714285,0.15,3.992916446919353,0.8054617113019656,39.50376002011829,3.3972254834202738,1,BBT,HOWARD
1_7722,1,-1,Q2_criticism,156.7602424422517,68.37076318317017,355.9738387660828,0.020084259738177,0.1213941446366252,3.9315256875908537,0.3450439146800502,5.625,12.803623278814213,0.6450598755825632,0.6325468846765802,0.1162351821436613,0.0554005927539724,0.2437934019654311,0.2859253722762156,0.1745482316757528,-0.0421319703107845,0.2052342093425817,8.907760002685556,2.875,-0.633764350725261,-23.80667930067336,1.693423301164663,1.967833580429225,0.75,0.9709505944546686,98.2668661817861,0.4690909090909091,0.8879999999999999,2.2864022053305377,0.9184751721684729,40.558527896710906,3.388667687103973,1,BBT,SHELDON
1_7953,1,-1,Q2_criticism,152.95930619187882,35.48758265318973,216.24032204470663,0.0174510187199278,0.1378363717731458,4.157699395923783,0.3618090452261306,5.734655570129812,14.405273071289123,77.46141423868494,97.38081602191993,0.1287594619306441,0.0609632060449133,0.428725804572937,0.3707716556743134,0.0527046276694729,0.0579541488986236,0.0587051687627303,6.437725548329063,1.4959971052512553,4.077340968957904,18.24180903304456,0.5591101640899101,0.5591101640899101,0.7479985526256276,1.0,74.1925195356568,0.2755555555555555,0.41,4.189650065176038,1.1645479296778265,46.13345111626885,3.4366426513357595,1,BBT,PERSON
1_8045,1,0,Q1_praise,168.4151981156911,101.27158651124576,419.13461667196833,0.0255989221898875,0.1572512509876715,6.269206705914129,0.6498316498316499,6.316432222171966,8.90417652716916,12.48901489316342,13.593927261791812,0.141593525108364,0.0709527632786359,0.3321488809859682,0.5419996073346626,0.1571348402636772,-0.2098507263486944,0.0533676274543304,17.65562580035939,5.31910081867113,8.888200496423817,25.66039599435652,5.3612195315431,5.335444611522313,0.9973314035008368,-0.0,95.21436841346087,0.0618181818181818,0.07,6.734663534330114,0.4950996218475382,43.78701857452934,6.121390652434727,1,BBT,RAJ
1_8052,-1,-1,Q3_bite,278.069727402267,85.91001012426754,430.3630718228182,0.0267669691099148,0.1458109931400736,2.1481639314236824,0.3391739674593241,6.358023644350968,7.925098291609256,9.077596345853266,16.049751516005408,0.1168590949151049,0.0627136672815412,0.4813344729746542,0.3926120838733297,0.4631392019471826,0.0887223891013245,0.0186776352855629,11.80599051563244,2.618009735909222,0.0455327221946179,28.05128792459292,4.933912820976566,4.011519298702135,0.3740013908441745,-0.0,56.48162393162393,0.2980952380952381,0.6333333333333333,3.037191261077018,0.6954505336617378,46.53780291890572,7.157512299761493,1,BBT,PENNY
1_8136,-1,0,Q4_humor,185.07183523492435,35.629551602770945,159.33958511575742,0.0214849012185393,0.1099542114447313,10.331339816492234,0.657190635451505,5.152917762885122,14.536808510027198,15.607005014768484,24.21275818595273,0.10992478673329,0.0581591463617639,0.3143315179699225,0.3160897053032332,0.0311102234795375,-0.0017581873333106,0.0460950942643577,17.980927595310632,7.147595606582588,-0.0642801474573132,7.5763919161891025,4.840673391450824,6.309041120360989,0.8311157682072776,0.8112781244591328,87.45197120964995,0.22,0.1599999999999999,6.802046030511474,0.7683273417148266,47.82528390184343,2.5165138757189447,1,BBT,PERSON
1_8407,-1,0,Q4_humor,203.63912373509865,57.73691621957178,485.6693261516919,0.021416841881323,0.139242313342627,5.542160967472615,0.637904468412943,6.224385245901639,9.116796302736558,7.173766708138642,9.653683543463094,0.1227691458966373,0.0685780112121314,0.6349784594448261,0.5476970156442229,0.0892572566868127,0.0872814438006032,0.0137510397626055,21.837496009463063,6.531762295081967,-0.4279796477102991,4.140263253761326,5.390392776661857,6.327940172303496,0.6915983606557377,0.954434002924965,88.56076679788468,0.1642424242424242,0.2866666666666667,3.933213241880966,0.5739701423938981,44.37540473138777,3.825107823098904,1,BBT,SHELDON
1_8452,1,-1,Q2_criticism,231.75083130925864,36.18205900365577,204.01903411770013,0.0166580145857155,0.1189149691608221,6.54144013105261,0.4703737465815861,5.995624714185072,10.656883013836907,5.095862523826261,5.467125220569378,0.0970514246014881,0.0538230723650981,0.257513362770666,0.4503930057295916,0.0045535999794133,-0.1928796429589256,0.1380793615971995,8.666269985938836,4.723825532388239,-0.3150803531998334,10.43403993906207,0.9248785749796123,1.3342196686355514,0.8175851882979643,1.0,80.76425304687223,0.3244444444444444,0.3018181818181818,3.9999542758207913,1.1780826245486125,41.92160155749933,1.353605020816137,1,BBT,PERSON
1_8717,-1,-1,Q3_bite,340.4272191287614,114.59963152695106,479.83165425359135,0.0277630475569905,0.1595700525153611,4.68853607229103,0.4584527220630373,6.553934428348044,5.873293759720177,9.525275473832806,13.002053099628307,0.1163486500165599,0.0700475692208866,0.3167713720072346,0.460811545848132,0.3145027318612194,-0.1440401738408974,0.032741104964074,19.277269651410087,5.129166074359339,3.389655837738166,6.844159033250813,,,,,84.19641419077638,0.2253333333333333,0.4533333333333333,2.863565625464157,0.7457923441411859,37.4721172172537,3.649389520803907,1,BBT,BERNADETTE
1_8746,-1,0,Q4_humor,218.6217449163036,47.19204235971248,228.695362043769,0.0141641239112821,0.118948782969472,5.340358434766096,0.496098104793757,6.331450966958677,12.247801845717488,3.155226327214226,4.217894895823317,0.0922615882268503,0.0461373950070282,0.2519528271580796,0.4343251304137871,0.1491826298134797,-0.1823723032557074,0.1199163765796798,9.339153795607476,3.443420701328403,-0.8674952641380742,-4.268630330874174,2.4301279668113827,2.979518501395233,0.8886246971170072,0.9852281360342516,95.59694033962778,0.2670588235294118,0.604,3.02935176021422,0.6783552808031403,38.66624757937778,2.034718020821272,1,BBT,AMY
1_8749,-1,0,Q4_humor,189.89150470124568,48.275374301069824,317.5775919901253,0.0168916494419477,0.1199289494984393,4.634323984729467,0.4381270903010033,5.984033531092399,12.140529942250216,6.059187273217892,7.830861382081024,0.104904879880004,0.0647382092064004,0.1673734206430759,0.3026389274353079,0.0903969229411137,-0.135265506792232,0.1352044327347688,6.699637596110793,2.493347304621833,-1.392768917138707,-1.0402576750592778,2.2494088132384444,2.548729153152095,0.8311157682072776,1.0,84.69155354449474,0.24,0.2371428571428571,4.473765593319315,0.5603698196985386,41.39462118977953,1.950888263268193,1,BBT,AMY
1_8827,-1,-1,Q3_bite,192.26325521518103,31.75056143231023,210.263261123069,0.0162824364445075,0.1024094899520602,3.5252100195505376,0.3875502008032128,6.183510638297872,7.476021267205366,1.315319391222071,1.8226927470534409,0.101140507626553,0.0616109218032932,0.2935179468220602,0.3890428562955935,0.1382979689555754,-0.0955249094735333,0.0902020524901882,9.481247092918364,3.191489361702128,-3.664187264700893,-9.280509293463554,3.1533548808909533,0.1391618676475641,0.5984042553191489,-0.0,129.73272642390288,0.2911111111111111,0.3566666666666666,2.93066836964524,0.6593978245241922,51.27202598904622,2.834678158341354,1,BBT,PENNY
1_9087,-1,0,Q4_humor,139.48214607353103,37.895222721850025,262.98073208192966,0.0218934857930767,0.14215027590211,2.496781150039175,0.4512893982808023,6.838888099145786,6.972188419549023,145.08283794944674,161.36883535013536,0.1400981462795582,0.0629749665201801,0.2068707544572697,0.3379303663334153,0.2630739326223947,-0.1310596118761456,0.1365356559211276,12.16922273919082,5.699073415954821,-1.0645911142046331,-22.623886644912183,6.389601340493439,7.131487207428606,0.5699073415954821,0.9182958340544896,94.79811902840146,0.2492307692307692,0.48,2.668023527856761,0.642296395853401,33.75771811105322,2.359378194033121,1,BBT,LEONARD
1_9971,-1,0,Q4_humor,121.12961264072143,77.86637344114133,486.8318046067979,0.0321255274317322,0.1447766077086623,3.3356360204903392,0.3810888252148997,5.841550251353691,7.193272610660075,52.51625164387736,64.90454948220155,0.1664227586981161,0.0623773440821702,0.2822109241615465,0.4417212920944049,0.02455883362063,-0.1595103679328584,0.0815875698210051,8.257935602612383,1.7097220247864464,0.9990457207386366,19.856715668246423,3.828035812528782,0.0,0.284953670797741,-0.0,89.76861896009312,0.1476923076923077,0.1776470588235294,4.883505331936743,1.007558880224546,41.57387171867208,4.884889658089758,1,BBT,HOWARD
1_9972,1,0,Q1_praise,238.4095959491964,67.82225014662382,474.1819933988295,0.0246919816777508,0.1450575907083068,5.787077483654191,0.465863453815261,6.183510638297872,11.496561660853311,9.196696296310286,11.562793737631631,0.1140836694618262,0.0740571451865977,0.5519749844979569,0.7097084882792235,0.1415437308808466,-0.1577335037812666,0.0602890011471404,17.91418299270747,4.787234042553191,-1.130622198569931,-15.067273961757278,4.034534156510005,4.508580851645945,0.7978723404255319,0.9182958340544896,83.01104988914025,0.1666666666666666,0.38,4.537564469813873,0.6643996009010844,46.8568730953186,4.601467951723679,1,BBT,PENNY
1_9993,-1,0,Q4_humor,325.6085623969805,91.04728823314298,457.8125925059839,0.0153905333592511,0.1252260455411877,6.772290740788758,0.5843373493975904,5.984042553191489,8.390223064533284,14.978295987290643,22.55951347070694,0.095785062564122,0.065361863602926,0.5665840149705568,0.5355031748509754,0.0300798174147255,0.0310808401195813,0.095005373363309,19.945720690175424,6.981382978723404,0.7550550301071919,7.100635905698208,2.314625737564727,2.129095842966409,1.1968085106382975,0.7219280948873623,90.3852061916578,0.152,0.232,3.617910261690418,0.4731285268107074,43.12441868756583,3.701081554320028,1,BBT,PENNY
1_10462,-1,-1,Q3_bite,110.36191205929936,59.86914755997753,508.73498823035015,0.0225373920617089,0.1577836480371969,3.9447709047225614,0.4537346711259755,6.442529054098302,8.335214333610757,24.14540900348008,31.067936362147464,0.15760457959983,0.065710049362249,0.4497449635855701,0.5315766566076753,0.1550993535705063,-0.0818316930221051,0.068209622596443,11.707318899639787,3.1101864399095254,-0.839716755343308,-26.393543759909747,3.4706006720913507,4.015050222149911,0.4443123485585036,0.9182958340544896,68.92976834487128,0.1711111111111111,0.3244444444444444,3.717325410835405,0.7096632152252798,39.99307450717257,3.1707287733451666,1,BBT,HOWARD
1_10495,-1,-1,Q3_bite,194.1223796885792,59.06492486661058,469.3663242144534,0.0178277601446234,0.1295830499787496,5.258887974649088,0.3877038895859473,5.25,19.402650974213323,31.568141573643,50.1952449674818,0.1182930999225495,0.0633564146063635,0.6825737947164489,0.5849231383703267,0.5966679631317978,0.0976506563461221,0.0225108097047093,10.6443777086155,2.625,-1.3034034196042004,-0.4337794244343662,2.2611905409835327,0.0,0.25,-0.0,114.3630072879566,0.3453333333333334,0.6257142857142857,5.300663387077645,1.2379059965067944,48.30690177284529,3.626783381202722,1,BBT,AMY
1_10496,-1,-1,Q3_bite,195.0574006370608,59.03956777807484,452.6437386606666,0.0164052378127689,0.1272514179386675,4.384692313619494,0.5050071530758226,6.492575707079369,11.22806074726964,37.99032361709425,50.43298456708288,0.125043427178745,0.0652326693625044,0.1673742387278171,0.267610908171867,0.0261314921059049,-0.1002366694440498,0.0534759175342305,12.492449140378405,4.280819147524858,0.448530790963254,-1.1038083980618616,1.0714619783260837,1.2230129231899065,0.4280819147524858,0.9709505944546686,90.01624755391727,0.2011428571428571,0.3514285714285714,3.982656359916748,0.5484456594869301,42.43764149896533,3.165463671538073,1,BBT,SHELDON
1_10748,-1,0,Q4_humor,177.9422495397417,29.054194252225816,211.10153275708723,0.0247661650150904,0.1623166979283974,3.238538134663997,0.4570200573065902,6.268980757550303,9.056849095236869,17.022076633192665,27.39472008560272,0.1365058057351643,0.0683883956874036,0.2938348398355369,0.2324772052470664,0.0904579720731513,0.0613576345884704,0.1006464482589163,10.015758682656612,4.5592587327638565,0.0333242624443802,2.237018178201655,2.180952039992633,2.813941634509549,0.9973378477920936,1.0,98.10996193349132,0.2042857142857143,0.3125,4.2678269163533615,0.5256703408345361,42.78771796725272,3.256418098998233,1,BBT,AMY
1_10829,-1,-1,Q3_bite,171.70532035332516,20.612300702369264,174.58854641671343,0.0162581409245464,0.1306354795280463,3.720294196547189,0.4393179538615847,6.496523402442231,7.242199064625023,6.070868707946582,9.321168310225913,0.117303145958362,0.0599696162173904,0.3791942822787529,0.4288497740595913,0.0453553220857724,-0.0496554917808383,0.1835636322852465,10.54239324654584,5.397111749721238,0.3149328571071473,8.147348880385307,1.5869295617769332,2.171807009372929,0.6996255971860864,1.0,65.40515144634138,0.3484210526315789,0.6155555555555556,3.4861403379222904,0.5475650669029932,43.92450559748413,1.4492166437446148,1,BBT,SHELDON
1_10890,-1,0,Q4_humor,184.427685938008,84.37266954390239,442.513259698081,0.0273871914861007,0.1632970262674641,3.308918244216534,0.3712374581939799,6.981372452941132,6.362703883699846,13.305944283496162,22.74523349466605,0.1409750066891817,0.0569202740803175,0.2757450199590926,0.3949951743319232,0.0873079461759337,-0.1192501543728306,0.1741271385459738,9.011522774503485,2.9920167655462,-0.249062587989137,-10.59615995156012,11.093795725259683,0.0,0.3324463072829111,-0.0,91.40025240865576,0.1628571428571428,0.2666666666666666,3.675521133634589,0.4608378975534857,30.00446373102379,4.348532274511548,1,BBT,RAJ
1_11006,-1,0,Q4_humor,186.3502576379217,80.19847470011595,378.2682071828389,0.0256627568946903,0.1541848459177952,7.734015288625243,0.542713567839196,5.983988421005021,12.96558565503253,6.881509705278131,12.729364744093806,0.1172680688416729,0.0707559147327884,0.2707248896027489,0.3987708153823252,0.3212080372198105,-0.1280459257795763,0.1188022350727557,13.45978477269281,5.485322719254603,1.379332241499446,-8.586889689947306,3.531100511547511,7.409126945437273,1.7453299561264644,0.6500224216483541,86.5157178535105,0.12,0.22,5.574832504143693,0.3478247549073731,31.33028668633559,3.625665614316087,1,BBT,PENNY
1_11021,1,0,Q1_praise,224.9742418725057,45.19377178926168,427.1636527855269,0.0141390472556996,0.1221346480128687,5.426531834493048,0.4779116465863454,6.183510638297872,10.181875174192704,18.8728972338393,27.174796734849213,0.0996768467589601,0.0558416328795388,0.3188003204021637,0.4531615812988429,0.2047570898369805,-0.1343612608966791,0.1090335997196247,9.706492383147218,3.9893617021276593,-0.9487084450654903,2.3026038310650394,1.0956924265748378,1.1207325364694127,1.1968085106382975,0.9709505944546686,133.08456326000186,0.28,0.3666666666666667,3.525036105066357,0.7576237282730355,43.937956139088094,1.611203219096628,1,BBT,PENNY
1_11055,1,0,Q1_praise,165.36213392945422,63.67439437095913,444.2048348826464,0.0215702724994091,0.1334082566999519,5.738690193054191,0.6176961602671118,5.828135147789575,8.170466499931386,30.41244391010176,46.83044153006588,0.1254907183441295,0.0623790919764324,0.2730233593410878,0.3597731852888444,0.1870807219598143,-0.0867498259477566,0.0439667994223766,13.034027572070972,5.911394221329426,-0.3661301452841052,-8.911590191539403,2.671695385863866,3.6247493277741416,1.248886103097766,1.0,81.26956721862693,0.133125,0.2466666666666667,4.1718932297376,0.4087884779179322,42.24610209081669,2.7209774044057093,1,BBT,LEONARD
1_11098,-1,-1,Q3_bite,363.4731225374549,97.26247285335327,516.1288813294932,0.0215588247417235,0.1335239881770626,5.635699998757048,0.4180602006688963,6.331450966958677,12.13825135637429,14.065254023898264,21.807821694333303,0.0951554363478831,0.0669441301008018,0.296514559960279,0.3385312374711802,0.1022033952531863,-0.0420166775109012,0.024046064680764,22.86132945416381,4.554201572724662,-0.5021135515942955,10.662962812576056,5.722886872047935,0.2373170961516439,0.3332342614188777,-0.0,76.21854737695256,0.4613333333333333,0.69,4.425374215220074,0.8417770420892865,41.82354761514821,5.1318093931305375,1,BBT,BERNADETTE
1_11177,-1,1,Q4_humor,193.06917295408888,51.208000295979176,342.14299012912375,0.0180362240160791,0.1295769931728987,5.360361293002664,0.4197324414715719,6.150256684733854,9.973466611132531,12.214243208458734,19.82683558747819,0.1133735995116649,0.0634076236440029,0.4624090421542239,0.5196797288533542,0.0934538627031996,-0.0572706866991302,0.1763462786662151,7.931373439063416,3.9893556873949327,0.4059877388343053,14.716392019632508,1.867977993944125,2.22806881469512,0.8311157682072776,1.0,88.94606646486342,0.2386666666666667,0.2733333333333333,4.286328807913122,0.7514971867263661,43.30012139082457,3.131686109708656,1,BBT,SHELDON
1_11224,1,0,Q1_praise,106.6472526109806,32.949841516168526,181.7128082552977,0.0226912940521367,0.1698850656667577,2.088158199823588,0.2467402206619859,6.696416430209684,12.93577122080776,34.22665662117347,47.61247231901173,0.1627826409181791,0.0695182276089033,0.4655427355750768,0.6184038298684887,0.0202651824089943,-0.1528610942934119,0.0300069855664029,4.377464399263579,2.198823305441986,-0.2810935207185555,-1.2167728596006135,2.7297874968272864,2.840037146325036,0.3997860555349065,0.9182958340544896,103.74874668460194,0.4623529411764706,0.8775,3.0417870228554174,1.004710607057273,35.04696065510877,2.275690644315628,1,BBT,HOWARD
