jitter_local_stable,shimmer_local_stable,nid
,,58_155
0.010303307216299632,0.053181355589990466,58_156
0.0027901634013563488,0.03789755343126506,58_157
0.004288658989107181,0.051485286286496436,58_158
,,58_159
0.013170616577460024,0.20487344226766518,58_161
,,58_162
0.006482040007869901,0.0856051126316047,58_164
0.010648145604068206,0.1714355232946592,58_165
0.017802791582921165,0.1428129872096733,58_166
0.013509692081190537,0.18888528031503532,58_167
0.045484843272559895,0.22892611326179882,58_168
0.02085652948925725,0.13269798512373177,58_169
0.006218105318152656,0.07413525937995155,58_171
0.0028565153850163816,0.06970208572595356,58_172
0.023784368418374592,0.257539035821722,58_173
0.002441275235921848,0.0738361175312244,58_174
0.005108961135411987,0.08049020427436845,58_175
0.0031531534451402486,0.05105553546436848,58_176
0.0037606966656128717,0.051317164460083955,58_177
,,58_178
0.002135892701691043,0.03502889887071169,58_179
0.006439666882573386,0.06899232144194706,58_180
0.0038274200776243403,0.11476838290991112,58_181
0.0019851136674911988,0.052511961829567626,58_182
0.0025384187489436495,0.06322292032653866,58_183
0.010082972941005323,0.1302707546091575,58_187
0.0049178830834758725,0.12748000661992037,58_188
0.02645314911360507,0.21107251402035232,58_189
0.0036730332404584175,0.07180196721173161,58_190
0.004465013173264696,0.05875338656883222,58_191
0.003735313512496659,0.06783213622613632,58_192
,,58_193
0.007415207863762618,0.05683632214402036,58_194
0.0047605880309978315,0.09253129931825514,58_195
0.005374113378194972,0.037040996606893625,58_196
0.004599199622030845,0.02586575405977622,58_197
,,58_198
0.002274414301394227,0.0343515551295867,58_200
0.005442095534399113,0.07492527109831898,58_201
0.009563860583997302,0.061705078989167605,58_203
0.004385760779325461,0.04947791588715886,58_204
0.0028108423641447036,0.04692061794613736,58_205
0.005043489388187048,0.0698970342431547,58_208
0.008774662075869525,0.06855387862337757,58_209
0.0031743965265035846,0.03982878215890204,58_210
0.007964365202606509,0.09865022982391401,58_211
0.0029583525034792657,0.04408739736334822,58_212
0.002457778751343067,0.03426119644516338,58_213
0.01932828974211556,0.13734925251545507,58_214
0.003563870465194967,0.05159387156168041,58_215
0.0029611482729191597,0.057244889488086294,58_216
0.0019502005576884766,0.07235442032743117,58_218
0.0022844868377976304,0.040516975579984106,58_219
0.0020167230682345658,0.04610054316634772,58_220
0.010302552979939204,0.13665848397856928,58_222
0.0026633405291934748,0.06780019432342112,58_225
0.005836204269182817,0.06357755269853117,58_226
0.0035333744433554107,0.038838287161528436,58_227
0.0028597255608716282,0.06144023388175221,58_228
0.010258528637658,0.09858225880438987,58_229
,,58_230
0.0030685448920176714,0.031924245316488915,58_231
0.0024937822696502365,0.059013104486588336,58_232
0.003871020234409163,0.07784877226391149,58_233
0.004084432002075433,0.04602958949637573,58_236
0.00961876760528656,0.07367111265750063,58_237
,,58_238
0.002470538393102874,0.06250418909931353,58_239
0.0054089700882329166,0.06839118802121473,58_240
0.004658622110238118,0.1376412189509948,58_241
0.004253549231076326,0.11711531075748506,58_242
0.006345620968880293,0.0558715405521541,58_243
0.004402818036779607,0.058586338753000254,58_244
0.003764854070339046,0.08000859092804072,58_245
0.002779571083126521,0.06604774486692887,58_247
0.00903263819173464,0.0627662466828621,58_248
0.007410401008258655,0.0524861914599797,58_249
0.004844404660000121,0.05553168271210778,58_251
0.02041298355005429,0.13280676153815912,58_253
0.005015619107511077,0.08255360661807676,58_254
0.024538665962254878,0.05775513677445288,58_255
0.0038677696677383118,0.029351164211274004,58_257
0.004156738376611824,0.05205814303732658,58_259
0.003124993403747237,0.03429023748199616,58_260
0.005105417219561087,0.059395899446816364,58_261
0.002511777628409381,0.04279293660243132,58_264
0.0018746123232116542,0.066371178311141,58_265
0.007314423076769637,0.19812416018697265,58_266
0.005213748611371259,0.05505674526832805,58_267
0.003214269094816458,0.0690565796262782,58_268
0.004978356711161781,0.0617788863048606,58_270
0.00734073869029501,0.0962895655160686,58_272
0.01228602975596427,0.1925883855457088,58_273
0.010323390594073445,0.16140384341129693,58_274
0.011177294057060787,0.1427580060018287,58_275
0.02161774768412427,0.2178045541353961,58_278
0.017537146375764034,0.14071082892362155,58_279
0.007976615308460347,0.09015639483048409,58_280
0.01406567793370094,0.08848631581621061,58_283
0.00407377226669383,0.04169650497687729,58_284
,,58_287
0.018379464569873737,0.14887343172623535,58_288
0.013888531863166671,0.09103706202042978,58_289
0.008211155068361281,0.09776421924740218,58_291
0.004653432918996377,0.06177808448790954,58_292
0.0036509008700206878,0.039192945713566664,58_293
0.00807048780784714,0.11917017529637873,58_295
0.002822711821534218,0.048278925546397816,58_297
,,58_298
0.008226592702699112,0.16626049733518272,58_299
0.0025543430112804004,0.0525439993448256,58_301
0.016401255084680603,0.09864239844634183,58_302
0.013324176003021118,0.08407012645343469,58_305
0.005423339845998312,0.07975533016548186,58_306
0.0025270327074323295,0.06813994006000632,58_307
0.007454943824669239,0.06873125485879589,58_308
0.005998840594009945,0.06842333137354503,58_309
0.0036618671442019113,0.10107481678523157,58_310
,,58_311
0.004663675088803016,0.05964108100834738,58_312
,,58_313
0.004362186280337533,0.08245969659852859,58_314
,,58_315
0.005421364114071774,0.10046486279869171,58_316
0.0024244960830714078,0.05480875976903708,58_317
0.008451279719159878,0.12159017922778095,58_318
,,58_320
0.0029518323467918857,0.027558193712017526,58_321
0.001960622205516493,0.0803624284404971,58_322
0.003744488933670895,0.01719436514147615,58_323
0.004085649771135465,0.0764714889962423,58_324
0.010470357014343623,0.1718533530174899,58_325
0.00840424922412781,0.05167423554296531,58_326
0.002531360036439812,0.12566806605280043,58_327
,,58_329
0.007930114311893258,0.08023869112841792,58_330
0.009401676857323803,0.07587990700601133,58_331
,,58_332
0.004797546765640429,0.0743901174993117,58_334
,,58_335
0.004084040787983486,0.10760152520550133,58_336
0.0040649049999138785,0.04525886893593494,58_337
0.01840077230831805,0.05176608092770785,58_338
0.004083546628213153,0.1585423238115968,58_341
0.004639309820097885,0.05273794015135016,58_344
0.0038082722569143684,0.13822541260353483,58_347
0.002351247146275627,0.033850554989623624,58_348
0.0039086557210915385,0.04362180678813921,58_349
0.0037188195199752026,0.041240034887258185,58_350
0.0029372430630343954,0.06911683411771781,58_352
0.004908883384457356,0.0989448906050948,58_353
0.002927630737088853,0.05157654019039279,58_354
0.004283309972723245,0.04336032092714877,58_356
0.004604253040808079,0.04188242344768239,58_357
0.009650941986508337,0.05610576582723328,58_358
0.0029279627295381166,0.0466938324472418,58_359
0.0048923650962967484,0.08471227338798266,59_0
,,59_1
0.004956246069542768,0.07270382787500469,59_3
0.0023169056755171927,0.06535828052019346,59_6
0.01653547839048786,0.07600659960440058,59_7
0.00871335909348047,0.12668090862537726,59_8
,,59_9
0.015549831361859374,0.1309851104176706,59_10
0.010751204065874537,0.12196935409454711,59_11
0.004635591691223642,0.08330837467740218,59_12
0.004690026549449448,0.12973164273877735,59_13
0.010492926057777895,0.08788538840200885,59_14
0.0057080488257182545,0.13479199218996585,59_15
0.006186507426259759,0.10644140759475601,59_16
0.003650555766443435,0.11498968364195493,59_17
0.0033139431379387973,0.10393426008175681,59_18
0.009363405661553012,0.10806496307933582,59_20
0.006094934325797411,0.1633130203306357,59_21
0.004114001921593373,0.0761973352558995,59_23
0.0027459436712310727,0.10609179962277247,59_24
0.002916328499672115,0.09259763718586682,59_25
0.008798661388900309,0.14887632100132392,59_26
,,59_29
0.002607116802481825,0.05008595539035084,59_30
0.004532862008428883,0.05394235428750728,59_31
0.011347337957416243,0.12168613414305489,59_33
0.003984542903903965,0.15152575838256876,59_34
0.00395185492156011,0.07135161305887308,59_35
0.010918065774038714,0.060304959510983344,59_36
0.01663558539454581,0.15145052636774306,59_37
0.004768894256564538,0.1034718624947441,59_38
0.0064991417692894255,0.13563561772937013,59_40
0.005423417764604822,0.14802212243718652,59_41
0.01422803295673778,0.10654686397711118,59_42
0.005376603768280259,0.07597138967192339,59_43
0.003547336933794281,0.09490705138613745,59_44
0.02247840406055786,0.15467587169404676,59_45
0.01234054410736733,0.10788365751239433,59_49
0.009666926480669826,0.09927843673483577,59_50
0.004147908053648111,0.08662758065225014,59_52
0.0023939776315083667,0.056733609139690735,59_53
0.006063816202732851,0.153135904805586,59_54
0.024477465610703106,0.1098764502641203,59_55
0.010315294601634396,0.13373733878860333,59_56
0.004357283798123158,0.12812104012734538,59_58
0.003521024396013426,0.08778229559270984,59_59
0.0053689998607406005,0.11839895412104924,59_60
0.01898631490288811,0.14180748631864545,59_61
0.00525713280284203,0.09518684393440688,59_62
0.001726238638137221,0.07884991094229182,59_63
0.020872550936446885,0.1914817024814106,59_64
0.001916096965526855,0.039254903022847405,59_66
0.007954777531249927,0.0783189280239576,59_68
0.004777068458222807,0.12062218772122886,59_71
0.00873576095794433,0.17152635986692846,59_72
0.008931436434253546,0.0430348130265194,59_73
0.003062653642036469,0.07359161442016969,59_75
0.005426898141012683,0.09519104306196002,59_77
0.004772935770453447,0.0718455204739863,59_78
0.009537607068518828,0.10506544121798055,59_81
0.002502118953258384,0.11182852960003843,59_83
0.007160555130082482,0.09695771996671218,59_85
0.004051001659495969,0.12595515473159521,59_88
,,59_91
0.019418757121582503,0.19392986445851526,59_93
0.025428250800407778,0.07924338603845825,59_94
0.00848101949680334,0.08812926180230986,59_96
0.009810600092623863,0.13094462716336205,59_98
0.005027790883080331,0.0910806423884834,59_99
0.007725791011651447,0.09203671207045885,59_100
,,59_101
0.014630247996592141,0.08627054798582455,59_103
0.01060342709141335,0.12066677606478388,59_104
0.005740685117764106,0.11553832848408722,59_105
0.0036417709587600574,0.09038464211255767,59_106
0.004280782503936244,0.077351488447705,59_107
0.006819969112996684,0.14534515562271252,59_108
0.004042836550629914,0.11655876250936721,59_110
0.004061072380549942,0.151829513328523,59_113
0.0038134609125708386,0.044629020641922985,59_114
,,59_115
0.012939438937391377,0.11064646930659082,59_116
0.007393369881206181,0.09065979232708055,59_117
0.006586426568881108,0.14714467738178594,59_120
0.011642803112718743,0.09609865138501497,59_121
0.009955541139108223,0.11606498724331832,59_122
0.004312800295455827,0.0974705503709268,59_124
0.005307201989988188,0.09304544394081284,59_125
0.010029911744682166,0.11470599928684402,59_126
0.0022891558477525276,0.0547427956378217,59_127
0.008967126693903607,0.14184937190352187,59_128
0.002449473431117038,0.08029311443815958,59_129
0.015609051311662377,0.14613532144144448,59_130
0.006582715624199178,0.09751773385660126,59_131
,,59_132
0.007982584457523267,0.12253931467980998,59_133
0.011518053828635973,0.1897305236000659,59_136
0.008783977285885551,0.08937849752376552,59_138
0.0032660464917393666,0.12974328358491974,59_139
0.010937584823508135,0.1238225061222981,59_140
0.004141485015679957,0.1329530460705659,59_142
,,59_143
0.005279991645786259,0.09993735962926678,59_144
0.004003375623747328,0.10814779461092336,59_146
0.007300448549002233,0.0701804286675097,59_147
0.005736751158942736,0.09800244028145699,59_149
0.009060333323193646,0.15638953004486145,59_150
0.005993909097951259,0.10770956556449186,59_151
0.011310462658058941,0.1737983699029441,59_152
0.020663843757666417,0.11196134136081687,59_153
0.008519479305908208,0.1075331052022495,59_154
0.006007873013963783,0.07773254865883883,59_155
0.010264035908082031,0.16932651874958793,59_156
0.03077547645064609,0.11834197518157366,59_157
0.00958286624815442,0.1301080591293143,59_158
0.02311412136482004,0.13521098297889925,59_159
0.0024050429900383,0.06950356841865139,59_160
0.011132135067946611,0.10720968495225079,59_161
0.0063139061525993665,0.1390606925897195,59_162
0.008554936810208337,0.16680055772579225,59_163
0.006915796011213613,0.14140398165614793,59_164
0.011598600126300825,0.0508286754507441,59_165
0.011381886626692752,0.11786678964149204,59_167
0.00348474410511167,0.0807115800066228,59_169
0.043560460747471,0.18243059646567478,59_171
0.007832489204365889,0.09255600958459144,59_173
0.003826367859817572,0.07794456064350623,59_174
0.01037440520447705,0.13452162051684077,59_175
0.017180148968070266,0.06305636975330393,59_178
0.01463583083979302,0.13330071266190047,59_179
0.004851469349632012,0.12795879086336856,59_180
0.018282963791408525,0.13360913320149415,59_181
0.010364156091158367,0.11342727851422502,59_182
0.004785868602783321,0.09039559945710429,59_183
0.003619180147449401,0.07098757530251099,59_185
0.005456629012958395,0.0930205962352885,59_186
0.005157299105470807,0.10321491565229088,59_187
0.004482248177916401,0.08145910606575085,59_188
0.009971069488767631,0.12784427548439567,59_190
0.01071272437223022,0.15195222153323928,59_191
0.0030707528977002123,0.2011043078666252,59_192
0.025731748877172847,0.16103003614969746,59_193
0.007806234169853001,0.05854751278746552,59_194
0.031093346895118973,0.1990478079675204,59_195
0.009426530895964399,0.10666108407116244,59_196
0.005943837606551503,0.1271106021100388,59_198
0.0033905734266096443,0.07940493166095604,59_199
0.009078640441863042,0.15275562794334968,59_201
0.01553400385049461,0.2417210519466986,59_202
0.00302228217394428,0.11084371387903459,59_203
,,59_207
0.01886979144355963,0.07708220178665098,59_208
,,59_209
0.00995204067841272,0.08206705869483222,59_210
0.004488816884285366,0.13852584088390565,59_212
0.007195369688724029,0.11415485669594076,59_213
0.008129180797263763,0.12857416237301722,59_214
0.006453125059525749,0.1127545997215564,59_215
0.010116093104370175,0.11732361617479775,59_216
0.009864270373097034,0.13564791995552616,59_218
0.007313831440464033,0.1339274087677651,59_220
0.013566255750532578,0.1067765090819117,59_221
0.007201209367768992,0.14057547742326976,59_222
0.005622410751552571,0.07014096126397315,59_223
,,59_224
0.022611818305258605,0.13232477726206113,59_225
,,59_226
0.0058911038189786834,0.11084397463399055,59_228
0.01579261752630192,0.10762297120378857,59_229
0.004242865083432836,0.07150692966192104,59_230
,,59_231
0.010561747913923395,0.09422021431113572,59_233
0.006690870539098782,0.0985955384688004,59_235
0.013143254040271578,0.1975670531435543,59_237
0.004558507102251289,0.10749304179882914,59_238
0.006155038993045204,0.045561739455476,59_239
0.010731947698800733,0.13873939374172048,59_241
0.01479093321482677,0.10342961274231618,59_243
0.06566003949530978,0.2097429557802964,59_244
0.017051470830464814,0.12677699531575315,59_245
0.0031535435852575863,0.10185767622742332,59_247
0.0021277593018429507,0.036943880569917535,59_248
,,59_249
0.006178443995317591,0.185415227774803,59_252
0.003213173718745747,0.15052562365596536,59_253
0.003580715658931019,0.083967113427497,59_254
0.007900286447428335,0.09157097185930206,59_256
0.009219266323447424,0.12233427953609875,59_257
0.007436788653768375,0.10386063954696954,59_258
0.002846413630515276,0.08489101220133209,59_259
0.01949850861262143,0.04911797973063223,59_260
0.011050706328783085,0.09978675967599811,59_261
0.003815455605817573,0.13348108099326014,59_262
0.016829634354825276,0.15413463577431757,59_263
0.013911678300215098,0.17798034338494068,59_264
0.003750101989115322,0.06882984634928811,59_265
0.0025181573660975477,0.11320295665459787,59_266
0.003246021538789117,0.09600659652755936,59_268
0.003999949328117507,0.0580824152156066,59_270
0.012477790332590836,0.14901989356914314,59_271
0.003826822635232054,0.09048031267698327,59_272
0.014315003535073346,0.1060454648136404,59_273
0.0036379225429395566,0.09121302865882974,59_274
0.016085925758120897,0.13125435097451066,59_275
0.0025606421407957207,0.1279046771535463,59_277
,,59_279
0.007565422311009213,0.14293433881830336,59_281
0.0038894112786291416,0.08939114804912113,59_282
0.005902683135086883,0.08017340365008012,59_284
0.006282794376146733,0.11472285726937154,59_285
0.003458524367907282,0.10676009474933902,59_286
0.0025888533310899423,0.103825523661405,59_287
0.0033141353429921574,0.14262503598149084,59_289
0.0052470709585981865,0.027646975952343122,59_290
0.03157160741934641,0.1921412983434818,59_291
0.00551073999817468,0.05034901007815494,59_292
0.005479377212689059,0.07920376858135748,59_293
0.013853595790581605,0.16306269750855892,59_295
0.00298141309657822,0.06576117893688622,59_297
,,59_299
0.002515235374804215,0.037040984495887566,59_301
0.003092837730157755,0.04413323042068401,59_302
0.0025731254668472266,0.04037510743251497,60_0
0.005285687735891601,0.0747441315027779,60_1
0.005728975288732806,0.0810865803800632,60_2
0.005960476531615196,0.11680486192558379,60_3
0.005830241488784303,0.07069466174152352,60_4
0.004654077513280819,0.06458159099354789,60_5
0.006461744259630836,0.14118932641075924,60_6
0.0036777586867921845,0.0566095293966378,60_10
0.009941325158835397,0.10018879058889267,60_11
0.01865140546657983,0.09527537296943837,60_12
0.0052106109677975505,0.04526493274133095,60_13
0.009187142544097871,0.0929298711153726,60_14
0.0019332936899894779,0.05959530355494154,60_17
0.011726346518971703,0.07013229933373182,60_18
0.005889589048089622,0.05395752161612983,60_20
0.004035494223225339,0.07772546600938496,60_26
0.002859204966138046,0.041421800969216827,60_28
0.0032530497033074566,0.06430372630779638,60_29
0.0020749053062110276,0.027206777431548278,60_30
0.003236248076300646,0.05367817955885654,60_31
,,60_32
0.0035464392192639718,0.0741399522706149,60_34
0.002459143795206681,0.08962549606443587,60_35
0.01483985515322318,0.06972886210587217,60_37
0.007205267720075608,0.04530932189043212,60_38
0.015975319256395122,0.1519846214674122,60_39
0.0036403457378404304,0.058065252218657264,60_40
0.003734378968765779,0.053096138148319406,60_41
0.01830158625248557,0.0957354741953974,60_42
0.003533654017634573,0.06014166768942092,60_43
0.010174937163991237,0.056648194664066585,60_44
0.004700159840482902,0.12519331743929576,60_51
0.007386714289947501,0.05833193850267105,60_52
0.0056854946017668925,0.06714871512583437,60_53
0.002484208035979039,0.050215355663176385,60_54
0.01308698883006705,0.06700796759198302,60_56
0.0025683451493159156,0.04479878272495181,60_57
0.003404128541155757,0.0408026794790459,60_59
0.03287598132890339,0.1356966954834906,60_60
0.010462819987517651,0.11542917264478061,60_61
0.004407070891945307,0.1050624459845161,60_63
0.002704532311691454,0.03730255121302835,60_64
0.0045866924369448985,0.07979181681741677,60_65
0.006353092312422867,0.06799892428206675,60_66
0.0032373945479205277,0.05526861522312418,60_67
0.02848156480628226,0.08642979810455806,60_68
0.0022234815033920306,0.03535498963723142,60_71
0.003471288075227996,0.06414267507827363,60_72
0.0074887069010101115,0.08378907945038089,60_74
0.0047111355203098846,0.07364983064783402,60_75
0.002736438709575831,0.053326304725385534,60_76
0.008288121398750417,0.12086850282871373,60_77
0.0041397487622917405,0.07660395306924168,60_78
0.0036335438143946055,0.01941786737752472,60_79
,,60_80
0.004609087648971964,0.0712009494621991,60_81
0.00507056856121869,0.021694791259941427,60_82
0.005159560470979634,0.060649458743647064,60_84
0.003026953089133936,0.06427135050213259,60_85
0.0028325964181081264,0.08551663272514723,60_86
0.005475549647264839,0.07660532063779851,60_87
0.008087218116735581,0.07300003465492177,60_89
0.013651057561821512,0.07942290793486537,60_90
0.00278120639959859,0.04427949590738124,60_91
0.0026135254333212,0.045385966401931106,60_92
0.0040960781665923185,0.060824358278494854,60_95
,,60_97
,,60_98
,,60_99
0.004076631159210711,0.04892384098439289,60_102
0.002498155938849098,0.03622487708879962,60_104
0.013561056939131556,0.1013918584444728,60_105
0.004465400939714368,0.05178115889609173,60_106
,,60_107
0.008675729987537592,0.08620790337773253,60_108
0.00213202859965848,0.07726605741599842,60_109
0.007132378895843118,0.0522362436710964,60_111
0.022573936683209277,0.2231639962962003,60_112
0.01476741270768546,0.12637366624932114,60_113
0.003316977502350935,0.17650618019720649,60_114
0.005511164449485382,0.11986751799728781,60_115
0.003363342528053349,0.0865882981558755,60_116
0.003955439702305586,0.06696156809633896,60_118
0.003313815034252494,0.07109545503155205,60_119
0.002979986083668055,0.07433931555445321,60_120
0.008021127722595148,0.076796986834179,60_121
0.039180532907652915,0.09147922582966389,60_123
0.0020214707084977553,0.10954254059940384,60_124
0.005168685128707545,0.038027283950348295,60_126
0.0031264446798557437,0.02781050169493472,60_127
0.00778805196481657,0.06612086539785522,60_128
0.003171944645071046,0.06182094274205429,60_130
0.003958458621803508,0.030475446848787256,60_131
0.005402726538098588,0.06537373742541237,60_132
0.005016230479239813,0.03323109232507,60_133
0.0025201888279178845,0.04726126356040684,60_134
0.011556819665430363,0.09439933560092074,60_135
0.003579783398870502,0.05981129468136319,60_136
0.005540333425628789,0.04098376419031087,60_137
0.0024820377283605306,0.03455963862285301,60_138
0.00349312058052628,0.060402437933922026,60_139
,,60_140
0.001724368572344087,0.03915136927381289,60_141
0.004106491763285494,0.07149909662096032,60_142
0.009941406968467388,0.053576260178306453,60_143
0.003433697174885744,0.090737432959243,60_145
,,60_146
0.0045782408774573,0.04807279103074502,60_147
0.0028320983724893665,0.06855759641970248,60_149
0.01601297996057695,0.04125001549944684,60_150
0.015615709570999028,0.05728879751603783,60_151
0.0030032821495971575,0.10127933749775644,60_152
0.0029890850251842777,0.05897287129214255,60_153
0.003243803576630506,0.044852116903723885,60_154
0.004570189098782526,0.06142101889933663,60_156
,,60_158
0.005228215088554799,0.03254728964225366,60_159
,,60_160
0.003932753183356994,0.03519360355715536,60_163
0.003841268787184326,0.08548643073388205,60_164
0.0036147085583247353,0.037508991295976755,60_165
0.0037258732509720754,0.07804337474427281,60_170
0.0029955737184643163,0.030338182349139906,60_172
0.004408299880561426,0.03950275815052743,60_173
0.001437970059518193,0.031279773731104105,60_175
0.0023327158445185835,0.04043248085990476,60_176
0.001891705649546895,0.022129554669195528,60_177
0.012746226758235765,0.08855434851602817,60_179
0.009979308780990863,0.10960613361567266,60_181
0.003764032407497008,0.04038881945370979,60_185
0.006163622156397806,0.05025823709865452,60_186
0.00237051082002922,0.030674698367358238,60_187
0.004712604335759296,0.07977024097372729,60_188
0.0027258275194610914,0.04630098382123997,60_189
0.00966507965787492,0.08667347050617852,60_190
0.0032501604661142477,0.11001029813440039,60_191
0.005121704097958428,0.088682932189536,60_192
0.00738415435198446,0.14874348788434816,60_193
0.007324369565920441,0.04155507506166617,60_195
0.003811853711889864,0.0797083628361518,60_196
0.0066856754560693215,0.06700690755744362,60_198
0.013460261191597843,0.09972133203166306,60_199
0.005875343815883302,0.07296268525253932,60_200
0.01109961637518942,0.12106098593950348,60_201
0.0031356596567826025,0.03354292024385125,60_202
0.003561891515962041,0.06238710401868973,60_203
0.003256089001468915,0.03931430762630948,60_204
0.0030702030963948063,0.041262290756727805,60_205
0.002217619792281528,0.051608929096313094,60_206
0.004422896229850613,0.0692054161560949,60_207
0.003224150144441988,0.040944764448464184,60_208
0.0020738264915849906,0.0606488044559971,60_209
0.00885364582537486,0.09951856274340044,60_211
0.010561845325469579,0.10512923616103363,60_212
0.011413238693945964,0.04736332198181539,60_213
0.0026224276374778098,0.04544618371252575,60_214
,,60_215
0.005736986949299461,0.04786520412079593,60_217
0.002574976895414717,0.048380505006798843,60_219
,,60_220
0.026484048168614615,0.17708329066387446,60_221
0.0023833497251752617,0.05186698597782817,60_222
,,60_223
0.0015522941340886274,0.05948031216981519,60_224
0.0033985963830099283,0.03874164004803337,60_230
0.0023998207248160626,0.04861996136597529,60_231
0.004135747020022099,0.0358218386708807,60_233
0.0025768404570330455,0.03991858831581713,60_234
0.004670146957263001,0.07193970059230863,60_236
0.005989508960048852,0.04473449567774464,60_237
0.002276188076543529,0.032735904641148166,60_238
0.003093955163113323,0.03891709699144899,60_239
0.0025768756707065764,0.042841653036530786,60_240
0.005551442057385366,0.1124186831438152,60_241
0.0031119419767669638,0.05819587620058002,60_242
0.007510207660863833,0.09790352976408312,60_243
0.009374842044867032,0.07616498495569093,60_244
0.008952224722765353,0.06839956341237782,60_245
0.006691726720446004,0.08619372509470101,60_246
0.0034821730425230713,0.07609795137718174,60_247
0.003756310623658886,0.04774144999900815,60_248
0.005726319183481557,0.08714143165344872,60_249
0.011045587843722908,0.12067315086355847,60_250
0.009640107319809807,0.21355823137762797,60_251
0.007669632492584779,0.0715731938739802,60_253
0.009536311348052138,0.05889680329748136,60_254
0.005333485420475334,0.08310793482547925,60_255
0.005071625707959299,0.08364677458431487,60_256
0.0032611647824648034,0.056677395622589,60_257
0.003939240092998994,0.11072727285663822,60_258
0.0020545257663825726,0.03112824053944258,60_259
0.007956604364315337,0.2116178661923608,60_260
,,60_261
0.0053560215062734545,0.058668989089061055,60_262
0.008894430098061132,0.0808082499112373,60_263
,,60_266
0.003523368534665979,0.052516274345062175,60_267
0.006423790862853028,0.12043375660752689,60_269
0.0018803668031082414,0.04742945390974776,60_270
0.009057958664309959,0.17124603468642607,60_271
,,60_273
,,60_274
0.008107583721575344,0.05739413381656226,60_275
0.004035409508545426,0.052589052087052106,60_276
0.0024727250959355627,0.03804810781518416,60_277
0.0046809149035838315,0.07858031892328138,60_279
0.015559422765152785,0.08692106143937338,60_280
0.00869495876500668,0.10104575482277592,60_281
0.005369110648305603,0.049292681807583734,60_282
0.0055342982023678855,0.07181467197977083,60_283
0.0034598947917037354,0.11353220099819063,60_284
0.008201659607844474,0.09890162571515121,60_285
0.005253813641427372,0.09753556101731102,60_286
0.00249488368896464,0.023578215351090358,60_287
0.003915866473631263,0.06017844738496809,60_288
0.08693700394176042,0.08799873650961873,60_292
0.016900896445761066,0.06564881482232371,60_293
0.002744115677151754,0.04404734238316694,60_294
0.0025706361551566127,0.06813992909151492,60_295
,,60_296
0.002844148863484999,0.06296889572209556,60_297
0.013730195188089388,0.10148826947030055,60_300
,,60_301
0.005613923424228913,0.0622876227617976,60_302
0.026808070509428194,0.12000940525580002,60_304
0.002182313415835265,0.037864755089902155,60_305
0.004508716497817016,0.054902786033654095,60_306
0.0042718590360901676,0.08890402841816361,60_308
0.009101204723475115,0.06349263642190588,60_309
0.003941923047600633,0.07445309831244039,60_310
0.003972243205458065,0.12618202409654686,60_312
0.0030746324968960632,0.07165710020956023,60_313
0.003989602000095535,0.1026426197871732,60_314
0.002749372408433057,0.062401877991461276,60_315
0.0032006618844815224,0.11282314882522697,60_317
0.005646499615105287,0.10880525059994622,60_318
0.002706649673883854,0.057215082257274466,60_319
,,60_320
0.0018861263908517471,0.027028680885870193,60_321
0.009659505709370578,0.08245257945265798,60_323
0.0030218631624777206,0.06674265233463535,60_326
0.0036760094623253235,0.05678210385706847,60_327
0.00570907315192891,0.04381958528688203,60_328
0.00680749492579553,0.05945499606138956,60_330
,,60_331
0.004075404297459708,0.057288809537925756,60_334
0.005843192820879484,0.08262536186479312,60_336
0.005426880540605867,0.04549023092154239,60_338
0.0029404732204571776,0.05725926733269742,60_339
0.0025896796218808187,0.028617204308928335,60_340
0.00394084936331812,0.04063850907458361,60_341
0.0021150986144542003,0.02344980936173952,60_342
0.0034734519084325243,0.03927771698885057,60_343
0.002112949470201828,0.038013805440446004,61_0
,,61_1
0.004780293000234831,0.069861361798994,61_3
0.006630068725866811,0.05218786250129242,61_4
0.006165980741221095,0.07508336636595649,61_6
0.0032277061496251607,0.047146599464389025,61_7
0.0030420922692214612,0.07681804890507715,61_8
0.0046865723264223275,0.09076123477687666,61_10
0.005514102295713249,0.073812376148013,61_11
0.0030301662755126825,0.03383277877531992,61_15
0.005490434971788855,0.10138838284969462,61_16
0.003514796664331379,0.06392695969317101,61_17
0.005901773360269662,0.05856703580438509,61_19
,,61_20
0.007010099153376749,0.17145053243792255,61_21
0.008823012990032388,0.07159389659418303,61_23
0.006536265162829893,0.05651350207378139,61_24
0.010555857079893365,0.07477949098643238,61_25
0.002525289289425604,0.05513043425303764,61_26
0.003760588028867921,0.08294853848749537,61_27
0.011976501782040211,0.06497134898727444,61_28
0.008578280237614545,0.13244721868945097,61_29
0.004452945442185041,0.06025077787424999,61_30
0.00444264842497088,0.11326175268575672,61_31
0.004077592737980809,0.07740889234631303,61_32
0.004407998195933091,0.06290479128635924,61_33
0.005295539423503668,0.0696787950698625,61_34
0.004808057706868015,0.04692295527641719,61_35
0.0041739777191494645,0.057041072937710026,61_36
0.006234545269163514,0.19643506723646467,61_37
0.011892456040408325,0.0737000037049796,61_38
0.0045849252897319104,0.17885984024268556,61_39
0.022893540852452366,0.1137376639864657,61_40
0.003483803807568581,0.18384317086664076,61_41
0.0043287219846575116,0.1013484590912098,61_44
0.02345037832619334,0.11101316962578577,61_47
0.0021667438504986247,0.05693918538476944,61_48
0.009237250856600316,0.09822224774577752,61_49
