nid,audio_arousal_wav2vec,audio_dominance_wav2vec,audio_valence_wav2vec
54_351,0.6198314428329468,0.6360060572624207,0.7199052572250366
77_174,0.7661735415458679,0.7236504554748535,0.5469014644622803
57_179,0.5464534759521484,0.5688165426254272,0.582932710647583
56_33,0.6513921022415161,0.662246584892273,0.7232875227928162
62_254,0.7702009677886963,0.7470217347145081,0.4325024485588074
79_47,0.7098385095596313,0.6992907524108887,0.5209864377975464
60_332,0.562251091003418,0.5908791422843933,0.5632390975952148
55_163,0.6456799507141113,0.6619910001754761,0.7101535797119141
55_10,0.5817595720291138,0.6068531274795532,0.7327704429626465
53_126,0.6488826870918274,0.6043475866317749,0.44942423701286316
64_280,0.648288369178772,0.681165337562561,0.8061924576759338
77_6,0.6210049390792847,0.659904420375824,0.6560667157173157
71_34,0.8545213937759399,0.7855986952781677,0.8121205568313599
61_178,0.8175574541091919,0.7760677337646484,0.5128263235092163
76_234,0.8405120968818665,0.798582136631012,0.5495830774307251
53_144,0.7062704563140869,0.6938349008560181,0.5855290293693542
79_137,0.7435702085494995,0.7191433906555176,0.7418115735054016
75_266,0.7008153796195984,0.7100403904914856,0.7720128297805786
79_123,0.709068775177002,0.7201029658317566,0.6937345266342163
66_114,0.6615667939186096,0.6922115087509155,0.360599547624588
61_229,0.6678115129470825,0.648617148399353,0.647765576839447
68_113,0.6198506355285645,0.6360155344009399,0.717704176902771
60_229,0.7810710668563843,0.7588241100311279,0.5831457376480103
78_124,0.7206501960754395,0.7320114970207214,0.6891140937805176
77_160,0.6421257257461548,0.6460443139076233,0.5281445980072021
61_105,0.6382015347480774,0.6650139689445496,0.6154471635818481
68_345,0.805158793926239,0.7980592846870422,0.9668552279472351
79_261,0.8329410552978516,0.768373966217041,0.7240632176399231
56_373,0.7061045169830322,0.7337449789047241,0.8614580631256104
69_315,0.7996342778205872,0.7773751616477966,0.5526755452156067
75_66,0.674622118473053,0.6747180223464966,0.4251803755760193
53_352,0.7140947580337524,0.705686092376709,0.7696280479431152
63_55,0.6598577499389648,0.712403416633606,0.44780340790748596
64_83,0.6818534135818481,0.6723922491073608,0.31124749779701233
77_82,0.842946469783783,0.7848720550537109,0.6615676879882812
57_53,0.6558812260627747,0.6952512264251709,0.24470816552639008
65_214,0.6271305084228516,0.6465859413146973,0.5904433727264404
70_69,0.7645012736320496,0.7633216381072998,0.7033880949020386
74_78,0.7263052463531494,0.7239624857902527,0.4169105291366577
63_181,0.6674373149871826,0.6795774698257446,0.6974120140075684
68_204,0.7358689308166504,0.7294505834579468,0.773537278175354
71_281,0.8357092142105103,0.7633377313613892,0.6255815029144287
62_20,0.7862968444824219,0.759559690952301,0.823608934879303
63_283,0.7554041147232056,0.737580418586731,0.5916496515274048
78_38,0.5337036848068237,0.5935671329498291,0.7017606496810913
76_192,0.7204111814498901,0.7120876312255859,0.9505903720855713
65_247,0.7850250601768494,0.7638547420501709,0.7818741798400879
75_295,0.677508533000946,0.6537972092628479,0.43760237097740173
54_234,0.7658097743988037,0.7319231629371643,0.22122745215892792
56_8,0.5149825811386108,0.592267632484436,0.7690811157226562
75_32,0.6161319017410278,0.634723424911499,0.6380743980407715
54_179,0.9275944828987122,0.8921794891357422,0.2489500194787979
72_159,0.532752275466919,0.5834728479385376,0.6227813959121704
54_255,0.7256790995597839,0.7113338112831116,0.7594265341758728
72_298,0.635282039642334,0.6269539594650269,0.6443353891372681
67_256,0.6900402307510376,0.7013537883758545,0.6719765663146973
79_269,0.6976288557052612,0.6830049753189087,0.8435322046279907
64_203,0.5998934507369995,0.6355514526367188,0.49926623702049255
57_272,0.7055578231811523,0.7164333462715149,0.5809043049812317
55_109,0.7047948837280273,0.6859420537948608,0.5258568525314331
80_222,0.7669575214385986,0.7736955881118774,0.650560200214386
53_77,0.6625745296478271,0.6834958791732788,0.44330474734306335
69_380,0.6876626014709473,0.6877365112304688,0.7671195268630981
68_318,0.8483861684799194,0.8192206621170044,0.49005499482154846
69_331,0.6512397527694702,0.697433352470398,0.5241591334342957
60_122,0.6739615797996521,0.6745902895927429,0.448737233877182
77_16,0.6311837434768677,0.6701626777648926,0.5212587118148804
74_75,0.673175036907196,0.648388147354126,0.3846698999404907
64_66,0.6800873875617981,0.7230434417724609,0.8759865760803223
80_323,0.6629338264465332,0.6628120541572571,0.3710809648036957
78_119,0.6351227760314941,0.6580177545547485,0.6935690641403198
80_2,0.6481444239616394,0.6675737500190735,0.8420335650444031
74_121,0.7354936599731445,0.7119303941726685,0.5421934127807617
72_272,0.7479321956634521,0.7398360371589661,0.5346091985702515
54_102,0.5470237731933594,0.5986145734786987,0.5643461346626282
70_346,0.5933310389518738,0.625633716583252,0.6323347091674805
60_166,0.6845216155052185,0.6545275449752808,0.5931555032730103
77_97,0.5926263332366943,0.5902343392372131,0.6483285427093506
76_220,0.7814865112304688,0.7444320917129517,0.6792833209037781
62_176,0.6178725957870483,0.669780969619751,0.8379136919975281
80_313,0.41702407598495483,0.4689514636993408,0.45557793974876404
61_174,0.6480613946914673,0.6850184202194214,0.5673555731773376
59_5,0.7945214509963989,0.7714071273803711,0.7598788738250732
78_43,0.5617474317550659,0.5983380079269409,0.6554951667785645
57_44,0.7087995409965515,0.6908844113349915,0.5226445198059082
56_249,0.7185376882553101,0.7285593748092651,0.7239477038383484
76_249,0.7263895273208618,0.7345153093338013,0.8466161489486694
53_215,0.5812060832977295,0.616567075252533,0.553426206111908
80_32,0.624091625213623,0.6322600841522217,0.5925502777099609
77_358,0.6853379011154175,0.7104825973510742,0.4141850173473358
61_147,0.7109618186950684,0.6992336511611938,0.6302332878112793
63_360,0.7699326276779175,0.7918907403945923,0.6224385499954224
76_295,0.6686948537826538,0.6763375401496887,0.8118289709091187
69_50,0.700130045413971,0.6882052421569824,0.7045120596885681
80_134,0.7138737440109253,0.7072864770889282,0.6130560636520386
69_111,0.8773291110992432,0.8090196847915649,0.4326607882976532
79_302,0.5278818607330322,0.5680965185165405,0.6452873349189758
58_199,0.7408612966537476,0.7352690696716309,0.7490857839584351
79_290,0.626082181930542,0.6477649807929993,0.3297499418258667
65_109,0.7074120044708252,0.7229501008987427,0.37804850935935974
78_266,0.6658589839935303,0.6701359748840332,0.7205238342285156
72_116,0.6292136907577515,0.6679005026817322,0.7831170558929443
67_178,0.8743860721588135,0.8080870509147644,0.4815390706062317
58_72,0.8357781171798706,0.826392412185669,0.3266921937465668
80_330,0.755703330039978,0.7727192044258118,0.7420979142189026
70_82,0.6829289197921753,0.6611281633377075,0.5981162786483765
77_211,0.7343712449073792,0.731011152267456,0.7454566359519958
74_64,0.6076111793518066,0.6178394556045532,0.5599216222763062
77_201,0.8223646879196167,0.7673330903053284,0.3469240963459015
76_298,0.7713852524757385,0.7491827011108398,0.48971453309059143
69_147,0.6584885716438293,0.6808602213859558,0.7219265699386597
68_123,0.7237852215766907,0.7300096750259399,0.7668932676315308
63_74,0.7081345915794373,0.7223736047744751,0.5948559641838074
62_136,0.698965311050415,0.6768435835838318,0.5787817239761353
65_262,0.596598207950592,0.6380826234817505,0.8130438327789307
64_333,0.6252813935279846,0.6656118631362915,0.4757385551929474
73_199,0.8426265716552734,0.7535812854766846,0.4106307327747345
76_59,0.6586992740631104,0.683123767375946,0.5916898846626282
65_373,0.6332556009292603,0.6725078225135803,0.7483293414115906
61_45,0.7943387031555176,0.767198920249939,0.7577366232872009
65_325,0.7369517087936401,0.7150106430053711,0.6154390573501587
80_297,0.7620651721954346,0.7079803943634033,0.632874071598053
63_238,0.7895806431770325,0.7619307637214661,0.8405288457870483
55_14,0.6155518293380737,0.6168640851974487,0.5242103934288025
73_93,0.7539991140365601,0.7335459589958191,0.7346475720405579
78_276,0.758851170539856,0.7736324071884155,0.605682909488678
56_225,0.701202929019928,0.7165664434432983,0.7297778725624084
78_114,0.7471346855163574,0.727325439453125,0.6484107971191406
65_20,0.7353507876396179,0.7626707553863525,0.4621754288673401
55_310,0.5676956176757812,0.6142421960830688,0.5589671730995178
69_130,0.7439523935317993,0.7262163162231445,0.6872125864028931
75_11,0.733128547668457,0.7409865856170654,0.8767443895339966
71_51,0.579378068447113,0.6064627766609192,0.615047812461853
61_283,0.817548930644989,0.7804709672927856,0.8457772731781006
55_191,0.7029033899307251,0.6979784965515137,0.7009382247924805
73_241,0.6813490986824036,0.6701499223709106,0.7425931692123413
77_111,0.8264157772064209,0.8124920129776001,0.4107414186000824
61_92,0.8271576166152954,0.7936049699783325,0.7484018802642822
63_329,0.5568176507949829,0.570836067199707,0.7035298347473145
71_274,0.7722628116607666,0.7852985858917236,0.9225553870201111
76_199,0.6469858884811401,0.6582770347595215,0.78821861743927
74_129,0.7445919513702393,0.7352695465087891,0.7845211029052734
53_183,0.7814422845840454,0.7586007118225098,0.4876178205013275
69_393,0.8170031309127808,0.772771954536438,0.815758228302002
79_43,0.7781040668487549,0.7442745566368103,0.7967381477355957
62_347,0.5956857800483704,0.6430850028991699,0.47094041109085083
59_232,0.7054670453071594,0.7056131958961487,0.6202369332313538
70_218,0.7467526197433472,0.712113618850708,0.6962491273880005
75_271,0.7378143072128296,0.7298257350921631,0.7532986402511597
66_127,0.8082622289657593,0.7603160738945007,0.6600660681724548
69_175,0.610732913017273,0.6248054504394531,0.5189148187637329
68_49,0.80082106590271,0.801252007484436,0.5221584439277649
66_40,0.7274603247642517,0.7392195463180542,0.3990453779697418
74_311,0.7956393957138062,0.7800955772399902,0.8278765082359314
67_100,0.6471809148788452,0.6797797679901123,0.4717543125152588
70_138,0.6772493720054626,0.7203514575958252,0.8040924668312073
64_290,0.5976011753082275,0.6089922785758972,0.49465832114219666
58_83,0.6251795291900635,0.6549708843231201,0.3151859939098358
57_265,0.596785306930542,0.6122258901596069,0.6131658554077148
57_39,0.7568498849868774,0.7321227788925171,0.7787554264068604
78_39,0.6551768183708191,0.6751728057861328,0.4366932213306427
78_152,0.6933598518371582,0.6800077557563782,0.5993751287460327
59_205,0.6936937570571899,0.6702867746353149,0.7604450583457947
68_321,0.7410569190979004,0.7226383686065674,0.7135213613510132
65_66,0.7537232637405396,0.7435929775238037,0.7834377288818359
62_78,0.7592679262161255,0.7352677583694458,0.582621693611145
80_176,0.6868085265159607,0.6946888566017151,0.7129851579666138
74_185,0.640857458114624,0.6445990800857544,0.5075054168701172
77_73,0.7000395655632019,0.6856711506843567,0.6114357113838196
65_368,0.8193033337593079,0.759094774723053,0.7916655540466309
78_97,0.7344703674316406,0.709177553653717,0.3534822463989258
73_28,0.664309024810791,0.6582069993019104,0.6290648579597473
77_141,0.6862490773200989,0.7056018114089966,0.8238458633422852
62_284,0.8060619831085205,0.7836616039276123,0.610020101070404
77_209,0.6837165951728821,0.6762062311172485,0.4953966736793518
79_51,0.7603396773338318,0.7312121987342834,0.6990159749984741
61_319,0.49939531087875366,0.4959300756454468,0.45461782813072205
74_179,0.6805145144462585,0.691948652267456,0.7972766757011414
57_329,0.7372051477432251,0.7003623247146606,0.758225679397583
64_177,0.6840653419494629,0.7017006278038025,0.15335147082805634
74_250,0.7815378904342651,0.7756301760673523,0.4968430697917938
77_128,0.6443815231323242,0.6682062149047852,0.9616435766220093
79_259,0.622244119644165,0.6171325445175171,0.40674516558647156
64_373,0.7512460947036743,0.7232200503349304,0.821387529373169
69_320,0.7107748985290527,0.7006774544715881,0.8247315287590027
59_90,0.7155265808105469,0.7250351905822754,0.5859320163726807
71_226,0.6354360580444336,0.6874672174453735,0.8767637014389038
59_48,0.565643846988678,0.5956648588180542,0.605831503868103
78_286,0.6913044452667236,0.6942124366760254,0.621957004070282
80_48,0.6259248852729797,0.6620941758155823,0.7790964841842651
76_225,0.6709684133529663,0.678433358669281,0.7010611295700073
61_14,0.6011764407157898,0.620317280292511,0.5694810152053833
54_79,0.639039158821106,0.6623934507369995,0.7937309741973877
71_73,0.7010836601257324,0.7307130098342896,0.6647312641143799
65_103,0.7049447298049927,0.6874210238456726,0.722930908203125
77_130,0.82695472240448,0.7981674671173096,0.7049456834793091
68_267,0.6842470765113831,0.7089225649833679,0.885980486869812
63_301,0.7550811767578125,0.7541747093200684,0.5216898918151855
60_8,0.6360762119293213,0.6716457009315491,0.6007408499717712
64_34,0.6557325720787048,0.6438164710998535,0.4947640001773834
63_30,0.8319447636604309,0.7835410237312317,0.6649741530418396
73_42,0.7769980430603027,0.7486335039138794,0.7216411828994751
77_252,0.7376724481582642,0.6916277408599854,0.6640117764472961
65_307,0.5339686274528503,0.5722401738166809,0.4083658754825592
75_331,0.7846320867538452,0.744587779045105,0.49156180024147034
62_203,0.5709595680236816,0.5919107794761658,0.6161967515945435
57_343,0.622463583946228,0.6388596296310425,0.6405996084213257
78_113,0.845492959022522,0.8006391525268555,0.6652301549911499
71_121,0.7684312462806702,0.7752100229263306,0.801114022731781
78_146,0.73732990026474,0.7126370072364807,0.8813712000846863
77_120,0.804641604423523,0.7619644403457642,0.43094488978385925
54_213,0.6431137919425964,0.6681830883026123,0.6462783217430115
80_44,0.669325053691864,0.6618183851242065,0.5375097990036011
76_5,0.6425094604492188,0.6563968658447266,0.6992233395576477
66_158,0.7626508474349976,0.7385327816009521,0.682968258857727
67_207,0.7037286758422852,0.6950511932373047,0.8347008228302002
76_136,0.7496581077575684,0.7664274573326111,0.9810187220573425
77_284,0.5617331862449646,0.555392861366272,0.5873913764953613
61_357,0.6284253597259521,0.6443115472793579,0.659761369228363
79_297,0.7353141903877258,0.7337805032730103,0.4171645939350128
64_136,0.7005411982536316,0.66242915391922,0.5420807600021362
73_86,0.7086668014526367,0.7006779909133911,0.7353575229644775
77_341,0.765878438949585,0.7287046909332275,0.6417322754859924
77_66,0.825106143951416,0.780116617679596,0.7386327981948853
54_155,0.5671220421791077,0.5983893275260925,0.6945043206214905
78_226,0.7413419485092163,0.7273977398872375,0.6930060386657715
76_44,0.6709764003753662,0.6652480363845825,0.5675302743911743
66_386,0.7713103294372559,0.7449753880500793,0.6263263821601868
63_143,0.7093472480773926,0.7022179365158081,0.9067962169647217
78_118,0.6998118758201599,0.6935006976127625,0.7108234167098999
72_263,0.6808885931968689,0.6892427802085876,0.7998413443565369
77_19,0.7103093862533569,0.6628721356391907,0.7414395809173584
58_107,0.7302173376083374,0.7584937810897827,0.6634994149208069
58_269,0.6019049286842346,0.6262344717979431,0.6087242960929871
54_289,0.5362015962600708,0.5808242559432983,0.5238432288169861
80_22,0.5905435681343079,0.6277148723602295,0.7053474187850952
72_9,0.6473242044448853,0.6622689962387085,0.5527870655059814
54_22,0.6572514772415161,0.6591281890869141,0.675758957862854
78_136,0.6960386633872986,0.69243323802948,0.7331459522247314
67_349,0.6171039342880249,0.659730851650238,0.8686971664428711
66_136,0.7589723467826843,0.7291429042816162,0.7636150121688843
74_312,0.6072627305984497,0.6053466796875,0.6275546550750732
61_110,0.8180316686630249,0.7627346515655518,0.7507651448249817
61_12,0.6602789163589478,0.6684198379516602,0.8020844459533691
60_337,0.4624723196029663,0.5363494157791138,0.37362703680992126
67_137,0.739745557308197,0.748869776725769,0.3825843036174774
71_94,0.7169482707977295,0.6907215714454651,0.5845613479614258
65_36,0.8929665088653564,0.8432216644287109,0.5500952005386353
