nid,direct_ironic,friendly_hostile,quadrant,f0_mean,f0_std,f0_range,jitter_local,shimmer_local,hnr_mean,voiced_ratio,speaking_rate_proxy,energy_std,dissonance_mean,dissonance_std,inharmonicity_mean,inharmonicity_std,major_fit,minor_fit,wholetone_fit,majorness,tonal_clarity,melodic_path_length,direction_change_rate,contour_slope,final_initial_diff,mean_interval_size,interval_std,num_notes_per_sec,direction_entropy,npvi_voiced,rpvi_pause,rpvi_pause_filtered,stress_contrast,ioi_cv,ioi_npvi,pitch_stress_contrast,audio_arousal_wav2vec,audio_dominance_wav2vec,audio_valence_wav2vec,episode
75_66,1,0,Q1_praise,187.0405605555207,49.21743207602592,513.847394898856,0.0233284675603315,0.1133620488902225,11.528516802182342,0.8039673278879813,7.318750098784555,7.99092408683776,75.66865372061831,122.5323825717479,0.101397812775008,0.067673167235283,0.3345201282036989,0.4548127127928558,0.0703924318125754,-0.1202925845891568,0.191145817506498,22.94149528867152,9.874504101534717,-0.1117515475459658,-4.104563393890977,1.657017865613319,2.5708179064316963,1.0455357283977935,1.0,94.00341448015452,0.06,0.0733333333333333,3.0721102656924506,0.3405641318701462,37.89272332388568,1.8039630862020883,0.674622118473053,0.6747180223464966,0.4251803755760193,75
53_352,1,0,Q1_praise,217.63383724229516,70.34958690115572,502.7047929389978,0.0225694880743533,0.1072702642863303,10.941247467931776,0.6428571428571429,6.016479078033281,13.085377564192717,61.45372712028338,122.29640657096188,0.0973905262651488,0.0671726206330113,0.2025509520959713,0.3872121461660515,0.0981282921674324,-0.1846611940700801,0.0773492914342434,25.75144796807136,6.570628466799504,-0.1882956411219006,-7.932560487188585,2.0201585062386083,2.3682006307939663,0.8708061823469222,0.7219280948873623,98.76078913638617,0.0672727272727272,0.112,5.443397150849131,0.5918326182560295,49.19152995346489,2.0568245985749605,0.7140947580337524,0.705686092376709,0.7696280479431152,53
63_55,1,0,Q1_praise,173.27862742483572,32.4874580037738,162.74555660024876,0.0153477386787152,0.1076056084174214,12.494963621303032,0.6815068493150684,6.127647749027358,12.124088027041337,67.7423365344298,102.21689253971,0.0969185575965618,0.0483854412622263,0.2500633699089311,0.2471825353555456,0.2965132659799465,0.0028808345533854,0.0756743676738903,13.668051055723623,6.468072623973322,-0.4115463737906753,-7.562320977639084,1.4789588831895948,2.1448186326557166,1.5319119372568395,1.0,101.77469006732235,0.0966666666666666,0.08,6.221059763640885,0.5659079252377814,42.5315541457276,2.166807986509482,0.6598577499389648,0.712403416633606,0.4478034079074859,63
64_83,1,0,Q1_praise,186.88761334628504,27.526440265242947,179.99875875833004,0.0182142887708145,0.1137956008644701,12.256215172036018,0.7048275862068966,6.192795823412482,11.261482151074738,37.47387651599469,73.80158163354653,0.0934578563631522,0.0566071532809565,0.1295161687702816,0.3534860304487,0.0708733063227415,-0.2239698616784184,0.1086297781710218,17.13856999050398,8.050634570436227,0.10979150583656,16.83371094633998,2.3918420173559527,3.480805852329861,0.9633237947530526,0.9957274520849256,75.8379384877804,0.0972972972972973,0.1342857142857142,4.618316463047809,0.619041875211458,43.49767030256654,1.57495636612367,0.6818534135818481,0.6723922491073608,0.3112474977970123,64
77_82,1,0,Q1_praise,230.92467630379065,55.93553060457612,453.7320663216616,0.0204869105246309,0.1194008100560602,11.489492737024948,0.8071404738071405,6.6,10.148317557234645,142.9030931309895,240.9578618756596,0.0930833141181159,0.0596849146446527,0.2985026364561828,0.3620650615953095,0.1187168646213984,-0.0635624251391266,0.032411202201439,22.495021489985923,10.133333333333333,0.0153248518239399,1.087919033977343,1.542561541762929,2.274254535569864,1.2666666666666666,0.9994730201859836,82.77841694489027,0.0871641791044776,0.13875,3.2276407337706154,0.5234174442924561,45.217057138088144,1.8193238824755067,0.842946469783783,0.7848720550537109,0.6615676879882812,77
57_53,1,0,Q1_praise,200.553930133596,62.90583723503403,494.9392007485488,0.0234718794608532,0.1317892718140227,10.47476268587119,0.7094339622641509,6.265664160401002,9.53082249560464,79.24809964773458,139.32265994838724,0.100207185628441,0.0630651793923306,0.3997372775648154,0.4309121288607141,0.1233108129827253,-0.0311748512958986,0.0525221380456282,24.588665445563468,8.646616541353383,0.5316035409282273,-2.6776954147261467,6.383750810172516,7.52763648797444,1.0025062656641603,0.863120568566631,69.54713280353879,0.0485714285714285,0.0457142857142857,4.915717711871194,0.3426152776918174,36.68554592995003,2.7876371914379154,0.6558812260627747,0.6952512264251709,0.24470816552639,57
65_214,1,0,Q1_praise,216.52340522123504,39.451022616997065,307.7380008936755,0.0223203569367713,0.0977824643375829,13.070287811039336,0.6884735202492211,5.4246973978322295,14.561228530924764,56.44349806387356,94.79425169247176,0.092343336969438,0.0587274365218298,0.4649943124511828,0.3682186444011373,0.3026922671639651,0.0967756680500455,0.0760621407322128,21.211629501013103,9.609463961874235,0.5239922695135578,5.516015459194891,2.612920091877943,2.805841951190784,0.7749567711188899,1.0,95.83754849989808,0.1233333333333333,0.14,3.787867088576337,0.5093141000153496,46.08711425626058,1.516171467526708,0.6271305084228516,0.6465859413146973,0.5904433727264404,65
70_69,1,1,Q1_praise,265.76452440291564,111.17181884410434,474.3168925552623,0.023763462630241,0.0963822293019576,11.262153447746035,0.6135135135135135,5.8902096968078,13.501983438859437,45.76928405640086,61.22382745685928,0.0937817012099063,0.0624122494791053,0.453883649452787,0.5813039558021844,0.2854813347699591,-0.1274203063493973,0.0688379272189093,25.94051474717585,4.551525674806027,-4.909250040177863,-19.474582548940944,4.44451112784091,0.0,0.535473608800709,-0.0,76.31425639681574,0.0505263157894736,0.0499999999999999,4.831635828048682,0.4868269883748631,50.79740145432823,3.569926843759424,0.7645012736320496,0.7633216381072998,0.7033880949020386,70
74_78,1,0,Q1_praise,216.2720267556255,55.69307130001984,502.6659751730859,0.0204611620415185,0.1096778412065804,12.609785644456055,0.7286413248024087,6.12734944380514,10.63237006721386,43.52424956824724,82.72854337107123,0.0891575701592023,0.0590619876342148,0.1430125691828117,0.2785131205985288,0.1072316281045418,-0.1355005514157171,0.0198552725380173,23.130727639995012,8.721135404679709,-0.0337266235232586,-8.87879134235051,4.016089994072476,5.33387908775267,0.7518220176448024,0.9819407868640976,79.51226718356081,0.0852173913043478,0.1123076923076923,4.5122334976415095,0.546226806544589,42.837520026165045,2.379890730576551,0.7263052463531494,0.7239624857902527,0.4169105291366577,74
63_181,1,0,Q1_praise,203.5915166461768,28.353183712098303,202.71890514409915,0.0172285243570632,0.094344643855356,13.957998325475996,0.7894736842105263,6.260357155273313,9.417591487380982,59.98674426826612,79.90705789425047,0.0856254678756122,0.0538965932281164,0.181884751245523,0.4058747220073273,0.0177821689789754,-0.2239899707618042,0.1232310647752865,18.258264732210574,8.68784258282827,-0.6802244386861409,-4.198994034256582,0.8735031287166024,1.0055079355807677,1.533148691087342,0.94566030460064,73.88080847725152,0.0688888888888889,0.108,3.496148478208904,0.574909074090422,43.4826604976523,1.5964650279056325,0.6674373149871826,0.6795774698257446,0.6974120140075684,63
68_204,1,0,Q1_praise,219.2740881255345,81.7297252165341,435.4815824487288,0.038463371308388,0.1740266408828966,6.516935048189856,0.4821917808219178,6.24315241342804,9.884857153895048,158.19520329643856,276.67182311644336,0.127066303066321,0.0780721042214151,0.4286005066169494,0.389085283255182,0.0583542743883176,0.0395152233617673,0.0606620910978235,29.21189430242511,4.61450395775116,-1.972521203684936,-21.240979055107225,,,,,63.42444653299917,0.0552941176470588,0.0374999999999999,5.796299562707316,0.4118315092312307,38.44625377179853,5.4610768030487,0.7358689308166504,0.7294505834579468,0.773537278175354,68
71_281,1,0,Q1_praise,288.703730642603,71.25054274448436,321.6084280531952,0.0201265930320316,0.1099590111171778,10.856865750434244,0.8453738910012675,6.811278337423418,7.472140934443091,130.13007101961415,178.18848806585322,0.090064436991382,0.0635617607030387,0.7116448733466395,0.6856020996997446,0.2325212473595416,0.0260427736468948,0.0152750164997271,30.67626139694853,9.33397401795061,-1.093972974705907,-8.494477489795962,1.750817667594708,1.5771291667847367,0.5045391361054384,0.9182958340544896,98.23317489407025,0.0269999999999999,0.0,2.4223187846205283,0.3040282358381067,35.89910426594865,2.903921210483756,0.8357092142105103,0.7633377313613892,0.6255815029144287,71
62_20,1,0,Q1_praise,229.95975869797223,59.72823022394499,416.0198526802872,0.0163859567403171,0.1026890678446813,12.028859458574551,0.8287153652392947,6.642434507806772,9.512178095748672,114.24495058974742,156.3761012886048,0.0851287036259076,0.0514482256950269,0.153683014090742,0.3891432928319238,0.1358690635750946,-0.2354602787411817,0.0378272592514277,22.60052119802329,11.154276814996278,-0.275896761275855,-0.864344838375878,2.855803563078904,3.9091224597123393,1.6292763887073214,0.9182958340544896,86.30196478951304,0.12,0.1333333333333333,3.591210953714689,0.590808873143761,46.24537030447079,2.0929978314138373,0.7862968444824219,0.759559690952301,0.823608934879303,62
63_283,1,0,Q1_praise,223.09435614644832,63.68236888865434,281.8757684537622,0.0203057295174752,0.1408589578668126,9.987201803796667,0.8171779141104294,6.965627701789,7.8883928113639135,121.81555005242946,228.46554559665503,0.1011852960074847,0.0578257136701733,0.3378668243354373,0.3015054147816575,0.1567456096536963,0.0363614095537798,0.0452458808882465,24.014678539324358,10.0207275709947,0.4381295107106955,-7.036516408326721,4.265674336780611,5.095583241398447,1.0998359529140525,0.954434002924965,67.86102946730037,0.0580952380952381,0.0142857142857142,4.597236385740269,0.4475602521797019,40.71337137449888,2.54840465032707,0.7554041147232056,0.737580418586731,0.5916496515274048,63
78_38,1,0,Q1_praise,113.74924729443774,73.07094742252335,511.67320313544303,0.0218751208636645,0.1297380141624984,8.774269226169414,0.6821192052980133,6.354024861631408,8.30677089203866,384.9179824404398,377.2191184517173,0.1386564078009873,0.0526526967503745,0.2690870908554776,0.2518210584050696,0.0070918418759856,0.017266032450408,0.1909969665994145,16.281227439673675,6.573129167204905,0.5106419534521072,-1.736272455558865,2.28788191074697,0.607164452693647,0.6573129167204904,-0.0,86.17156710361857,0.055,0.048,2.6317115977833785,0.4152239045151193,40.207689283226266,3.454040447376102,0.5337036848068237,0.5935671329498291,0.7017606496810913,78
76_192,1,1,Q1_praise,201.58080107053743,76.13796657306486,521.2949790173506,0.0228972821689294,0.1043483663307478,11.70208003256386,0.605890603085554,5.7358665342753,15.491184542150323,54.94279106006535,143.19686321888403,0.1040056775686443,0.0640693151509435,0.2268270434930343,0.2706001798188276,0.1287992630642447,-0.0437731363257933,0.0606644963295603,26.935450194994736,6.715160820614985,0.0706136520958037,10.73152905323994,4.092375115016739,5.670007537765594,1.0492438782210916,1.0,85.78967157636123,0.1093877551020408,0.1875,5.009128892059753,0.7758348984236899,43.82710065422216,3.308846862033564,0.7204111814498901,0.7120876312255859,0.9505903720855712,76
65_247,1,0,Q1_praise,162.47835925363316,69.73852793862147,309.52613937742285,0.0305845556974427,0.1478008471282668,8.295549431570787,0.8652694610778443,7.10268833800851,6.700219525059174,204.7383845953613,367.6929906474194,0.1269180458292157,0.0534980545607817,0.3738053718323889,0.6454490303961923,0.0133881885272647,-0.2716436585638033,0.0527567229814954,50.5675021936619,10.062141812178725,-2.5272526347406603,-12.092866679690784,1.1365890771623557,0.0,0.5918906948340424,-0.0,101.92519967158454,0.044,,3.294561844913836,0.3260375156957546,42.836814007442285,6.852225559919486,0.7850250601768494,0.7638547420501709,0.7818741798400879,65
75_295,1,0,Q1_praise,203.7582755654336,43.99151113130096,453.1283123000618,0.0180392993550986,0.1043493631618774,13.022901283275964,0.8037542662116041,6.280793865861921,9.227434276601407,61.24456875302881,101.89237368247792,0.0932717793735451,0.0531230776951101,0.1735127778977907,0.3243382635652295,0.0427441563627785,-0.1508254856674388,0.1102405999607137,22.68232372530191,10.015319948266306,-1.1321558169493375,-7.429055092033014,1.309302824510321,1.041898327711453,0.8487559278191784,-0.0,96.69291039334637,0.0413333333333333,0.06,3.783430739962991,0.3366941682936651,36.38269098935237,1.054794403891313,0.677508533000946,0.6537972092628479,0.4376023709774017,75
54_234,1,0,Q1_praise,180.31948497362043,59.845462247198206,464.124113254298,0.02193878491504,0.1089840461474197,10.594095510357146,0.7435622317596566,5.665412695488612,8.994951820179713,122.012686433712,188.15739530640784,0.1087363526176895,0.0568119136417065,0.3040974399869275,0.3903063125322994,0.4556009604224161,-0.0862088725453718,0.0201976361062143,26.615702194618827,8.444671753652838,-0.0983284604504339,1.4092935739743044,4.035362483278551,4.7934707723955565,0.641367474960975,0.7219280948873623,67.25787195518443,0.118,0.08,2.975933798427984,0.5356571012248345,45.40459643288807,2.442753124234689,0.7658097743988037,0.7319231629371643,0.2212274521589279,54
56_8,-1,0,Q4_humor,147.46326244260104,14.17665807842852,98.97383593436392,0.0223055955923442,0.1123454304084116,11.443828424360031,0.6660412757973734,6.710115892780159,10.107536798468514,64.66003089141398,110.27393886625258,0.1078624858741565,0.0596328836014859,0.1286256863787057,0.2865363637292431,0.0663515795382732,-0.1579106773505373,0.250995408917903,14.68516661574609,7.828468541576853,-0.8312186367321301,-0.8593531854717824,0.6697542189859943,0.4155862817169732,1.3047447569294754,-0.0,65.22869312145573,0.07625,0.08,5.310597713644482,0.3957473422592258,39.51543644535074,1.006755387138729,0.5149825811386108,0.592267632484436,0.7690811157226562,56
75_32,1,0,Q1_praise,117.03416880786992,52.74515339017967,516.57332112761,0.0219940801245367,0.119477204317573,8.757600582703361,0.6053153510511702,5.86277084819207,12.633321437047774,226.0250136457446,255.15323350317345,0.1456625494704961,0.0617983145736136,0.2727559722914373,0.3641941783034311,0.1006094147607999,-0.0914382060119938,0.1098317622004729,19.16848590826947,6.298517330152292,0.0619071068354044,-8.944178450872194,1.7918023666139784,2.1071843521463083,0.6734263812112513,0.954434002924965,87.21237059796889,0.119,0.1333333333333333,4.390499783423941,0.6341059596948676,50.507170761841415,2.240313121789986,0.6161319017410278,0.634723424911499,0.6380743980407715,75
54_179,1,-1,Q2_criticism,238.08605291289243,98.03040330187454,436.3536445338253,0.0241402356647865,0.1144967293434912,10.42408544946491,0.7089136490250696,5.402408609175834,11.249250573429894,157.2806975846198,246.50805904095657,0.1077567105214296,0.1295144223816986,0.2533410135991574,0.3004750827600309,0.4439372613002911,-0.0471340691608735,0.0313978658527106,31.267182520010245,5.263885311504659,-0.3720477722465446,0.993582422310748,10.887004450140534,13.269918770289651,0.6926164883558761,0.8112781244591328,95.44730988217792,0.1247058823529411,0.175,4.87600295105742,0.7828038927217058,45.15624760061071,4.319019782779949,0.9275944828987122,0.8921794891357422,0.2489500194787979,54
72_159,1,0,Q1_praise,112.48652556144036,47.87817032483017,491.8283943581959,0.0224334605697904,0.1285088122058879,8.544482031881076,0.6377551020408163,6.054086094346594,13.527357459840518,136.0414957563394,150.31295427867224,0.1409886073850243,0.0611876079208867,0.34915175856085,0.4476350799595601,0.0968982977605562,-0.09848332139871,0.1806405534841112,17.776344259521196,7.412011947284149,-0.2851055259510865,-8.529555519693211,2.762145125478618,4.512420495782889,0.9618641458307672,0.9886994082884974,88.6970784596706,0.0957692307692307,0.1133333333333333,4.542026875572623,0.5904812594692374,48.93511989138039,2.6539330280995386,0.532752275466919,0.5834728479385376,0.6227813959121704,72
54_255,1,0,Q1_praise,249.2514489649613,80.53908089475829,515.3283459254724,0.020748878244978,0.1043615952596127,10.573940290230489,0.711768851303735,6.325986751926964,10.882654050319218,121.32748380246323,241.38096558627663,0.0960376616352376,0.0645169203554619,0.3083328358850276,0.2365128768876711,0.183947517074929,0.0718199589973564,0.0115412127091547,31.259969328924463,7.239740393871969,-0.3823502917417287,-11.513771240729284,4.592539508949211,5.67249290695972,0.562309933504619,0.863120568566631,99.13969334178977,0.1237837837837837,0.1246153846153846,4.124534703464038,0.6448845887734809,44.74297730252315,3.3187693674272487,0.7256790995597839,0.7113338112831116,0.7594265341758728,54
72_298,1,0,Q1_praise,126.7100429290082,49.38318175645519,497.1517365359804,0.0186847532868589,0.1127640609227925,10.01683040696737,0.7885771543086172,6.089643463497453,11.567180394015,273.8239011801515,306.4651325945684,0.1311657926681708,0.0559563327189831,0.3407412815140652,0.3719102011809931,0.0312590346283608,-0.0311689196669278,0.0673524967436025,20.783286906710373,7.387436332767402,0.504217250728688,10.969824655122888,2.067780355858124,2.9864871714709342,1.4974533106960952,0.9402859586706313,105.94869578134578,0.0727272727272727,0.1399999999999999,4.131455519307708,0.5423524506102614,42.720272425204776,1.681990698549909,0.635282039642334,0.6269539594650269,0.6443353891372681,72
67_256,1,0,Q1_praise,181.48071917232727,50.65213369496804,505.6055127519285,0.0203840389767563,0.0979297190232406,11.681442934968445,0.712059064807219,5.970866223514749,9.53405649155152,70.57105564547246,138.72773827454284,0.1024403744136381,0.0565384015927077,0.1819068569876186,0.2970802158402957,0.0077120312976664,-0.115173358852677,0.1649475288979952,23.769651785467406,8.261061487328625,-0.5495649321952539,-0.4195266359243348,1.5255992207859463,1.7185498134167718,1.3086830078936436,0.9182958340544896,100.8353990038074,0.0757894736842105,0.09,4.205108380058634,0.5032434511245195,37.87510362772261,2.651001173776329,0.6900402307510376,0.7013537883758545,0.6719765663146973,67
79_269,1,0,Q1_praise,185.0687473086805,40.43587634889096,428.2858357427598,0.0285518238845036,0.1391853697895533,9.299024439426915,0.7443502824858758,6.747246022031823,9.211739616575787,86.42845750316626,175.46268691526447,0.1207716070340206,0.0681409063593694,0.2234590613722309,0.2899737269401927,0.1275306813281085,-0.0665146655679618,0.1134422284478677,31.234427619947265,8.996328029375764,-0.4701580486377982,-2.0036762565632102,3.120473036681024,4.246677260000984,1.265108629130967,1.0,85.67502073974799,0.064,0.1333333333333333,3.981821261736065,0.4321963531669041,35.41937768019985,3.450994167764368,0.6976288557052612,0.6830049753189087,0.8435322046279907,79
64_203,1,0,Q1_praise,182.2878623572728,36.02942851173202,201.41289044072084,0.0202133815665607,0.1297538500331152,10.932198483128552,0.6730769230769231,6.479187396905323,9.26235518924557,30.5967131483245,65.54461527955459,0.103756453703452,0.0573235330086023,0.2405613223986754,0.3714453977388969,0.0764401299287626,-0.1308840753402214,0.1411011926979632,18.46590428901223,6.331933137884747,0.3836793866839206,1.1874846795416223,3.724780154749508,4.324545771568296,0.8835255541234531,0.9709505944546686,77.85856291040352,0.0558333333333333,0.0688888888888889,3.9155944558974913,0.4556672755346264,44.7394242394415,2.6981178761339017,0.5998934507369995,0.6355514526367188,0.4992662370204925,64
57_272,1,0,Q1_praise,183.70802235264992,44.12602329994439,279.04983910071485,0.0281962997640409,0.1450461516304608,8.045496908471074,0.7484076433121019,6.614149609335942,8.055070409889886,130.88398377842574,138.53490167929925,0.1248855726652738,0.0673441308687962,0.2583757027064892,0.5359080113981565,0.1626231256363483,-0.2775323086916673,0.038651945378023,31.95944688665194,5.984230598922996,-1.4359582929015935,-11.605177270636982,2.386483926802537,0.0,0.6299190104129468,-0.0,59.50319256596458,0.0644444444444444,0.04,3.478957323516007,0.4023453466363376,47.80482329555558,2.040093781235438,0.7055578231811523,0.7164333462715149,0.5809043049812317,57
55_109,1,0,Q1_praise,205.31938689709287,95.08886382398462,512.9418236869062,0.0246831942814036,0.1213964439547913,10.706166932249682,0.671863926293409,6.43426090414104,11.421987651554444,93.93634050152828,255.3590169080376,0.1121842516240893,0.0695132798206634,0.1928570108360648,0.2533408874153948,0.1565843896576068,-0.0604838765793299,0.0519749057197799,29.668086173679463,6.787791723049889,-0.4665739256896691,-9.265878813209856,2.951058606771386,4.0816625869675045,0.5656493102541574,0.9852281360342516,88.21215970589253,0.0777777777777777,0.0863157894736842,4.62034088231304,0.4576716230500852,40.67513931452488,4.05247621391612,0.7047948837280273,0.6859420537948608,0.5258568525314331,55
80_222,-1,0,Q4_humor,194.2841253460766,35.3188739722147,179.19032521409028,0.0220733072743845,0.1221139272189481,9.570563836463572,0.4987531172069825,3.959373772515572,17.69766120200352,80.54612207019662,128.24807554908637,0.1086786459470286,0.0573845140038261,0.3770179771360498,0.4025685203169846,0.2764354636918959,-0.0255505431809348,0.116077553836744,15.707917325705012,4.454295494080018,-0.3649434031460153,4.326454811584132,1.947638562267679,0.0,0.4949217215644464,-0.0,66.63440501706755,0.2327272727272727,0.456,7.848186149312325,1.164496109731593,54.68254807746876,3.147154320199128,0.7669575214385986,0.7736955881118774,0.650560200214386,80
53_77,1,0,Q1_praise,200.53312074247955,62.50710524336368,492.5588681492104,0.026540337633936,0.1297684864191043,9.988700726232729,0.7038369304556354,6.331401018528551,12.833474603810515,107.20090652588505,143.18206718211837,0.1035651137654201,0.065037124448641,0.2850953117327436,0.5218053597777577,0.3036682770117841,-0.236710048045014,0.0272102113780526,28.26388260133515,8.362227760320728,-0.0302294356553311,-2.610420250723479,6.707123983762655,6.707123983762655,0.3583811897280312,1.0,93.19254764353944,0.1361904761904762,0.0955555555555555,4.918511052721018,0.6565692858599117,43.83677975857098,4.540391234196045,0.6625745296478271,0.6834958791732788,0.4433047473430633,53
69_380,1,0,Q1_praise,220.05990274966425,70.13347955514564,397.1976909775844,0.0204434095625789,0.1093102558802585,11.444642143440824,0.7690140845070422,6.979261622607111,9.455337238763756,87.40701252896545,146.70545634029054,0.1010021447101048,0.0669830531291831,0.3922114979756437,0.5677424960161197,0.1671730806738924,-0.175530998040476,0.0729894832247012,38.48722131341137,8.933454876937102,-0.3647340647959198,-7.69073572699048,0.8618814616788093,0.8618814616788093,0.8375113947128533,1.0,87.64174277510233,0.028,0.02,3.949649616579761,0.3478112405546967,33.408478031052944,2.703831408752446,0.6876626014709473,0.6877365112304688,0.7671195268630981,69
68_318,1,0,Q1_praise,247.45047489825492,74.84509375759194,313.2677517794968,0.0285431126725678,0.1211611487329958,9.87467704805522,0.7795414462081128,6.6607841266812935,7.790332823796828,148.34391601012925,219.3650851231121,0.1005037974126951,0.0710917650984056,0.2812957806788731,0.5238226053772579,0.0762538091382524,-0.2425268246983847,0.0337090933993966,34.24334496813629,8.063054469140512,-0.4851103738109364,21.49904831414896,0.2566452286484848,0.2566452286484848,0.5258513784222073,1.0,83.70103852928149,0.0457142857142857,0.055,3.5711948753532727,0.3154138419500384,31.93122827829908,4.391269313330674,0.8483861684799194,0.8192206621170044,0.4900549948215484,68
69_331,-1,0,Q4_humor,206.42327231743147,59.726951036756645,401.2992012318703,0.0242011720383195,0.1435877942878496,9.44951355715633,0.6420079260237781,5.916357110063024,12.641627979609622,95.36169269543277,152.2958561172247,0.1113131783687221,0.0666447481370127,0.345643364649732,0.3644226958244169,0.0062980334626617,-0.0187793311746848,0.0827963260757127,29.28577812881526,7.362577736967319,0.158051710823782,4.230636231903167,1.595368950186449,2.281710470013218,1.4462206269042948,0.8812908992306927,86.05187341199724,0.1295652173913043,0.205,5.062899660372934,0.7612592008864366,42.98687748945766,3.5312139411122034,0.6512397527694702,0.697433352470398,0.5241591334342957,69
60_122,1,0,Q1_praise,148.4511896995046,50.14464142561716,503.4867570101035,0.0213266184797592,0.1244182784938562,9.92629616898049,0.6852899575671852,6.278212687271459,11.775217508342228,208.8907320601968,248.4317353661253,0.1173646322680935,0.0581558022414122,0.3342011643805821,0.5078838178824757,0.0348417251217425,-0.1736826535018936,0.0685113207833517,21.786652062301822,5.220086953461663,-0.129618910775072,1.98530924976086,3.401516416539098,4.304846170761889,0.7759588714605175,0.9709505944546686,85.45958341450029,0.0892307692307692,0.11125,4.436284655181885,0.5788788533578224,41.39440427395867,2.351296112378124,0.6739615797996521,0.6745902895927429,0.448737233877182,60
77_16,1,1,Q1_praise,113.33157205879166,22.466801352825684,138.79920061318035,0.0261114706306543,0.1300592584048876,9.202260846856433,0.7832017229002154,6.301002432205124,8.9609258979611,454.7518186094748,484.117944630538,0.144682468463243,0.0647446590935733,0.1293216734232544,0.2493700848821848,0.0795366221981673,-0.1200484114589303,0.1348141885695327,21.51832268738953,9.952719750869456,-0.0814974712794369,-4.652204288734726,2.21820553803896,3.16774448252013,0.9308299047575752,0.9798687566511528,90.69649674051637,0.0624242424242424,0.0999999999999999,2.738498325291205,0.5431488447281975,45.760908256691465,1.5121519466307567,0.6311837434768677,0.6701626777648926,0.5212587118148804,77
74_75,1,0,Q1_praise,199.14495271220184,42.04546944022516,488.6149571584351,0.0211068448317773,0.1100326579785126,11.162582614828676,0.7581493165089379,6.183163658140132,10.59757674252486,110.75435747340543,180.35478283962257,0.1025519582465537,0.0679003363392961,0.1269455234125352,0.2549308780888661,0.0181768114852667,-0.1279853546763309,0.1806874309132342,22.376339162179107,6.916759346394046,-0.4467410932131174,-3.788858897149751,4.374350772888827,7.192062676971924,1.0479938403627342,0.9910760598382222,84.0625421580647,0.0453333333333333,0.0699999999999999,3.828016428792637,0.4610223795845276,38.73270761775242,1.789013362532002,0.673175036907196,0.648388147354126,0.3846698999404907,74
64_66,1,1,Q1_praise,116.39586944573426,34.87580055809901,348.3963024250023,0.0236580599377188,0.1283045341012298,8.824784138498554,0.6654135338345865,5.618502412176395,12.021577102149497,163.0642031259148,222.7923468054257,0.1381007377602262,0.0584386792848378,0.1832459583985759,0.425129108775155,0.0452345155960724,-0.2418831503765791,0.0791178111853512,20.218002057551928,5.9930692396548215,-0.4216013439648222,-6.457796338122524,5.737853178715159,8.22928160876005,0.936417068696066,0.9910760598382222,73.61070466554497,0.1014285714285714,0.1672727272727272,4.66460432916321,0.5754242372337355,46.29961297869895,2.8743330863785563,0.6800873875617981,0.7230434417724609,0.8759865760803223,64
80_323,1,0,Q1_praise,215.7278259018545,49.085028176456255,176.24366481817546,0.0138647227860441,0.0913119118203535,14.342173949010355,0.8214285714285714,6.215769974226804,11.23711430985884,71.2767063159816,93.16389174408876,0.0780234220429522,0.0436565726562699,0.3542756953902088,0.3668717234327379,0.1860918693528751,-0.012596028042529,0.0510813921395298,19.406349201003632,8.139698775773196,0.1899662715078319,-3.1805361958603697,0.7792984465121755,0.938978424171162,0.7399726159793815,1.0,97.55965699538083,0.0866666666666666,0.0849999999999999,4.074588936956064,0.4298977021985838,33.95074287088459,2.630422305521323,0.6629338264465332,0.6628120541572571,0.3710809648036957,80
78_119,1,0,Q1_praise,120.8810941756411,55.489700713926894,495.9369676562476,0.0236320686934492,0.1370544582635448,7.94467048553997,0.8160493827160494,6.148569516479839,6.536107347645447,269.1004324997311,255.7612875024703,0.1540723338381248,0.0714779104111804,0.0900534858162436,0.2486660422933833,0.0109823819174123,-0.1586125564771396,0.152444763339673,23.92658966777829,10.083654007026936,-0.5805430558024892,15.572357276352117,3.0720295956808643,4.067176490635659,1.229713903295968,0.9910760598382222,98.33510013572416,0.0488,0.03,2.8388229789091763,0.3904112969026633,39.07704423596225,4.900623682712068,0.6351227760314941,0.6580177545547485,0.6935690641403198,78
80_2,-1,0,Q4_humor,131.6187675421617,76.00974919393849,499.2112469279194,0.0320502907105875,0.1841223931637926,5.814959793974847,0.4953271028037383,6.475408689815268,7.630300135098182,144.05081820737584,187.19607891660783,0.1502639180867852,0.0741621854397282,0.195066255567479,0.3589744496615576,0.1182108249131083,-0.1639081940940786,0.1519508277207463,21.00969388930169,4.62529192129662,-0.9611862451331262,12.5472945072761,,,,,76.75180375180375,0.1466666666666666,0.1,3.9060437441245055,0.3808797628097905,39.58756341292276,1.285787858256526,0.6481444239616394,0.6675737500190735,0.8420335650444031,80
74_121,1,0,Q1_praise,225.21572352096447,74.90553883038802,497.3671568071574,0.0243316295160998,0.1208985184178138,10.977315431978132,0.6351883080382237,5.7777432928163295,14.934650093981915,49.09525911234392,76.19934506528678,0.0977516789591624,0.0664641844483305,0.5361698418123935,0.4498305695932991,0.3050935104249589,0.0863392722190943,0.0131670875963046,25.522967858437223,7.180108169713497,-0.4217801008414282,-9.572028274754276,6.259805893649845,9.3672173871669,0.3365675704553202,0.9709505944546686,68.61813152883082,0.1415686274509804,0.21,5.789716597271917,0.7757055090825885,46.08894677037344,3.349814529699735,0.7354936599731445,0.7119303941726685,0.5421934127807617,74
