nid,audio_arousal_wav2vec,audio_dominance_wav2vec,audio_valence_wav2vec,valence,arousal,dominance,episode,sarcasm,audio_arousal_z,audio_valence_z,audio_dominance_z,text_arousal_z,text_valence_z,text_dominance_z,gap_arousal,gap_valence,gap_dominance,gap_total
52_351,0.5834957361221313,0.5800338983535767,0.5084871649742126,0.682625,0.439625,0.55025,52,0,-1.0924448757355196,-0.7010788111421804,-1.5107792875529196,0.03312212001086057,0.49149254220502003,0.31403396452897553,1.12556699574638,1.1925713533472004,1.8248132520818952,2.453379485467262
52_359,0.5140968561172485,0.5267338752746582,0.3454875349998474,0.719,0.353,0.446,52,0,-1.8203576733768636,-1.7019658570692517,-2.2610607904801063,-1.0842477820162844,0.8639748249771491,-0.9612537726926568,0.7361098913605792,2.565940682046401,1.2998070177874497,2.9690752161959684
52_370,0.6802979111671448,0.7229081988334656,0.2748086750507355,0.485,0.4195,0.319,52,0,-0.07710367642761885,-2.1359641143357577,0.5004007964594698,-0.22646886732877922,-1.5321998600724276,-2.514841711562175,0.14936519090116035,0.6037642542633301,3.015242508021645,3.078721912930714
52_371,0.6042128801345825,0.6327340602874756,0.379722386598587,0.5688333333333333,0.5048333333333334,0.5796666666666667,52,0,-0.8751463507999454,-1.4917493094009966,-0.7689417719907382,0.8742399154281202,-0.6737412656422731,0.6738873388209307,1.7493862662280657,0.8180080437587235,1.4428291108116689,2.4106524658537856
52_376,0.7544428110122681,0.7429921627044678,0.8967407941818237,0.6738,0.482,0.5274,52,0,0.700589298924485,1.6829635825073312,0.7831141186574648,0.5797143231669963,0.4011239883778289,0.03451046529142789,0.12087497575748862,1.2818395941295022,0.748603653366037,1.4893390932475512
52_379,0.7940371036529541,0.7549936771392822,0.8223764896392822,0.6954285714285715,0.4225,0.5163571428571428,52,0,1.1158869568216156,1.226335128150036,0.9520542760420577,-0.18777207418498196,0.6226019171424858,-0.10057653996685519,1.3036590310065976,0.6037332110075503,1.0526308160089128,1.7810256298015865
52_382,0.6564635038375854,0.6576088666915894,0.8816851377487183,0.6734166666666667,0.4286666666666667,0.5595833333333333,52,0,-0.3270986348212155,1.5905154493784786,-0.41878981978111474,-0.10822866605606488,0.3971986309877909,0.4282084062306721,0.2188699687651506,1.1933168183906877,0.8469982260117868,1.4796334299915117
52_383,0.6634621024131775,0.6753110885620117,0.7028303146362305,0.5986666666666667,0.4176666666666666,0.5106666666666667,52,0,-0.2536915500329668,0.4922707749395241,-0.1696032554446306,-0.25011690758332294,-0.36824606006971267,-0.170187998045185,0.003574642449643839,0.8605168350092367,0.000584742600554411,0.8605244582967212
53_0,0.4294328987598419,0.5131157636642456,0.5323137044906616,0.4296666666666667,0.5003333333333333,0.4656666666666667,53,0,-2.708383215793128,-0.5547737259402462,-2.4527570910794916,0.8161947257124236,-2.0988166659388514,-0.7206719133926527,3.5245779415055516,1.5440429399986053,1.732085177686839,4.21981484535394
53_2,0.6792430281639099,0.6843992471694946,0.3616601526737213,0.6876666666666668,0.4058333333333333,0.4828333333333334,53,0,-0.08816816101317652,-1.6026591069186085,-0.04167315513741535,-0.4027542583171887,0.5431195252696571,-0.5106724938341738,0.31458609730401216,2.1457786321882657,0.4689993386967584,2.2188489652679633
53_11,0.7256313562393188,0.7088608741760254,0.76216721534729,0.6360285714285714,0.5114857142857143,0.5611714285714287,53,0,0.3983909544206697,0.8566245791567514,0.30266264838240126,0.9600485186374612,0.01434218939913049,0.447635536999814,0.5616575642167916,0.8422823897576209,0.14497288861741275,1.0227003383063022
53_12,0.5725662112236023,0.6026662588119507,0.8221031427383423,0.918,0.6575,0.5640000000000001,53,0,-1.2070827639149724,1.2246566619336519,-1.1921932825458228,2.843476722079134,2.9017473135449525,0.4822373831073688,4.050559485994107,1.6770906516113007,1.6744306656531915,4.692907761439452
53_18,0.5839688777923584,0.6275874376296997,0.6166430711746216,0.6852916666666666,0.3777916666666667,0.5334583333333334,53,0,-1.0874821749422008,-0.036955552251854255,-0.8413885658121557,-0.7644617831196262,0.5187993762226782,0.10862191093172645,0.3230203918225746,0.5557549284745325,0.9500104767438822,1.1470508358307754
53_20,0.5295644998550415,0.6022337079048157,0.5123658776283264,0.7936666666666667,0.4196666666666666,0.6801666666666666,53,0,-1.6581202449730577,-0.6772618659688299,-1.1982821156447738,-0.2243190454874581,1.628566177471602,1.903301416430273,1.4338011994855995,2.3058280434404317,3.101583532075047,4.122189861226894
53_23,0.7084270715713501,0.715680718421936,0.5969860553741455,0.5162222222222222,0.3898888888888889,0.4886666666666666,53,1,0.2179382009583934,-0.15765798868912986,0.3986626629222635,-0.6084205478036664,-1.2124823451156699,-0.439313467770615,0.8263587487620598,1.05482435642654,0.8379761306928785,1.5804199442481324
53_24,0.6243212819099426,0.6443499326705933,0.4663549959659576,0.5829090909090909,0.4173181818181817,0.5413181818181818,53,0,-0.6642328174494261,-0.9597882461501278,-0.605430131920492,-0.2546119896151785,-0.5296046247195157,0.20477124799788707,0.4096208278342476,0.43018362143061206,0.810201379918379,1.0046260233362543
53_27,0.6748353242874146,0.6793395280838013,0.786574125289917,0.6288888888888889,0.4450555555555555,0.4928888888888889,53,0,-0.13439980134640084,1.0064933855861022,-0.11289664474796461,0.10317048167393716,-0.05876860786957698,-0.38766312509603695,0.237570283020338,1.0652619934556793,0.27476648034807233,1.1254862828121892
60_144,0.568257212638855,0.5696905851364136,0.5128942728042603,0.73725,0.56425,0.61425,60,0,-1.2522791015883659,-0.6740172948811182,-1.6563776595147732,1.6406514018594376,1.0508559702855027,1.0969444219120392,2.8929305034478032,1.7248732651666208,2.7533220814268127,4.350289319428973
73_251,0.7212976813316345,0.7018763422966003,0.6567125916481018,0.6247857142857143,0.3929285714285714,0.4576428571428571,73,0,0.3529357910823184,0.2090883435822848,0.20434439685033817,-0.5692118923166977,-0.10078537330746362,-0.8188269818964083,0.9221476833990161,0.3098737168897484,1.0231713787467465,1.411827801363806
72_45,0.546506941318512,0.5826764106750488,0.4698374569416046,0.6448571428571429,0.3922857142857143,0.4491428571428572,72,0,-1.4804139194000545,-0.9384044547941607,-1.4735817780298528,-0.5775040622760823,0.10474731487902388,-0.9228072770175952,0.9029098571239722,1.0431517696731845,0.5507745010122576,1.4855182178718744
57_228,0.7612403631210327,0.7372553944587708,0.7203277945518494,0.7525,0.3565,0.707,57,0,0.7718876422443708,0.5997127426707779,0.7023600991900898,-1.039101523348521,1.20701692732399,2.231552936322652,1.8109891655928918,0.607304184653212,1.5291928371325623,2.4468205622255335
62_94,0.7269006967544556,0.6640979051589966,0.8160288333892822,0.65075,0.47975,0.58925,62,0,0.4117048465968498,1.1873578193449659,-0.32744641592048335,0.5506917283091488,0.16509054183768998,0.7911200244967809,0.138986881712299,1.0222672775072759,1.1185664404172642,1.5216893972089032
60_291,0.704363226890564,0.6935856342315674,0.6508550047874451,0.552,0.49,0.546,60,0,0.17531323999990533,0.17312026923668056,0.08763966488139853,0.6829057715504557,-0.8461156553787448,0.26204381696838175,0.5075925315505504,1.0192359246154252,0.17440415208698323,1.1519152991334636
71_65,0.6325766444206238,0.6833727955818176,0.5445013642311096,0.6556666666666667,0.3944166666666666,0.5238333333333334,71,0,-0.5776437540485385,-0.47993631216022886,-0.056122072706250394,-0.5500170544477514,0.21543751705774888,-0.009120482073148403,0.02762669960078712,0.6953738292179777,0.04700159063310199,0.6975078110058318
63_228,0.5584961175918579,0.6061335802078247,0.7719208002090454,0.6367560975609756,0.404560975609756,0.545560975609756,63,0,-1.3546615320137962,0.91651573805703,-1.1433852903958737,-0.4191663128619167,0.021792102652032408,0.25667324218450266,0.9354952191518795,0.8947236354049977,1.4000585325803763,1.9067893390355095
60_93,0.5529324412345886,0.573753297328949,0.7140852212905884,0.7308,0.3825,0.4858,60,0,-1.413017966903033,0.5613806881045837,-1.5991886071711598,-0.7037293161022781,0.9848075655052905,-0.4743813320075636,0.7092886508007549,0.4234268774007067,1.1248072751635962,1.395554412024491
58_54,0.8033558130264282,0.7780255079269409,0.7697292566299438,0.7296470588235294,0.4223529411764706,0.5344117647058824,58,0,1.2136292807607758,0.9030587284966257,1.2762634530801824,-0.1896689758096776,0.973001375503538,0.12028521393119047,1.4032982565704535,0.06994264700691233,1.155978239148992,1.8194569684798845
53_84,0.751987874507904,0.73015958070755,0.8512340188026428,0.6887692307692308,0.4844615384615384,0.573923076923077,53,0,0.6748398963577903,1.403532629283092,0.6024753806061125,0.6114655380542139,0.5544098508731117,0.6036261439275795,0.0633743583035764,0.8491227784099804,0.0011507633214670188,0.8514852472951583
63_357,0.7836704254150391,0.7569466829299927,0.6194215416908264,0.6144000000000001,0.4018,0.5428,63,0,1.0071526694977073,-0.01989456169870345,0.9795458986574952,-0.45477994687718276,-0.20713573936552415,0.22289829409922737,1.46193261637489,0.1872411776668207,0.7566476045582679,1.6567503828032013
70_13,0.6412698030471802,0.6825041770935059,0.8064944744110107,0.75,0.529,0.725,70,0,-0.4864627232343319,1.1288128005981675,-0.06834924161227403,1.18596408241982,1.1814167704324352,2.4517465024616394,1.672426805654152,0.05260396983426774,2.5200957440739136,3.025005976392828
73_286,0.8251538276672363,0.7696534395217896,0.2963267564773559,0.7012499999999999,0.3883333333333333,0.5611666666666667,73,0,1.4422648699677085,-2.003833943509631,1.1584134465928373,-0.6284855516560061,0.6822137110471059,0.4475772847336391,2.0707504216237145,2.686047654556737,0.7108361618591982,3.4652773857530157
60_83,0.7752772569656372,0.7358707189559937,0.6368459463119507,0.6560370370370371,0.4209629629629629,0.5117407407407407,60,0,0.9191181835427565,0.08709869264805689,0.682868617624466,-0.20759820894384132,0.21923013289353468,-0.1570488757858636,1.126716392486598,0.1321314402454778,0.8399174934103296,1.4115275209276115
62_346,0.5844531059265137,0.6266555190086365,0.6635986566543579,0.6052500000000001,0.501,0.55925,62,0,-1.0824031901544806,0.2513717111166613,-0.8545067834643673,0.8247940130777124,-0.3008323135886165,0.4241307475984691,1.9071972032321929,0.5522040247052777,1.2786375310628364,2.3616190193932365
62_317,0.7110887765884399,0.7067927718162537,0.420438677072525,0.885,0.54,0.781,62,0,0.24585636253894846,-1.24173397071601,0.27355086086217195,1.3278523239470768,2.563825242576422,3.1367931526718213,1.0819959614081283,3.8055592132924323,2.8632422918096494,4.883764184313754
71_301,0.4664305746555328,0.5560338497161865,0.482986718416214,0.6566666666666666,0.3328333333333333,0.4644999999999999,71,0,-2.3203210198965194,-0.8576623974317347,-1.8486176508745447,-1.3443762248162547,0.2256775798143699,-0.7349437186053659,0.9759447950802647,1.0833399772461045,1.1136739322691787,1.8347652102543652
77_365,0.7113051414489746,0.7127108573913574,0.7430135011672974,0.397,0.781,0.298,77,0,0.24812577597807006,0.7390126287053345,0.3568572063991362,4.436494706498787,-2.433325382655174,-2.7717342053909935,4.188368930520717,3.172338011360509,3.1285914117901297,6.115083562667068
64_301,0.7061415314674377,0.6948847770690918,0.8217514157295227,0.59875,0.42025,0.444125,64,0,0.19396556781152885,1.2224969085226436,0.10592713990203197,-0.21679466904282954,-0.3673927215066609,-0.9841906024988014,0.41076023685435836,1.5898896300293046,1.0901177424008335,1.9709971334713954
70_79,0.6838747262954712,0.6899904012680054,0.8876160383224487,0.6905,0.478,0.602,70,0,-0.039587083846834015,1.6269337011000429,0.037031116602146925,0.5281185989752667,0.572133036413419,0.9470904671785624,0.5677056828221008,1.054800664686624,0.9100593505764154,1.5043610624126837
69_265,0.4910391569137573,0.5816283822059631,0.2751197516918182,0.74,0.352,0.71,69,0,-2.0622058751519496,-2.1340539714697946,-1.4883344240790268,-1.097146713064217,1.079016142866214,2.268251864012483,0.9650591620877327,3.2130701143360083,3.75658628809151,5.036576147130691
55_270,0.6145671606063843,0.6316744685173035,0.7056530117988586,0.6649166666666667,0.3670833333333334,0.5016666666666666,55,0,-0.7665421014912814,0.5096033359097174,-0.7838571896564476,-0.902587836424569,0.3101580975565033,-0.2802847811146799,0.13604573493328753,0.1994452383532141,0.5035724085417677,0.5584550257092021
66_334,0.8053028583526611,0.7664278745651245,0.3047777712345123,0.5086,0.4042,0.4166,66,0,1.234051500981808,-1.951941118987842,1.1130085558690073,-0.4238225123621448,-1.290534379016145,-1.3209032640530018,1.657874013343953,0.661406739971697,2.433911819922009,3.0182663677941415
63_237,0.6830249428749084,0.6907563209533691,0.9192488193511964,0.7155714285714286,0.4788571428571429,0.6191428571428571,63,0,-0.048500314535968134,1.8211724289014521,0.04781263862523096,0.5391748255877813,0.8288660383830171,1.1567986254061686,0.5876751401237494,0.992306390518435,1.1089859867809377,1.5999637376702271
60_129,0.6417636871337891,0.6540102362632751,0.6452364921569824,0.5051111111111112,0.3818888888888889,0.4197777777777778,60,0,-0.48128245883858484,0.13862021233414587,-0.46944619271058546,-0.7116119961871257,-1.3262608201892485,-1.2820295850926622,0.23032953734854084,1.4648810325233943,0.8125833923820767,1.6909227968175138
68_304,0.774401068687439,0.7727355360984802,0.2473970353603363,0.5742941176470588,0.4678823529411764,0.4431764705882353,68,0,0.9099279968884624,-2.3042832392200028,1.2017987946310984,0.39761176719618535,-0.6178224915693459,-0.9957939399301452,0.512316229692277,1.6864607476506568,2.1975927345612436,2.8170963064064543
55_135,0.4747088849544525,0.5506284236907959,0.6601524353027344,0.643,0.3373333333333333,0.4606666666666666,55,0,-2.233491261130876,0.2302104464636081,-1.924707508402128,-1.2863310351005588,0.08573005547386817,-0.7818367928757053,0.9471602260303171,0.14448039098973994,1.1428707155264226,1.4913552727510058
76_180,0.7223567962646484,0.7100736498832703,0.7300874590873718,0.714,0.4813333333333333,0.5616666666666666,76,0,0.3640446636442335,0.6596412333534533,0.3197343704527274,0.5711150358017076,0.8127745111940384,0.4536937726819436,0.20707037215747415,0.15313327784058517,0.1339594022292162,0.2902982281262592
70_97,0.6277769804000854,0.6362911462783813,0.5153546929359436,0.6003333333333334,0.357,0.52,70,0,-0.6279865962483369,-0.6589092689443271,-0.7188702022402628,-1.0326520578245548,-0.3511792888086754,-0.056013556343488466,0.40466546157621797,0.3077299801356517,0.6628566458967743,0.8353626814004225
64_75,0.6068668961524963,0.6031568646430969,0.6674551367759705,0.7283333333333334,0.477,0.5373333333333333,64,0,-0.8473088377961526,0.27505213908575726,-1.1852872352483905,0.5152196679273342,0.9595487440389564,0.15602469253109122,1.3625285057234868,0.6844966049531991,1.3413119277794818,2.030797187979401
61_337,0.7485563158988953,0.720180094242096,0.8187664747238159,0.8075,0.657,0.894,61,0,0.6388468741767683,1.2041681013594723,0.46199844136246154,2.8370272565551686,1.7702203789382074,4.519119428988794,2.1981803823784003,0.5660522775787351,4.057120987626332,4.648939974086931
72_174,0.7433261871337891,0.7268075346946716,0.705865204334259,0.6406923076923078,0.436974358974359,0.5223589743589744,72,0,0.5839889620438194,0.510906288314935,0.555290070447809,-0.0010683158117035091,0.06209914142012557,-0.027156279869433145,0.585057277855523,0.44880714689480944,0.5824463503172421,0.9396614414103887
57_146,0.6665799617767334,0.6833876967430115,0.5419811010360718,0.52325,0.37525,0.4845,57,0,-0.2209888647472884,-0.4954117999551205,-0.0559123154684472,-0.7972465661997885,-1.1405174596316314,-0.49028420067315737,0.5762577014525001,0.6451056596765109,0.43437188520471015,0.9679427593025731
74_135,0.6618123054504395,0.6857918500900269,0.3974972367286682,0.6424,0.4549999999999999,0.5136666666666667,74,0,-0.2709959838019605,-1.3826041705973604,-0.022070082721280294,0.23144318487282028,0.07958601781989443,-0.13348907035535382,0.5024391686747808,1.4621901884172548,0.11141898763407353,1.5501159492527306
71_60,0.7432042360305786,0.7257552146911621,0.4268082678318023,0.592,0.3803333333333333,0.5113333333333333,71,0,0.5827098381054054,-1.2026219746960187,0.5404770143141476,-0.7316770000394655,-0.4365131451138606,-0.16203268078077898,1.314386838144871,0.7661088295821581,0.7025096950949266,1.6757253267628862
59_255,0.8195221424102783,0.7895268797874451,0.6671615839004517,0.7181904761904763,0.4034761904761904,0.4952380952380952,59,0,1.3831951015429245,0.2732495995925841,1.438163318535149,-0.433158881501602,0.8556852503646466,-0.35892534045003194,1.8163539830445266,0.5824356507720625,1.7970886589851809,2.620667992567
58_235,0.6843878030776978,0.6468103528022766,0.8063299655914307,0.4666666666666667,0.5579999999999999,0.5153333333333333,58,0,-0.03420551060056436,1.1278026464862572,-0.5707958558433803,1.560033082809859,-1.719934343943833,-0.11310077719433742,1.5942385934104233,2.84773699043009,0.4576950786490429,3.2955557110148552
53_330,0.7496956586837769,0.7552992701530457,0.9155804514884948,0.7386666666666667,0.4098,0.6216,53,0,0.6507972427411787,1.7986470901994522,0.9563559774749255,-0.3515884984937234,1.0653627258573848,1.1868567947521265,1.0023857412349022,0.7332843643420675,0.23050081727720095,1.2631760605652136
62_289,0.6796479225158691,0.6967463493347168,0.5486116409301758,0.6714285714285714,0.3866666666666666,0.5027142857142858,62,0,-0.08392129448646768,-0.45469746527500465,0.13213169210630907,-0.6499837700692273,0.37684041098355353,-0.26746928255632446,0.5660624755827596,0.8315378762585581,0.39960097466263356,1.082387594564351
58_300,0.6361608505249023,0.652976393699646,0.6733596920967102,0.5815,0.3486666666666667,0.4906666666666666,58,0,-0.5400496388048195,0.31130861975026924,-0.48399914986937087,-1.1401431498906578,-0.5440338040583924,-0.4148475159773942,0.6000935110858383,0.8553424238086617,0.06915163389197665,1.0471412667277207
63_146,0.6525775790214539,0.6876311302185059,0.7566840648651123,0.542625,0.44375,0.404375,63,0,-0.3678574252243928,0.8229557034093429,0.00382067265524323,0.08633021058358163,-0.9421162437220774,-1.4704513943890642,0.45418763580797444,1.7650719471314202,1.4742720670443075,2.344193574502378
73_0,0.7611373662948608,0.7374882698059082,0.2693180441856384,0.6167727272727274,0.3890909090909091,0.5179090909090909,73,0,0.770807326425417,-2.1696789228154287,0.7056381853024781,-0.6187136341954508,-0.1828388631884477,-0.08159159685458355,1.3895209606208678,1.986840059626981,0.7872297821570616,2.5491238990010547
57_48,0.7007476091384888,0.6933031678199768,0.6087239980697632,0.6267619047619049,0.4136190476190476,0.4867619047619047,57,0,0.13738965343871604,-0.08558202881286714,0.08366350668160123,-0.3023268665868578,-0.08054905881223316,-0.4626143742403491,0.4397165200255738,0.005032970000633977,0.5462778809219504,0.7012813072904516
55_361,0.6686141490936279,0.6728249192237854,0.67684006690979,0.56825,0.39,0.4335,55,0,-0.19965262732295164,0.33267960118090373,-0.20459999202866627,-0.6069873332427849,-0.6797146355836354,-1.1141659714002867,0.40733470591983323,1.012394236764539,0.9095659793716204,1.4206244838489535
53_202,0.6512528657913208,0.6718974113464355,0.5037719011306763,0.5222727272727273,0.3758181818181818,0.4568181818181818,53,0,-0.3817521121898137,-0.7300325363737412,-0.2176561215384881,-0.7899176281043725,-1.1505247936892387,-0.8289152152656903,0.4081655159145588,0.42049225731549744,0.6112590937272022,0.8467883481179231
61_136,0.6471315622329712,0.6728743314743042,0.449659138917923,0.5427142857142857,0.4405714285714285,0.4808571428571428,61,0,-0.42497974933433846,-1.0623079085730185,-0.20390443702811087,0.045330036895510156,-0.9412019524045222,-0.5348471842965241,0.47030978622984865,0.12110595616849629,0.3309427472684132,0.5876912876779922
66_291,0.7156800031661987,0.7327722311019897,0.4949424862861633,0.67,0.548,0.536,66,0,0.29401294060744976,-0.7842488983518577,0.6392525366246217,1.431043772330536,0.36221174990266575,0.13971405800227782,1.1370308317230862,1.1464606482545234,0.49953847862234385,1.6901922440685266
60_225,0.7799512147903442,0.7658809423446655,0.3301419019699096,0.6179166666666667,0.4312916666666667,0.53125,60,0,0.9681425152899082,-1.7961945698192798,1.1053096262126791,-0.07436897205524245,-0.1711248520047369,0.0816074224933781,1.0425114873451506,1.625069717814543,1.023702203719301,2.1853256029489496
77_23,0.862034797668457,0.7908337116241455,0.835091233253479,0.5785,0.353,0.391,77,0,1.8291029580092761,1.3044090610646992,1.4565590282904888,-1.0842477820162844,-0.5747539923282589,-1.6340674470062277,2.9133507400255603,1.8791630533929582,3.0906264752967165,4.644441659171706
72_53,0.7089067101478577,0.7019417881965637,0.7908681631088257,0.6150769230769231,0.4484615384615384,0.5148461538461538,72,0,0.22296904667316245,1.0328606038941595,0.20526565063876978,0.14710402032864742,-0.20020400457642668,-0.11906043211832684,0.07586502634451503,1.233064608470586,0.3243260827570966,1.2772592684500421
59_176,0.8658724427223206,0.818335771560669,0.573005735874176,0.36775,0.5805,0.356,59,0,1.8693553503723188,-0.30490734838698014,1.8436936986116685,1.8502590313883391,-2.7328472182863712,-2.0622216033875915,0.019096318983979677,2.427939869899391,3.90591530199926,4.599068495645372
54_49,0.6998071670532227,0.6836578249931335,0.8789413571357727,0.739,0.4445,0.527,54,0,0.127525519763107,1.573667469583709,-0.05210983626155095,0.0960044088695313,1.0687760801095918,0.02961727493278428,0.031521110893575705,0.5048913894741172,0.08172711119433523,0.51243362136109
78_237,0.7008069753646851,0.7052104473114014,0.6616597771644592,0.5980000000000001,0.4704,0.55,78,0,0.1380123354732519,0.23946616651291908,0.25127715929432665,0.43008672301098044,-0.3750727685741267,0.3109757205548233,0.2920743875377285,0.6145389350870458,0.05969856126049666,0.6830296251335171
53_233,0.6633238792419434,0.6746355295181274,0.6839714050292969,0.5750000000000001,0.3653333333333333,0.6746666666666666,53,0,-0.2551413488663891,0.3764690499364797,-0.17911280957767609,-0.9251609657584517,-0.6105942119764357,1.8360200489989165,0.6700196168920627,0.9870632619129154,2.0151328585765924,2.3417900434824253
63_362,0.6511220335960388,0.6667385697364807,0.6290323734283447,0.57025,0.4475,0.46725,63,0,-0.3831243883603018,0.03912003231098645,-0.2902749162949042,0.13470120201332855,-0.6592345100703911,-0.7013030348896863,0.5178255903736304,0.6983545423813776,0.41102811859478205,0.9616582153686768
76_76,0.7132989168167114,0.6898022294044495,0.5559269189834595,0.6905454545454546,0.3975909090909091,0.5517272727272727,76,0,0.26903813948733124,-0.40977854710299566,0.03438230220316822,-0.5090727202880252,0.5725984938114475,0.3321054061944226,0.7781108597753564,0.9823770409144431,0.29772310399125435,1.2880839286577366
57_294,0.6005758047103882,0.6162115335464478,0.7170982360839844,0.739,0.45775,0.625,57,0,-0.9132950031567502,0.5798818802629399,-1.0015222753248194,0.2669152452546355,1.0687760801095918,1.2284489128006013,1.1802102484113857,0.48889419984665194,2.229971188125421,2.569958223195168
71_71,0.64948970079422,0.6810630559921265,0.5160118937492371,0.6504000000000001,0.38,0.6422,71,0,-0.40024564357897524,-0.654873776466819,-0.08863528359469627,-0.7359766437221091,0.16150651987287262,1.4388560982222998,0.3357310001431339,0.8163802963396916,1.527491381816996,1.7642057743454949
78_217,0.5094037055969238,0.5468448400497437,0.5779924392700195,0.74725,0.3765,0.5589999999999999,78,0,-1.869583313974538,-0.2742868688707674,-1.9779673881672117,-0.7811229023898726,1.153256597851724,0.4210725036243155,1.0884604115846654,1.4275434667224913,2.399039891791527,2.9963342302513967
61_335,0.8909504413604736,0.8367890119552612,0.5379471778869629,0.6144000000000001,0.4533999999999999,0.5424,61,0,2.1323941219873572,-0.5201818035731863,2.1034520277334336,0.21080489519612855,-0.20713573936552415,0.21800510374058377,1.9215892267912287,0.3130460642076622,1.88544692399285,2.7102422581810135
59_47,0.5548223853111267,0.5819953680038452,0.5040785670280457,0.104,0.494,0.281,59,0,-1.3931946717714438,-0.7281494773499085,-1.48316852282641,0.7345014957421854,-5.433663770345457,-2.9796947956333693,2.127696167513629,4.705514292995549,1.4965262728069593,5.37666686972878
75_287,0.3017095923423767,0.3898013234138489,0.629461407661438,0.8825000000000001,0.44,0.6885,75,0,-4.048050791001811,0.041754484955019044,-4.1886014344619,0.037959219153835405,2.5382250856848674,2.0052428822353607,4.086010010155646,2.4964706007298485,6.193844316697261,7.82889204695553
75_185,0.5909449458122253,0.5902730822563171,0.6944811344146729,0.6708571428571428,0.413,0.538,75,0,-1.0143114092393484,0.4410032577728792,-1.3666466991688346,-0.31031191914033995,0.3709889465511982,0.1641800097954986,0.7039994900990084,0.070014311221681,1.5308267089643333,1.6864008119999474
76_191,0.7286912202835083,0.7419424653053284,0.8654531240463257,0.93,0.442,0.65,76,0,0.43048533687542095,1.4908439823537345,0.7683379797976568,0.06375708124970025,3.024628066624418,1.5342733102158612,0.3667282556257207,1.5337840842706834,0.7659353304182044,1.7531800138659996
66_95,0.7093619704246521,0.7305852770805359,0.3383621275424957,0.5920588235294117,0.4432941176470588,0.5127058823529411,66,0,0.22774419263680182,-1.7457188890370976,0.6084677253756741,0.08044981554702396,-0.435910788481118,-0.14524232170700035,0.14729437708977786,1.3098081005559796,0.7537100470826744,1.518345062519616
71_220,0.735732913017273,0.7485889196395874,0.4866953492164612,0.702516129032258,0.4549354838709677,0.6062580645161291,71,0,0.5043444288031972,-0.8348898271708246,0.8618972591184412,0.23061099577295457,0.69517895179541,0.9991792677705814,0.2737334330302426,1.5300687789662346,0.13728200865214024,1.5604123847961835
66_44,0.7728778719902039,0.7477258443832397,0.6347865462303162,0.827,0.477,0.8315,66,0,0.8939514513135993,0.07445310035798045,0.8497481199048803,0.5152196679273342,1.9699016026923384,3.754558435450645,0.3787317833862651,1.895448502334358,2.904810315545765,3.4891382543616105
65_194,0.6756172180175781,0.6730504035949707,0.7966009974479675,0.7742,0.4888,0.6544000000000001,65,0,-0.12619865382728312,1.0680626447048984,-0.20142594550622836,0.6674270542929371,1.4292262891426906,1.5880984041609476,0.7936257081202203,0.36116364443779214,1.789524349667176,1.990647718885649
54_366,0.6958923935890198,0.7075139880180359,0.7860809564590454,0.7269166666666668,0.4800833333333333,0.5855833333333333,54,0,0.08646414090138012,1.0034651192375712,0.2837031111718464,0.5549913719917924,0.9450419884670755,0.7462657795425423,0.4685272310904123,0.05842313077049566,0.4625626683706959,0.6609805221430458
74_14,0.7573084831237793,0.7591019868850708,0.8399609923362732,0.6316428571428572,0.4545714285714285,0.5713571428571428,74,0,0.7306468359289172,1.3343114527665756,1.0098851855333488,0.22591507156656404,-0.03056780011919724,0.572237134346715,0.5047317643623532,1.364879252885773,0.43764805118663386,1.5196003901097874
80_4,0.6606028079986572,0.6719024777412415,0.6223565340042114,0.5544444444444445,0.5045555555555556,0.4892222222222221,80,0,-0.28368219248148,-0.0018724607477713787,-0.21758480407763503,0.8706568790259176,-0.8210843908625571,-0.4325173700502762,1.1543390715073976,0.8192119301147858,0.21493256597264115,1.4317132696062216
55_186,0.6163560748100281,0.6238481998443604,0.6949355602264404,0.958,0.665,0.81,55,0,-0.7477784911473814,0.443793625508098,-0.8940242080375373,2.9402187049386277,3.3113498238098367,3.4915494536735223,3.687997196086009,2.8675561983017386,4.38557366171106,6.407609399070042
71_159,0.6868896484375,0.6778079867362976,0.5450751185417175,0.7316,0.4726,0.6044,71,0,-0.00796408919734379,-0.47641321669600856,-0.13445549364937662,0.4584643713164322,0.9929996157105885,0.9764496093304281,0.466428460513776,1.4694128324065971,1.1109051029798047,1.9002209683731521
57_99,0.5728227496147156,0.6130891442298889,0.6725776195526123,0.6685,0.506,0.476,57,0,-1.2043919772918374,0.30650636174216256,-1.0454748069341,0.8892886683173744,0.34685165576773197,-0.5942644957943457,2.093680645609212,0.04034529402556941,0.4512103111397543,2.142129112221635
55_23,0.3594906330108642,0.4451836943626404,0.4430646300315857,0.653,0.2775,0.4425,55,0,-3.441995492117049,-1.1028009975427542,-3.409007616095144,-2.0581170761351806,0.18813068304008948,-1.004069188330793,1.3838784159818682,1.2909316805828437,2.404938427764351,3.0602864106959986
61_345,0.6142548322677612,0.6489837169647217,0.5118275880813599,0.62165,0.4987499999999999,0.4986,61,0,-0.7698180591830162,-0.6805671927024028,-0.5402023431953092,0.7957714182198633,-0.13289528438001397,-0.317799240530951,1.5655894774028796,0.5476719083223889,0.22240310266435825,1.67346289800367
